pair,material_id,distance_dex,realized_Linf_A,realized_Linf_B,realized_Linf_ratio_A_over_B,row_index_A,row_index_B,nominal_tolerance_absolute_A,nominal_tolerance_absolute_B,nominal_tolerance_relative_A,nominal_tolerance_relative_B,Bader_error_fixed_e_A,Bader_error_fixed_e_B,Bader_error_resolved_e_A,Bader_error_resolved_e_B,compression_ratio_A,compression_ratio_B,bits_per_value_A,bits_per_value_B,certified_at_0.0001_A,certified_at_0.0001_B,certified_at_0.0001_ignoring_eligibility_A,certified_at_0.0001_ignoring_eligibility_B,certified_at_0.001_A,certified_at_0.001_B,certified_at_0.001_ignoring_eligibility_A,certified_at_0.001_ignoring_eligibility_B,certified_at_0.01_A,certified_at_0.01_B,certified_at_0.01_ignoring_eligibility_A,certified_at_0.01_ignoring_eligibility_B,eligible_A1_at_0.0001_A,eligible_A1_at_0.0001_B,eligible_A1_at_0.001_A,eligible_A1_at_0.001_B,eligible_A1_at_0.01_A,eligible_A1_at_0.01_B
sz3_vs_sperr,mp-1178447,1.9796080388267967e-06,0.0183167691957208,0.0183166857041214,1.0000045582263488,866,855,0.0183167842828884,0.0183167842828884,3e-06,3e-06,2.146148022230676e-05,5.536913594283988e-06,0.0005408750666884,0.0004570892625448,11.496273965838732,5.164218621950451,5.567021122685185,12.39296875,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
sz3_vs_sperr,mp-1178447,2.3144221072968207e-06,0.0006105587426432,0.0006105554888904,1.000005329168043,863,852,0.0006105594760962,0.0006105594760962,1e-07,1e-07,1.503063202790145e-07,1.1973560098965666e-07,4.820877975220128e-05,2.1636941240466e-05,5.428714133717527,3.699008996918245,11.789163773148148,17.301931423611112,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
sz3_vs_sperr,mp-1178447,3.755937884042382e-06,0.0610559310937333,0.0610554030619425,1.0000086484039794,867,856,0.061055947609628,0.061055947609628,1e-05,1e-05,7.936735710600828e-05,1.0925254245286451e-05,0.0020650607429058,0.0009604738558284,16.877317746882966,6.006913066592073,3.7920717592592594,10.654390914351852,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True
sz3_vs_sperr,mp-1178447,3.8060841019982306e-06,1.831678130297071,1.8316620778470547,1.0000087638709183,870,859,1.83167842828884,1.83167842828884,0.0003,0.0003,0.0041638885750927,0.0002416407863643,0.0133717362239274,0.0094640430566137,70.29245620307472,11.291134006409152,0.9104817708333334,5.6681640625,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True
sz3_vs_sperr,mp-1178447,4.534511640508221e-06,0.1831676755866098,0.1831657631247765,1.0000104411534156,868,857,0.183167842828884,0.183167842828884,3e-05,3e-05,0.0003230373783349,3.1842105299162426e-05,0.0017375915366955,0.0035803737678694,25.255153160405232,7.050464513229343,2.5341362847222224,9.077416087962963,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True
sz3_vs_sperr,mp-1178447,4.841072412359315e-06,0.610557604910781,0.6105507990745878,1.0000111470432986,869,858,0.61055947609628,0.61055947609628,0.0001,0.0001,0.001143064865297,0.0001075164572341,0.0051517155939624,0.007896764151237,41.12277766157708,8.754700252527252,1.5563151041666667,7.310358796296296,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True
sz3_vs_sperr,mp-1178447,5.286149024286146e-06,0.0018316783330831,0.0018316560383819,1.0000121718820199,864,853,0.0018316784282888,0.0018316784282888,3e-07,3e-07,5.070193891398844e-07,3.5903147477256425e-07,0.0003579704480785,0.0002215029248704,6.66070913677801,4.072284598166511,9.608586516203705,15.71599392361111,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
sz3_vs_sperr,mp-1178447,1.0319773948275213e-05,0.0061055914708241,0.0061054463905207,1.000023762439979,865,854,0.0061055947609627,0.0061055947609627,1e-06,1e-06,4.365899800795603e-06,9.453005525017488e-07,0.0004812226077941,0.0002957884313614,8.617589218662793,4.578056648235137,7.426671006944445,13.979730902777778,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
sz3_vs_sperr,mp-1178447,1.1079189455864835e-05,18.31613199116964,18.31659925587903,0.9999744895489134,872,861,18.3167842828884,18.3167842828884,0.003,0.003,0.0223145460850897,0.003949609923584,0.0435951713816429,0.0226739071637087,303.7511587187146,20.317833587477725,0.21069878472222223,3.1499421296296295,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
sz3_vs_sperr,mp-1178447,4.330056754353606e-05,61.04925939602636,61.05534650851715,0.9999003017288594,873,862,61.055947609628,61.055947609628,0.01,0.01,0.1265953772244152,0.007247041646293,0.1739416242839597,0.1025781834041428,637.096565132858,29.59676178369518,0.10045572916666666,2.1623987268518516,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
sz3_vs_sperr,mp-1184653,1.4750266730256811e-06,0.0174606107598442,0.017460551457173,1.000003396380197,893,887,0.01746061908594,0.01746061908594,3e-05,3e-05,3.870538018269088e-05,7.811708372607029e-06,0.0078624194707472,0.0065083331776225,21.504,7.149225402778242,2.9761904761904763,8.95201877047115,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True
sz3_vs_sperr,mp-1184653,5.8688972481846235e-06,0.0058201954690773,0.0058201168176097,1.0000135137266253,892,886,0.0058202063619799,0.0058202063619799,1e-05,1e-05,5.625918344520642e-06,2.0039569594842987e-06,0.0109060798125817,0.0057797787088702,14.13044808499986,6.059785922918533,4.529226505416982,10.561429201310153,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True
sz3_vs_sperr,mp-1184653,6.6212930913689405e-06,0.0582018410791533,0.0582009537353656,1.0000152462069907,894,888,0.0582020636197999,0.0582020636197999,0.0001,0.0001,0.0001961878954492,1.76927858710485e-05,0.0109573421458222,0.0071548468108595,38.488366146765536,8.905733142842116,1.6628401360544218,7.186381960191484,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True
sz3_vs_sperr,mp-1184653,1.5181065140645877e-05,0.1746049297946754,0.1745988264648019,1.000034956305246,895,889,0.1746061908593999,0.1746061908593999,0.0003,0.0003,0.0007852857964358,6.554969557903689e-05,0.0138889186209496,0.0191925524979836,63.24509041112944,11.296095254771494,1.011936255983875,5.665674603174603,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
sz3_vs_sperr,mp-1184653,1.539752411203188e-05,1.7460522408216264,1.7459903371916816,1.0000354547379937,897,891,1.746061908594,1.746061908594,0.003,0.003,0.0052109139959046,0.0008701476031482,0.0963117887284621,0.0859497925181855,228.27769040665012,18.40128945795679,0.28036029226505416,3.4780171327790375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
sz3_vs_sperr,mp-1184653,6.575007052911364e-05,0.582010582630339,0.581922475730849,1.000151406593085,896,890,0.5820206361979999,0.5820206361979999,0.001,0.001,0.0022399841990026,0.0003044206611679,0.0437646383328687,0.0467502980906751,141.15430833883235,14.481582041688936,0.453404509952129,4.419406651549509,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
sz3_vs_sperr,mp-1187017,8.216733424770695e-07,0.0575586312752136,0.0575587401746808,0.9999981080290001,914,907,0.05755881351501,0.05755881351501,3e-05,3e-05,0.0001317991079874,7.965350118155357e-06,0.0030859094488047,0.0043173466269035,41.89762668377165,7.961216760161252,1.5275328238291201,8.038972173231432,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True
sz3_vs_sperr,mp-1187017,2.4351119137788757e-06,0.1918615779859465,0.1918605022110426,1.000005607068112,915,908,0.1918627117167,0.1918627117167,0.0001,0.0001,0.0005367726479779,6.153563322008893e-05,0.0049703502063156,0.0072006946212779,76.34295955040858,10.098870445933567,0.8383222287543275,6.337342412959697,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True
sz3_vs_sperr,mp-1187017,9.917338158693667e-06,0.0191862544584182,0.019185816335419,1.0000228357757388,913,906,0.01918627117167,0.01918627117167,1e-05,1e-05,5.168171193048465e-05,5.940832314976774e-06,0.0027806060479029,0.0029204588386573,25.902697272324705,6.634986392628741,2.470785159056764,9.645837415899145,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True
sz3_vs_sperr,mp-1187017,1.2540542725092418e-05,1.9184811053701765,1.9185365035910424,0.9999711247501613,917,910,1.918627117167,1.918627117167,0.001,0.001,0.0042932734738254,0.000505597797634,0.0140190914304998,0.0086280376610137,293.6208278703877,16.141118810555906,0.217968188647201,3.965028741263309,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True
sz3_vs_sperr,mp-1187017,1.3445030743408637e-05,5.755502609066248,5.755680792558284,0.9999690421518396,918,911,5.755881351501,5.755881351501,0.003,0.003,0.0118364859282991,0.0021621903094359,0.0522463610707895,0.0337588816960829,556.3747870528109,20.4833182199481,0.11503037428963354,3.124493761839441,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
sz3_vs_sperr,mp-1187017,2.0703478189804114e-05,0.5755774893314509,0.5755500513315219,1.000047672656558,916,909,0.5755881351501,0.5755881351501,0.0003,0.0003,0.0017038699848024,0.0001797927228555,0.0071175032628012,0.0076306402295784,138.56747869745075,12.798119030124909,0.46186883532562545,5.000734861845973,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True
sz3_vs_sperr,mp-1187022,4.590493425826736e-06,0.0075974845083521,0.0075974042033521,1.0000105700575947,930,928,0.00759748577234,0.00759748577234,1e-05,1e-05,2.5419072471777326e-05,1.6052031757141094e-06,0.0263047871707335,0.0432726758085983,21.38692441128522,6.9059271003561244,2.9924826388888888,9.26740162037037,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sz3_vs_sperr,mp-1187022,4.854395668107969e-06,0.0227924488518738,0.0227921940870743,1.000011177721571,931,929,0.02279245731702,0.02279245731702,3e-05,3e-05,0.0001215650721064,7.855441463533452e-06,0.0309896691932873,0.0814975131420023,34.50468467737658,8.329347861289003,1.8548206018518518,7.683674768518519,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sz3_vs_sperr,mp-1187279,5.9662614175115536e-05,0.061783802741786,0.061775315574323,1.0001373876828323,944,938,0.06178472080396,0.06178472080396,0.0001,0.0001,0.0008690745522716,0.0001340270682863,0.0222294785852632,0.0065789687873483,51.39298807249445,82.07085726850453,1.2453060699588476,0.7798139574759945,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True
sz3_vs_sperr,mp-1187279,0.00014088890820085354,0.0061784689429416,0.0061764649189441,1.000324461325985,942,936,0.006178472080396,0.006178472080396,1e-05,1e-05,6.0103685367352e-05,6.6650240242438485e-06,0.0054408769763139,0.0027330226884512,19.30551496734984,33.23483777617007,3.3151148834019204,1.925690157750343,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True
sz3_vs_sperr,mp-1187279,0.0003331795046235264,0.0185353330860778,0.0185211187106233,1.0007674685140022,943,937,0.018535416241188,0.018535416241188,3e-05,3e-05,0.0003206696524173,1.4353096963404257e-05,0.0104086282849564,0.0039028794684004,29.52415040984012,49.713372402770375,2.1677169067215365,1.2873799725651578,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True
sz3_vs_sperr,mp-1187279,0.005189905710801884,0.6177938253615594,0.610455003413449,1.0120218884390728,946,940,0.6178472080396,0.6178472080396,0.001,0.001,0.0116152404550859,0.0004382833690765,0.0397737698298872,0.036557592225229,215.00460829493088,249.74774171963867,0.29766803840877915,0.256258573388203,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
