material_id,codec,system_type,n_rows,hartree_monotone,hartree_n_decreases,hartree_slope,hartree_R2,hartree_local_elasticity_min,hartree_local_elasticity_max,bader_monotone,bader_n_decreases,bader_slope,bader_R2,bader_local_elasticity_min,bader_local_elasticity_max,bader_max_consecutive_jump
mp-1193567,ZFP,bulk,11,True,0,1.04670749549535,0.9992989457942747,0.919415051230799,1.5824896609776735,False,3,0.43336364846254494,0.7425344598175794,-2.924069008956893,1.5590241545381607,8.60060355623471
mp-1194734,SPERR,bulk,12,True,0,0.9908828846537949,0.9988355462390701,0.7299024273006558,1.3280561520552265,True,0,0.6631245432762892,0.9713683422288534,0.06227823287098412,1.5251188726631781,5.224796953580354
mp-1194734,SZ3,bulk,9,True,0,1.1589332315300707,0.9987312606451175,0.7979061663298386,1.3580583231438341,True,0,0.5830140571821485,0.9611849154478017,0.049879953290756084,1.0794362874543948,3.6678674127619977
mp-1194734,ZFP,bulk,12,True,0,1.039004470691611,0.997899423935464,0.7184355619239816,1.3223464955515236,False,4,0.8395446507569819,0.9353427688377243,-0.8202464306649431,3.014006708270314,7.911260073818495
mp-1197354,SPERR,bulk,7,True,0,0.9867699066857588,0.9993468477377822,0.8526517350539495,1.1070986004980734,False,1,0.26908490142038527,0.8340947458375004,-0.011510825775841055,0.6459623910789215,2.1764183145690463
mp-1197354,SZ3,bulk,6,True,0,1.1969416374101367,0.9958203968159353,0.9611706529611665,1.505813922903249,False,1,0.32330898458793006,0.6810054423848657,-0.08048442349340633,1.002781718491202,3.3445261720516912
mp-1197354,ZFP,bulk,9,True,0,1.0746614182319685,0.9984185439044883,0.8286895348214441,1.2788822498700518,False,3,0.13095815358671845,0.6561005685682277,-0.42869766691819333,0.5915013892040332,1.6920935785973612
mp-1199510,SZ3,bulk,5,True,0,1.2098300336136714,0.9870287873900294,0.6148950163473265,1.5541723984811449,True,0,0.39462787113270753,0.9481804445292634,0.2476732055139864,0.7651640258575184,2.5123988017671373
mp-1199510,ZFP,bulk,7,True,0,0.9582814075366969,0.9918297019378666,0.3729707936459322,1.4731363858938338,True,0,0.3629436217044541,0.9623599310095453,0.15920584506299584,1.3392476716870294,2.158279233999069
mp-1200041,SPERR,bulk,7,True,0,1.0393627528826659,0.9990311802542766,0.8663637131414507,1.2014495718017366,True,0,0.5500551220947897,0.9538372501188518,0.1468264152102921,1.0669976208854557,3.613349786354464
mp-1200041,SZ3,bulk,7,True,0,1.1449480128990006,0.9957372630352641,0.7926283042218595,1.5191441093192528,True,0,0.6755239309704885,0.9743212984400448,0.2874994828682193,1.170266632033633,4.091736234112827
mp-1200041,ZFP,bulk,9,True,0,1.061858983586233,0.9911438518609527,0.6092814866384126,1.5080138365021665,False,1,0.4853970337224499,0.8321446828372192,-0.12652109651261975,2.492481298906344,5.953790931149384
mp-1200429,SPERR,bulk,11,True,0,1.0196259875351537,0.9950214860866744,0.5053447218447762,1.4958224193717806,False,1,0.7276218807683164,0.9805214123444177,-0.001245370024270719,1.4920080659067085,6.0275273393589455
mp-1200429,SZ3,bulk,10,True,0,1.2719730503529167,0.9961896241097763,0.8810125656370122,1.8601230564099591,True,0,0.8065004595139614,0.9701646455030538,0.22604843486096654,2.0034746375529635,9.034452535469567
mp-1200429,ZFP,bulk,11,True,0,1.080693225674924,0.9970671395804515,0.7269521346320603,1.7613050831947326,False,1,0.5994879009854595,0.9746997907439267,-0.1800041283766905,1.132366812941319,3.9644254156383596
mp-1205681,SPERR,bulk,11,True,0,1.0192154213115856,0.9977444642739005,0.7601761701467212,1.5005172384322594,False,1,0.6394789349080546,0.9591916000515124,-0.01690453166032308,1.0784493265276898,3.657462322862301
mp-1205681,SZ3,bulk,8,True,0,1.2017655802265939,0.9990175161670345,0.8142784841322812,1.5295722034291337,True,0,0.608594889733112,0.9836484864606544,0.22489435783547984,1.255201288346679,8.431307480940617
mp-1205681,ZFP,bulk,12,True,0,1.0428301283766135,0.9970901060707255,0.33147385338903207,1.3289746685256438,False,2,0.5557394420502411,0.9312271708666637,-0.7937933270012266,1.4071946389983283,6.5158347105168986
mp-1206294,SPERR,bulk,8,True,0,0.9970583790257571,0.995635680001054,0.6241896103727924,1.3387052591442985,False,2,0.23205450384392312,0.7280152191125094,-0.45901275543992,0.6846295681783235,2.085515792982426
mp-1206294,SZ3,bulk,5,True,0,1.1302637118579202,0.9970555201625859,0.9626133167135383,1.2728722380405306,True,0,0.2876784509275382,0.8194660611613689,0.02401394641505094,0.8864465979326241,2.647970183825314
