material_id,domain,seed,npoints,natoms,probe_linf,probe_rel_error,floor_f32_resolved_e,floor_noise_resolved_e,floor_noise_fixed_e,n_voxels_reassigned_f32,n_voxels_reassigned_noise,n_axis_order_flips_f32,n_axis_order_flips_noise,corpus
mp-756647,bulk,20260905,1658880,24,0.0001219562500409,3.3753794088248015e-08,6.819761965815019e-06,0.0282480867709873,2.0688698754156576e-08,3,2308,0,373,dev_bulk
mp-756647,bulk,1,1658880,24,0.0001219562500409,3.3753794088248015e-08,6.819761965815019e-06,0.0279729608595635,1.8896907150178777e-08,3,2129,0,376,dev_bulk
mp-756647,bulk,2,1658880,24,0.0001219562500409,3.3753794088248015e-08,6.819761965815019e-06,0.0295377201297686,2.5283545035392766e-08,3,2577,0,383,dev_bulk
mp-756647,bulk,3,1658880,24,0.0001219562500409,3.3753794088248015e-08,6.819761965815019e-06,0.0274639263324578,2.473930393875889e-08,3,2984,0,399,dev_bulk
mp-756647,bulk,4,1658880,24,0.0001219562500409,3.3753794088248015e-08,6.819761965815019e-06,0.0258417982836078,4.8048754308638315e-08,3,2545,0,355,dev_bulk
mp-757220,bulk,20260905,2293760,50,0.0002440375001242,4.9142326421304946e-08,4.412706644529862e-09,3.8986730032775085e-05,3.7736323399428784e-08,0,54,4,193,dev_bulk
mp-757220,bulk,1,2293760,50,0.0002440375001242,4.9142326421304946e-08,4.412706644529862e-09,0.0001707827800965,2.8963809128867982e-08,0,49,4,184,dev_bulk
mp-757220,bulk,2,2293760,50,0.0002440375001242,4.9142326421304946e-08,4.412706644529862e-09,0.0001726856518446,3.2111524994604685e-08,0,55,4,202,dev_bulk
mp-757220,bulk,3,2293760,50,0.0002440375001242,4.9142326421304946e-08,4.412706644529862e-09,3.409453198877088e-05,3.3350910477736306e-08,0,53,4,222,dev_bulk
mp-757220,bulk,4,2293760,50,0.0002440375001242,4.9142326421304946e-08,4.412706644529862e-09,3.216804042605048e-05,4.742713421990175e-08,0,48,4,189,dev_bulk
mp-758622,bulk,20260905,1344000,30,0.0002441124997858,3.124792978574259e-08,8.2254221211997e-09,3.820855943637014e-05,4.706118161834638e-08,0,27,3,107,dev_bulk
mp-758622,bulk,1,1344000,30,0.0002441124997858,3.124792978574259e-08,8.2254221211997e-09,0.0001616258729884,6.310964906219851e-08,0,39,3,101,dev_bulk
mp-758622,bulk,2,1344000,30,0.0002441124997858,3.124792978574259e-08,8.2254221211997e-09,9.616372607812453e-05,4.741994708012953e-08,0,41,3,111,dev_bulk
mp-758622,bulk,3,1344000,30,0.0002441124997858,3.124792978574259e-08,8.2254221211997e-09,8.641757880401002e-05,5.243286516076751e-08,0,31,3,101,dev_bulk
mp-758622,bulk,4,1344000,30,0.0002441124997858,3.124792978574259e-08,8.2254221211997e-09,7.009396184454175e-05,4.93663376843756e-08,0,31,3,102,dev_bulk
mp-759554,bulk,20260905,1612800,40,0.0002439125000819,4.130184177635938e-08,5.272225322983104e-09,0.00595925472141,4.746875781336257e-08,0,712,0,39,dev_bulk
mp-759554,bulk,1,1612800,40,0.0002439125000819,4.130184177635938e-08,5.272225322983104e-09,0.005962773685467,4.53426176605376e-08,0,711,0,36,dev_bulk
mp-759554,bulk,2,1612800,40,0.0002439125000819,4.130184177635938e-08,5.272225322983104e-09,0.0066757065209612,4.578282819522883e-08,0,801,0,31,dev_bulk
mp-759554,bulk,3,1612800,40,0.0002439125000819,4.130184177635938e-08,5.272225322983104e-09,0.005818017954482,5.049252038702434e-08,0,682,0,37,dev_bulk
mp-759554,bulk,4,1612800,40,0.0002439125000819,4.130184177635938e-08,5.272225322983104e-09,0.0064721498850683,4.260208807949084e-08,0,697,0,38,dev_bulk
mp-760266,bulk,20260905,1881600,44,0.0002440687503622,3.4778131805861416e-08,4.677136899999823e-09,6.369860129673555e-05,4.732718394961921e-08,0,25,0,80,dev_bulk
mp-760266,bulk,1,1881600,44,0.0002440687503622,3.4778131805861416e-08,4.677136899999823e-09,6.363601578485145e-05,4.1160985730925865e-08,0,18,0,95,dev_bulk
mp-760266,bulk,2,1881600,44,0.0002440687503622,3.4778131805861416e-08,4.677136899999823e-09,7.206788220948113e-05,4.0196942663328634e-08,0,17,0,106,dev_bulk
mp-760266,bulk,3,1881600,44,0.0002440687503622,3.4778131805861416e-08,4.677136899999823e-09,1.684509138044632e-05,4.017767807340533e-08,0,14,0,92,dev_bulk
mp-760266,bulk,4,1881600,44,0.0002440687503622,3.4778131805861416e-08,4.677136899999823e-09,6.365291816301522e-05,3.1876680850473356e-08,0,20,0,100,dev_bulk
mp-763177,bulk,20260905,860160,24,0.0001220531248691,3.800036554266989e-08,4.266534681107714e-09,5.5260414194791e-05,2.6749614079335515e-08,0,6,0,30,dev_bulk
mp-763177,bulk,1,860160,24,0.0001220531248691,3.800036554266989e-08,4.266534681107714e-09,5.500613999753767e-05,3.184557684221545e-08,0,6,0,33,dev_bulk
mp-763177,bulk,2,860160,24,0.0001220531248691,3.800036554266989e-08,4.266534681107714e-09,8.848192282151501e-05,2.6851344259171128e-08,0,5,0,34,dev_bulk
mp-763177,bulk,3,860160,24,0.0001220531248691,3.800036554266989e-08,4.266534681107714e-09,3.6656473422880254e-05,2.7859848650280128e-08,0,4,0,30,dev_bulk
mp-763177,bulk,4,860160,24,0.0001220531248691,3.800036554266989e-08,4.266534681107714e-09,2.595616342571105e-05,4.1249125892761647e-08,0,2,0,40,dev_bulk
mp-7660,bulk,20260905,512000,8,6.098593757997151e-05,3.5893590044198826e-08,9.833983124085675e-05,0.0015716344395899,3.2190116350250264e-08,16,536,0,28,dev_bulk
mp-7660,bulk,1,512000,8,6.098593757997151e-05,3.5893590044198826e-08,9.833983124085675e-05,0.0016472373210367,1.993219900242593e-08,16,620,0,35,dev_bulk
mp-7660,bulk,2,512000,8,6.098593757997151e-05,3.5893590044198826e-08,9.833983124085675e-05,0.001219847901253,1.5855469825964974e-08,16,576,0,32,dev_bulk
mp-7660,bulk,3,512000,8,6.098593757997151e-05,3.5893590044198826e-08,9.833983124085675e-05,0.0016923062925329,4.36162759243075e-08,16,568,0,26,dev_bulk
mp-7660,bulk,4,512000,8,6.098593757997151e-05,3.5893590044198826e-08,9.833983124085675e-05,0.001046798934662,2.7905903365876842e-08,16,519,0,29,dev_bulk
mp-766093,bulk,20260905,1990656,43,0.0004882749999524,3.523207832760695e-08,0.0007807398045827,0.0008389016375822,6.471699087740035e-08,286,973,6775,15820,dev_bulk
mp-766093,bulk,1,1990656,43,0.0004882749999524,3.523207832760695e-08,0.0007807398045827,0.0005237346663244,7.164977855467215e-08,286,969,6775,15620,dev_bulk
mp-766093,bulk,2,1990656,43,0.0004882749999524,3.523207832760695e-08,0.0007807398045827,0.0007404606654679,8.157575148715068e-08,286,987,6775,15536,dev_bulk
mp-766093,bulk,3,1990656,43,0.0004882749999524,3.523207832760695e-08,0.0007807398045827,0.0008280161340836,8.3016391094759e-08,286,1035,6775,15793,dev_bulk
mp-766093,bulk,4,1990656,43,0.0004882749999524,3.523207832760695e-08,0.0007807398045827,0.0005502216477948,7.43714494433334e-08,286,1000,6775,15733,dev_bulk
mp-768842,bulk,20260905,2560000,72,0.0004882124994765,4.520971778808769e-08,4.225256589052151e-09,0.0001415592092079,5.7051004809238754e-08,0,31,3,157,dev_bulk
mp-768842,bulk,1,2560000,72,0.0004882124994765,4.520971778808769e-08,4.225256589052151e-09,3.387772513807619e-05,6.347315650856444e-08,0,19,3,153,dev_bulk
mp-768842,bulk,2,2560000,72,0.0004882124994765,4.520971778808769e-08,4.225256589052151e-09,5.651870171519136e-05,5.4565560958508286e-08,0,22,3,160,dev_bulk
mp-768842,bulk,3,2560000,72,0.0004882124994765,4.520971778808769e-08,4.225256589052151e-09,8.80207857143489e-05,5.97122209455847e-08,0,25,3,151,dev_bulk
mp-768842,bulk,4,2560000,72,0.0004882124994765,4.520971778808769e-08,4.225256589052151e-09,5.696958181644618e-05,5.8657943391438045e-08,0,23,3,151,dev_bulk
mp-768987,bulk,20260905,1548288,30,0.0001219781252075,4.6427186569395124e-08,0.0014264188461794,0.0007063435587175,1.929494874985949e-08,261,323,1,37,dev_bulk
mp-768987,bulk,1,1548288,30,0.0001219781252075,4.6427186569395124e-08,0.0014264188461794,0.0004690140757706,2.840902180167859e-08,261,309,1,42,dev_bulk
mp-768987,bulk,2,1548288,30,0.0001219781252075,4.6427186569395124e-08,0.0014264188461794,0.0005950408287134,3.4043686092388725e-08,261,384,1,45,dev_bulk
mp-768987,bulk,3,1548288,30,0.0001219781252075,4.6427186569395124e-08,0.0014264188461794,0.0007780895258919,3.06440526287588e-08,261,317,1,46,dev_bulk
mp-768987,bulk,4,1548288,30,0.0001219781252075,4.6427186569395124e-08,0.0014264188461794,0.0008829911222534,2.26559393468051e-08,261,364,1,35,dev_bulk
mp-771133,bulk,20260905,1290240,24,0.0002410437500657,5.4016373910649815e-08,5.647042424783422e-06,0.0017256292803917,4.354966254282999e-08,1,482,0,119,dev_bulk
mp-771133,bulk,1,1290240,24,0.0002410437500657,5.4016373910649815e-08,5.647042424783422e-06,0.0015032469329057,5.1826276603605954e-08,1,513,0,114,dev_bulk
mp-771133,bulk,2,1290240,24,0.0002410437500657,5.4016373910649815e-08,5.647042424783422e-06,0.0026737895306832,7.244532085337596e-08,1,483,0,108,dev_bulk
mp-771133,bulk,3,1290240,24,0.0002410437500657,5.4016373910649815e-08,5.647042424783422e-06,0.0017194840301231,5.2900769986763414e-08,1,455,0,120,dev_bulk
mp-771133,bulk,4,1290240,24,0.0002410437500657,5.4016373910649815e-08,5.647042424783422e-06,0.0011041616891516,5.9194431578646345e-08,1,459,0,115,dev_bulk
mp-771903,bulk,20260905,2097152,36,0.0009507499999017,5.4723449142039816e-08,7.43609085418484e-09,0.0001049107291297,1.7377418082276108e-07,0,180,3,548,dev_bulk
mp-771903,bulk,1,2097152,36,0.0009507499999017,5.4723449142039816e-08,7.43609085418484e-09,0.0001815586530504,1.350251332965513e-07,0,188,3,560,dev_bulk
mp-771903,bulk,2,2097152,36,0.0009507499999017,5.4723449142039816e-08,7.43609085418484e-09,0.0002049244931185,2.00826899998674e-07,0,206,3,526,dev_bulk
mp-771903,bulk,3,2097152,36,0.0009507499999017,5.4723449142039816e-08,7.43609085418484e-09,0.0001581155926011,1.7293352083669333e-07,0,206,3,528,dev_bulk
mp-771903,bulk,4,2097152,36,0.0009507499999017,5.4723449142039816e-08,7.43609085418484e-09,0.0001174034440705,1.4862965080908452e-07,0,187,3,539,dev_bulk
mp-771968,bulk,20260905,640000,18,6.102968745835824e-05,3.683216073158173e-08,5.643085110307311e-09,6.032912295239612e-05,2.584186553633572e-08,0,7,0,9,dev_bulk
mp-771968,bulk,1,640000,18,6.102968745835824e-05,3.683216073158173e-08,5.643085110307311e-09,2.0588210242422637e-05,1.7589834477860222e-08,0,4,0,9,dev_bulk
mp-771968,bulk,2,640000,18,6.102968745835824e-05,3.683216073158173e-08,5.643085110307311e-09,3.975111866605374e-05,1.5658271124152634e-08,0,4,0,3,dev_bulk
mp-771968,bulk,3,640000,18,6.102968745835824e-05,3.683216073158173e-08,5.643085110307311e-09,3.975484789275896e-05,3.976905471603232e-08,0,2,0,6,dev_bulk
mp-771968,bulk,4,640000,18,6.102968745835824e-05,3.683216073158173e-08,5.643085110307311e-09,3.833340268322161e-05,2.4249146690635826e-08,0,6,0,12,dev_bulk
mp-772185,bulk,20260905,1474560,30,0.0001220250001097,4.807928600804373e-08,1.359053314331504e-09,2.848620233830701e-05,2.0138350542708853e-08,0,33,8,94,dev_bulk
mp-772185,bulk,1,1474560,30,0.0001220250001097,4.807928600804373e-08,1.359053314331504e-09,3.0736933232411445e-05,2.515396868574271e-08,0,38,8,103,dev_bulk
mp-772185,bulk,2,1474560,30,0.0001220250001097,4.807928600804373e-08,1.359053314331504e-09,4.044438238270942e-05,2.687586064809011e-08,0,28,8,96,dev_bulk
mp-772185,bulk,3,1474560,30,0.0001220250001097,4.807928600804373e-08,1.359053314331504e-09,2.7534755698610525e-05,2.3467141119226653e-08,0,40,8,103,dev_bulk
mp-772185,bulk,4,1474560,30,0.0001220250001097,4.807928600804373e-08,1.359053314331504e-09,2.5855581927913814e-05,3.8215564046595325e-08,0,28,8,100,dev_bulk
mp-773101,bulk,20260905,2097152,38,0.000244124999881,5.1774204421964964e-08,0.0003740560778986,0.0002097131838754,4.6611437376498095e-08,70,76,3,152,dev_bulk
mp-773101,bulk,1,2097152,38,0.000244124999881,5.1774204421964964e-08,0.0003740560778986,0.0001779015139717,3.0963377639636747e-08,70,92,3,154,dev_bulk
mp-773101,bulk,2,2097152,38,0.000244124999881,5.1774204421964964e-08,0.0003740560778986,0.0001167561920949,2.7655697287798372e-08,70,87,3,163,dev_bulk
mp-773101,bulk,3,2097152,38,0.000244124999881,5.1774204421964964e-08,0.0003740560778986,0.0002180692873343,5.060577734639082e-08,70,91,3,171,dev_bulk
mp-773101,bulk,4,2097152,38,0.000244124999881,5.1774204421964964e-08,0.0003740560778986,0.0002156569051532,4.4390656483983555e-08,70,102,3,162,dev_bulk
mp-776076,bulk,20260905,2488320,40,0.0002441062497382,4.5571446883762375e-08,2.923744801819339e-09,1.7760050580406528e-05,4.3016435746778825e-08,0,37,0,115,dev_bulk
mp-776076,bulk,1,2488320,40,0.0002441062497382,4.5571446883762375e-08,2.923744801819339e-09,7.013368193664604e-05,3.784701352316233e-08,0,40,0,96,dev_bulk
mp-776076,bulk,2,2488320,40,0.0002441062497382,4.5571446883762375e-08,2.923744801819339e-09,7.008592671020608e-05,2.9347099861354312e-08,0,32,0,92,dev_bulk
mp-776076,bulk,3,2488320,40,0.0002441062497382,4.5571446883762375e-08,2.923744801819339e-09,4.138939894104965e-05,3.5475309800858674e-08,0,34,0,107,dev_bulk
mp-776076,bulk,4,2488320,40,0.0002441062497382,4.5571446883762375e-08,2.923744801819339e-09,6.050213680897088e-05,3.3526959875018754e-08,0,32,0,102,dev_bulk
mp-776331,bulk,20260905,987840,12,6.1028124946460593e-05,5.148878640267939e-08,2.6827624566294613e-09,2.2481830224130302e-05,1.5737136038751487e-08,0,4,4,21,dev_bulk
mp-776331,bulk,1,987840,12,6.1028124946460593e-05,5.148878640267939e-08,2.6827624566294613e-09,3.1727106255097226e-05,1.8302152682281303e-08,0,6,4,22,dev_bulk
mp-776331,bulk,2,987840,12,6.1028124946460593e-05,5.148878640267939e-08,2.6827624566294613e-09,2.436436050246016e-05,1.311507524803801e-08,0,4,4,20,dev_bulk
mp-776331,bulk,3,987840,12,6.1028124946460593e-05,5.148878640267939e-08,2.6827624566294613e-09,6.097211398170544e-05,1.831756080150626e-08,0,5,4,15,dev_bulk
mp-776331,bulk,4,987840,12,6.1028124946460593e-05,5.148878640267939e-08,2.6827624566294613e-09,2.7150013042209764e-05,2.2926172960069383e-08,0,4,4,16,dev_bulk
mp-779079,bulk,20260905,2097152,36,0.0002439874997435,4.1445355588225976e-08,4.857349189535398e-09,0.0001242106736256,4.471002057471196e-08,0,67,0,120,dev_bulk
mp-779079,bulk,1,2097152,36,0.0002439874997435,4.1445355588225976e-08,4.857349189535398e-09,0.0001538501498865,3.839023854368406e-08,0,65,0,125,dev_bulk
mp-779079,bulk,2,2097152,36,0.0002439874997435,4.1445355588225976e-08,4.857349189535398e-09,5.285741252336607e-05,3.1275725120849536e-08,0,54,0,124,dev_bulk
mp-779079,bulk,3,2097152,36,0.0002439874997435,4.1445355588225976e-08,4.857349189535398e-09,4.140336695535041e-05,4.1102491188382835e-08,0,68,0,141,dev_bulk
mp-779079,bulk,4,2097152,36,0.0002439874997435,4.1445355588225976e-08,4.857349189535398e-09,0.0002473344416102,5.3714006575944495e-08,0,83,0,149,dev_bulk
mp-782011,bulk,20260905,2177280,44,0.0002441374999762,3.747493027524718e-08,3.8562699700150915e-09,0.0002086048139808,3.5166223710803024e-08,0,20,3,71,dev_bulk
mp-782011,bulk,1,2177280,44,0.0002441374999762,3.747493027524718e-08,3.8562699700150915e-09,0.0001555071287206,3.128880532443645e-08,0,18,3,68,dev_bulk
mp-782011,bulk,2,2177280,44,0.0002441374999762,3.747493027524718e-08,3.8562699700150915e-09,9.689743690000086e-05,3.586614560902035e-08,0,18,3,58,dev_bulk
mp-782011,bulk,3,2177280,44,0.0002441374999762,3.747493027524718e-08,3.8562699700150915e-09,4.358257429615264e-05,3.778193224945881e-08,0,15,3,63,dev_bulk
mp-782011,bulk,4,2177280,44,0.0002441374999762,3.747493027524718e-08,3.8562699700150915e-09,0.0001838240227751,4.10583833598821e-08,0,19,3,67,dev_bulk
mp-849339,bulk,20260905,762048,18,0.0001220687499881,3.7815920553245353e-08,4.585731537520843e-05,0.0003532279129778,3.11042658296401e-08,1,93,0,20,dev_bulk
mp-849339,bulk,1,762048,18,0.0001220687499881,3.7815920553245353e-08,4.585731537520843e-05,0.0005399208550613,5.089319099482736e-08,1,101,0,27,dev_bulk
mp-849339,bulk,2,762048,18,0.0001220687499881,3.7815920553245353e-08,4.585731537520843e-05,0.000429438945753,3.9464628898144844e-08,1,86,0,17,dev_bulk
mp-849339,bulk,3,762048,18,0.0001220687499881,3.7815920553245353e-08,4.585731537520843e-05,0.0007145841710913,5.1827049318831087e-08,1,99,0,33,dev_bulk
mp-849339,bulk,4,762048,18,0.0001220687499881,3.7815920553245353e-08,4.585731537520843e-05,0.0005518723264152,2.7842273375711105e-08,1,79,0,20,dev_bulk
mp-864652,bulk,20260905,2457600,24,0.0004865249993599,5.166555838861612e-08,5.2738524658479954e-09,0.0002737827360945,8.698508757731815e-08,0,38,9,340,dev_bulk
mp-864652,bulk,1,2457600,24,0.0004865249993599,5.166555838861612e-08,5.2738524658479954e-09,9.465864975588544e-05,8.451077615490021e-08,0,36,9,324,dev_bulk
mp-864652,bulk,2,2457600,24,0.0004865249993599,5.166555838861612e-08,5.2738524658479954e-09,5.506387202558472e-05,1.044749655676469e-07,0,28,9,351,dev_bulk
mp-864652,bulk,3,2457600,24,0.0004865249993599,5.166555838861612e-08,5.2738524658479954e-09,0.0002955406385574,9.353234631248597e-08,0,73,9,345,dev_bulk
mp-864652,bulk,4,2457600,24,0.0004865249993599,5.166555838861612e-08,5.2738524658479954e-09,0.0002636014619774,1.0581665854658696e-07,0,51,9,336,dev_bulk
mp-864965,bulk,20260905,512000,4,5.913125005463371e-05,4.8348898270063113e-08,2.006584232105979e-09,8.326443075112877e-05,1.6814915682061837e-08,0,7,3546,3142,dev_bulk
mp-864965,bulk,1,512000,4,5.913125005463371e-05,4.8348898270063113e-08,2.006584232105979e-09,3.453972538025596e-05,2.645878804941049e-08,0,5,3546,3160,dev_bulk
mp-864965,bulk,2,512000,4,5.913125005463371e-05,4.8348898270063113e-08,2.006584232105979e-09,1.659556323918565e-05,1.7954022268895642e-08,0,3,3546,3197,dev_bulk
mp-864965,bulk,3,512000,4,5.913125005463371e-05,4.8348898270063113e-08,2.006584232105979e-09,3.4572983409475455e-05,5.7120068674976216e-08,0,6,3546,3170,dev_bulk
mp-864965,bulk,4,512000,4,5.913125005463371e-05,4.8348898270063113e-08,2.006584232105979e-09,3.320665086192776e-05,2.0007815848543945e-08,0,4,3546,3171,dev_bulk
mp-865006,bulk,20260905,512000,4,5.9751562503151945e-05,3.2060243363260686e-08,9.250100629287772e-05,0.0014349076966162,2.080469929666151e-08,15,147,15930,9563,dev_bulk
mp-865006,bulk,1,512000,4,5.9751562503151945e-05,3.2060243363260686e-08,9.250100629287772e-05,0.0003663301352521,1.935474713832264e-08,15,81,15930,9597,dev_bulk
mp-865006,bulk,2,512000,4,5.9751562503151945e-05,3.2060243363260686e-08,9.250100629287772e-05,0.0012052142488867,2.6446755896358812e-08,15,133,15930,9500,dev_bulk
mp-865006,bulk,3,512000,4,5.9751562503151945e-05,3.2060243363260686e-08,9.250100629287772e-05,0.0002501471449223,4.631234062912881e-08,15,86,15930,9449,dev_bulk
mp-865006,bulk,4,512000,4,5.9751562503151945e-05,3.2060243363260686e-08,9.250100629287772e-05,0.0003105454361023,1.6511950917674767e-08,15,88,15930,9533,dev_bulk
mp-865801,bulk,20260905,512000,4,1.525617187780881e-05,3.5521595766299324e-08,9.631117237063336e-09,0.0029033819504267,2.6781332707059846e-09,0,753,402,14437,dev_bulk
mp-865801,bulk,1,512000,4,1.525617187780881e-05,3.5521595766299324e-08,9.631117237063336e-09,0.0053070057241839,7.145825264842642e-09,0,719,402,14414,dev_bulk
mp-865801,bulk,2,512000,4,1.525617187780881e-05,3.5521595766299324e-08,9.631117237063336e-09,0.0063903877351414,5.971676486637989e-09,0,737,402,14443,dev_bulk
mp-865801,bulk,3,512000,4,1.525617187780881e-05,3.5521595766299324e-08,9.631117237063336e-09,0.0048211885335778,1.4790291658073329e-08,0,691,402,14426,dev_bulk
mp-865801,bulk,4,512000,4,1.525617187780881e-05,3.5521595766299324e-08,9.631117237063336e-09,0.0024402035113002,5.035223793470322e-09,0,710,402,14404,dev_bulk
mp-887511,bulk,20260905,1492992,30,0.0002441312499286,3.1660599872343744e-08,4.3415804285018575e-09,2.630968540007217e-05,5.3370935226837446e-08,0,23,0,82,dev_bulk
mp-887511,bulk,1,1492992,30,0.0002441312499286,3.1660599872343744e-08,4.3415804285018575e-09,0.0001522218534848,3.6464024688598335e-08,0,22,0,68,dev_bulk
mp-887511,bulk,2,1492992,30,0.0002441312499286,3.1660599872343744e-08,4.3415804285018575e-09,8.842725207713897e-05,4.0828844305451646e-08,0,24,0,71,dev_bulk
mp-887511,bulk,3,1492992,30,0.0002441312499286,3.1660599872343744e-08,4.3415804285018575e-09,3.466467185564426e-05,5.142442116579105e-08,0,19,0,70,dev_bulk
mp-887511,bulk,4,1492992,30,0.0002441312499286,3.1660599872343744e-08,4.3415804285018575e-09,3.066632954773496e-05,5.603724506642038e-08,0,18,0,62,dev_bulk
mp-8881,bulk,20260905,622080,4,3.8015039081074073e-06,3.782977127136512e-08,1.475033428732786e-10,2.016085931089151e-06,2.8440698685017196e-09,0,1,2,10,dev_bulk
mp-8881,bulk,1,622080,4,3.8015039081074073e-06,3.782977127136512e-08,1.475033428732786e-10,1.4575096340507798e-05,1.1326974913572483e-09,0,1,2,8,dev_bulk
mp-8881,bulk,2,622080,4,3.8015039081074073e-06,3.782977127136512e-08,1.475033428732786e-10,8.827836428082492e-06,1.758500900450599e-09,0,6,2,10,dev_bulk
mp-8881,bulk,3,622080,4,3.8015039081074073e-06,3.782977127136512e-08,1.475033428732786e-10,1.0845480067800397e-05,4.155303656716569e-09,0,7,2,6,dev_bulk
mp-8881,bulk,4,622080,4,3.8015039081074073e-06,3.782977127136512e-08,1.475033428732786e-10,1.4575270279593155e-05,1.877602073818707e-09,0,1,2,10,dev_bulk
mp-9437,bulk,20260905,373248,3,5.675781244462996e-05,5.0604670632393034e-08,1.6339775754659058e-08,4.676185439933533e-05,3.128584502576359e-08,0,12,10050,7563,dev_bulk
mp-9437,bulk,1,373248,3,5.675781244462996e-05,5.0604670632393034e-08,1.6339775754659058e-08,7.96939379288375e-05,3.3252137043859875e-08,0,16,10050,7686,dev_bulk
mp-9437,bulk,2,373248,3,5.675781244462996e-05,5.0604670632393034e-08,1.6339775754659058e-08,6.347875891776766e-05,2.272784449530718e-08,0,14,10050,7526,dev_bulk
mp-9437,bulk,3,373248,3,5.675781244462996e-05,5.0604670632393034e-08,1.6339775754659058e-08,7.32277037034379e-05,3.1910520448263924e-08,0,16,10050,7551,dev_bulk
mp-9437,bulk,4,373248,3,5.675781244462996e-05,5.0604670632393034e-08,1.6339775754659058e-08,5.832131851768452e-05,3.789096414408277e-08,0,14,10050,7705,dev_bulk
mp-975795,bulk,20260905,884736,4,1.5256093774951296e-05,3.2315445814613524e-08,0.0001062391220116,0.0004967463949974,1.0380041715052356e-08,99,703,8,34,dev_bulk
mp-975795,bulk,1,884736,4,1.5256093774951296e-05,3.2315445814613524e-08,0.0001062391220116,0.0009556580053704,8.414509977683338e-09,99,718,8,38,dev_bulk
mp-975795,bulk,2,884736,4,1.5256093774951296e-05,3.2315445814613524e-08,0.0001062391220116,0.0011118117269273,7.1546715219028564e-09,99,788,8,44,dev_bulk
mp-975795,bulk,3,884736,4,1.5256093774951296e-05,3.2315445814613524e-08,0.0001062391220116,0.0032863446041027,8.657446315396555e-09,99,637,8,41,dev_bulk
mp-975795,bulk,4,884736,4,1.5256093774951296e-05,3.2315445814613524e-08,0.0001062391220116,0.0005314511793415,9.643967402439556e-09,99,714,8,44,dev_bulk
mp-976076,bulk,20260905,884736,4,6.095625008128991e-05,3.5313097821845365e-08,7.119577816183664e-09,0.0011303818196921,2.181435654335928e-08,0,734,11160,13230,dev_bulk
mp-976076,bulk,1,884736,4,6.095625008128991e-05,3.5313097821845365e-08,7.119577816183664e-09,0.0009900343651629,1.4045305363197258e-08,0,637,11160,13103,dev_bulk
mp-976076,bulk,2,884736,4,6.095625008128991e-05,3.5313097821845365e-08,7.119577816183664e-09,0.0004328004528879,4.286005150788697e-08,0,703,11160,13073,dev_bulk
mp-976076,bulk,3,884736,4,6.095625008128991e-05,3.5313097821845365e-08,7.119577816183664e-09,0.0007403006648001,4.0871885431670314e-08,0,732,11160,13041,dev_bulk
mp-976076,bulk,4,884736,4,6.095625008128991e-05,3.5313097821845365e-08,7.119577816183664e-09,0.0006420954640233,3.7846504596927844e-08,0,701,11160,13109,dev_bulk
mp-977372,bulk,20260905,884736,4,6.103281248215353e-05,4.4554483514999984e-08,3.355406619220957e-09,0.0003534160186688,4.0581205951184536e-08,0,56,402,5989,dev_bulk
mp-977372,bulk,1,884736,4,6.103281248215353e-05,4.4554483514999984e-08,3.355406619220957e-09,0.0003224384817244,3.4228555989557214e-08,0,53,402,6013,dev_bulk
mp-977372,bulk,2,884736,4,6.103281248215353e-05,4.4554483514999984e-08,3.355406619220957e-09,0.0003811131053588,2.5308773743404345e-08,0,57,402,6080,dev_bulk
mp-977372,bulk,3,884736,4,6.103281248215353e-05,4.4554483514999984e-08,3.355406619220957e-09,0.000351730467365,3.257670222467368e-08,0,59,402,5973,dev_bulk
mp-977372,bulk,4,884736,4,6.103281248215353e-05,4.4554483514999984e-08,3.355406619220957e-09,0.000423007748445,3.13337977786432e-08,0,68,402,6057,dev_bulk
mp-982725,bulk,20260905,373248,4,3.0507031283377728e-05,5.3175919915672523e-08,3.5659954988886966e-09,0.0001851386140359,1.8828703929330004e-08,0,5,212,876,dev_bulk
mp-982725,bulk,1,373248,4,3.0507031283377728e-05,5.3175919915672523e-08,3.5659954988886966e-09,0.0001158268492531,1.734539978315297e-08,0,6,212,822,dev_bulk
mp-982725,bulk,2,373248,4,3.0507031283377728e-05,5.3175919915672523e-08,3.5659954988886966e-09,0.0002271760352972,1.3656164199460365e-08,0,9,212,830,dev_bulk
mp-982725,bulk,3,373248,4,3.0507031283377728e-05,5.3175919915672523e-08,3.5659954988886966e-09,4.208871956912219e-05,2.6639488837076897e-08,0,9,212,849,dev_bulk
mp-982725,bulk,4,373248,4,3.0507031283377728e-05,5.3175919915672523e-08,3.5659954988886966e-09,0.0001851277563211,1.4216988475368453e-08,0,7,212,867,dev_bulk
mp-985702,bulk,20260905,979776,8,6.103437499405118e-05,3.1982167126498844e-08,8.742316644649861e-05,0.0010660478246151,2.7548612280270394e-08,7,907,80,711,dev_bulk
mp-985702,bulk,1,979776,8,6.103437499405118e-05,3.1982167126498844e-08,8.742316644649861e-05,0.001478299541878,2.7323057594230704e-08,7,898,80,782,dev_bulk
mp-985702,bulk,2,979776,8,6.103437499405118e-05,3.1982167126498844e-08,8.742316644649861e-05,0.0014274005047578,3.182962515779764e-08,7,794,80,733,dev_bulk
