material_id,system_type,codec_a,codec_b,linf_a,linf_b,linf_ratio,abs_log10_linf_diff,qoi_a,qoi_b,qoi_ratio,ladder_a,ladder_b,nominal_rel_a,nominal_rel_b
mp-1174037,bulk,SZ3,ZFP,3.68239310529475,4.6257059014,0.796071601564693,0.0990478684860131,0.0358668629629992,0.0177341940685282,2.0224692943137432,base,base,0.003,0.03
mp-1175088,bulk,SZ3,ZFP,0.3721353600449824,0.4197996350000039,0.8864594654661359,0.05234111829979099,0.005851088694837,0.001996582469502,2.930551972789992,base,base,0.0001,0.001
mp-1175088,bulk,SZ3,ZFP,11.163930157046453,9.386001550000003,1.1894234299424817,0.07533648922842506,0.0896595528297963,0.0244596974625119,3.665603508269586,base,base,0.003,0.03
mp-1175263,bulk,SZ3,ZFP,0.3769462236145955,0.4482320505000032,0.8409622274759507,0.07522351046506676,0.0036927792021925,0.0031023584876255,1.1903135040395991,base,base,0.0001,0.001
mp-1175263,bulk,SZ3,ZFP,1.1308379221794451,1.3940841130000017,0.8111690762660917,0.09088861405485317,0.0091050149513058,0.0085680785112636,1.0626670774942528,base,base,0.0003,0.003
mp-1175263,bulk,SZ3,ZFP,11.308397447090684,10.790976669999964,1.047949392618854,0.020340310284103102,0.044539108811076,0.0224644476339701,1.982648740658338,base,base,0.003,0.03
mp-1175263,bulk,SZ3,ZFP,37.69436525611172,38.60436156,0.976427629751785,0.01035993994825124,0.3027584594921699,0.1845335588121734,1.6406688379121932,base,base,0.01,0.1
mp-1177023,bulk,SZ3,ZFP,0.0778639760821278,0.0633774227500012,1.2285759297797625,0.08940200238332507,0.0024252569749823,0.0012446164426833,1.9485978907314025,base,base,3e-05,0.0001
mp-1177023,bulk,SZ3,ZFP,0.7786390582714091,0.769204650000006,1.0122651472158977,0.005294284134510871,0.0112622516078388,0.004426558225969,2.544245671900865,base,base,0.0003,0.003
mp-1177023,bulk,SZ3,ZFP,2.5954583950132246,2.547132959999999,1.018972482305449,0.008162455896255416,0.0222190701004318,0.0152709284432255,1.4549914357229956,base,base,0.001,0.01
mp-1177023,bulk,SZ3,ZFP,7.786363935960011,9.762407510000005,0.7975864486279787,0.09822223350292991,0.046228010366125,0.0260154386700044,1.7769452574876448,base,base,0.003,0.03
mp-1178256,bulk,SZ3,ZFP,20.39478266779429,19.437876510000024,1.0492289452143588,0.020870263021514956,0.0687589166133992,0.0243122588963622,2.8281582927568887,base,base,0.003,0.03
mp-1178447,bulk,SZ3,ZFP,6.105543623419635,5.499157230000009,1.1102689681450744,0.04542820151729132,0.0276325774101948,0.0067886186393657,4.070427118995842,base,base,0.001,0.01
mp-1178447,bulk,SZ3,ZFP,18.31613199116964,20.735732999999986,0.8833124920720021,0.05388562759595361,0.0435951713816429,0.0825852829994744,0.5278806319755586,base,base,0.003,0.03
mp-1188002,bulk,SZ3,ZFP,0.1763633199298819,0.1928812650000111,0.9143621073299771,0.038881780117679066,0.0110336209857155,0.0140136619623945,0.7873474481776495,base,base,0.0003,0.003
mp-1192831,bulk,SZ3,ZFP,0.345146622836296,0.286959730625,1.2027702356862566,0.08018267230746445,0.0066946623233636,0.0028740294811733,2.329364527127452,base,base,3e-05,0.0001
mp-1192831,bulk,SZ3,ZFP,11.504807858588762,10.19892483000001,1.128041244577812,0.05232497904899436,0.0974921345346198,0.0403816683101467,2.414267131953113,base,base,0.001,0.01
mp-1193567,bulk,SZ3,ZFP,1.358026973034839,1.4476845899999944,0.938068265985234,0.027765555584801982,0.0086593560205887,0.004572438002329,1.8938159503044114,base,base,0.0003,0.003
mp-1193567,bulk,SZ3,ZFP,4.526755570664477,5.175616760000025,0.8746311368433808,0.05817506584485499,0.0252136774514237,0.0144769778856801,1.741639563901234,base,base,0.001,0.01
mp-1194734,bulk,SZ3,ZFP,0.019732373804743,0.0159803550000106,1.2347894527205379,0.09159291118515278,0.0004818015334677,9.859667279599194e-05,4.886590184078562,tight,base,3e-06,1e-05
mp-1194734,bulk,SZ3,ZFP,0.1973237464834625,0.2370219437500509,0.83251256555194,0.07960920273613437,0.0014119655290372,0.0002813268540604,5.018950408246684,base,base,3e-05,0.0003
mp-1194734,bulk,SZ3,ZFP,0.657744890924377,0.759757785000005,0.8657297153254871,0.06261767549367805,0.0051789023518988,0.0014240354627164,3.6367790602769494,base,base,0.0001,0.001
mp-1194734,bulk,SZ3,ZFP,1.97323728716583,2.386650120000013,0.8267811316917367,0.08260944314255392,0.0066412456160254,0.0054238500966858,1.2244522797714263,base,base,0.0003,0.003
mp-1194734,bulk,SZ3,ZFP,19.732377931059705,19.864233400000103,0.9933621667503969,0.002892384590868824,0.0570343557691765,0.1738763995650156,0.32801665960336557,base,base,0.003,0.03
mp-1205681,bulk,SZ3,ZFP,2.223759821820181,2.7702792959999982,0.8027204423146302,0.09543567701152222,0.0270188798735873,0.0172558492345658,1.5657809422363766,base,base,0.001,0.01
mp-1206630,bulk,SZ3,ZFP,0.3504680422062982,0.427121418249996,0.8205349280825991,0.08590292740713756,0.0191952634549199,0.0076151726221862,2.5206603195042523,base,base,0.0001,0.001
mp-1207275,bulk,SZ3,ZFP,0.6840072150971537,0.7734583390000012,0.8843491376426321,0.053376243339307794,0.0410135211236433,0.0520508917600022,0.7879504027087502,base,base,0.0003,0.003
mp-1211145,bulk,SZ3,ZFP,0.0754140628449882,0.0610851456249861,1.2345728584813431,0.09151672497083418,0.0017538309777354,0.0005646710416771,3.1059339833090043,base,base,3e-05,0.0001
mp-1211145,bulk,SZ3,ZFP,0.7541337950585785,0.7931985499999996,0.9507503449906444,0.021933508327627943,0.0085017354822536,0.0036883993481424,2.3049932178670822,base,base,0.0003,0.003
