material_id,system_type,codec_a,codec_b,max_match_dex,ladder_a,ladder_b,nominal_rel_a,nominal_rel_b,linf_a,linf_b,linf_ratio_a_over_b,abs_log10_linf_diff,qoi_a,qoi_b,qoi_ratio_a_over_b,compression_a,compression_b
mp-1112138,bulk,SZ3,ZFP,0.2,base,base,1e-05,0.0001,0.0496713224994778,0.0641187903125057,0.7746765379912343,0.11087959696375149,0.0065682269529379,0.0046790731218404,1.4037453106427298,35.04671120181521,17.926984884480916
mp-1112138,bulk,SZ3,ZFP,0.2,base,base,3e-05,0.0003,0.1490143866877815,0.2302945681250037,0.6470599280782715,0.18905549486694784,0.009485596035315,0.0089023467876572,1.065516347719284,56.54010854850122,24.99132245748004
mp-1112138,bulk,SZ3,ZFP,0.2,base,base,0.0001,0.001,0.4967148204473233,0.732765889999996,0.6778629125972635,0.16885812666729397,0.0123485019732303,0.0141664617326799,0.8716715723548781,104.77886838215788,36.28194091586705
mp-1112138,bulk,SZ3,ZFP,0.2,base,base,0.0003,0.003,1.4901423213565863,1.7151075480000006,0.8688331662316174,0.06106360898399088,0.0090403933700207,0.0082991385989998,1.0893170733538822,200.6094906399652,44.17968450387339
mp-1112138,bulk,SZ3,ZFP,0.2,base,base,0.001,0.01,4.967112215500897,6.0838293870000015,0.8164450216363203,0.08807305477773408,0.0216670348556489,0.0147431580579109,1.4696332204091633,424.92238649986166,66.97674418604652
mp-1114492,bulk,SZ3,ZFP,0.2,base,base,3e-05,0.0003,0.0493024473952345,0.058925110156224,0.8366967370026528,0.07743192469721549,0.0041163251252562,0.002133105443689,1.9297335429126339,49.70507987184277,20.514814177949564
mp-1114492,bulk,SZ3,ZFP,0.2,base,base,0.0001,0.001,0.1643416230706798,0.2463171931249945,0.6671950950142732,0.17574715514019967,0.0082834994235714,0.0032099652542987,2.5805573479271646,90.04138655203671,28.715844993040804
mp-1114492,bulk,SZ3,ZFP,0.2,base,base,0.003,0.03,4.930229832006577,5.014156099999994,0.9832621349795199,0.007330685017760685,0.0493001090742524,0.0384223116273902,1.2831114783606021,824.8910266045393,75.42813161439292
mp-11306,bulk,SZ3,ZFP,0.2,base,base,0.0001,0.001,0.1817761427984976,0.1997203330000019,0.9101534133657583,0.04088539782981615,0.0091977298267309,0.0031359570170383,2.9329897625374777,55.6817118581843,23.893702063303447
mp-11306,bulk,SZ3,ZFP,0.2,base,base,0.0003,0.003,0.5453288437872317,0.6685888920000025,0.8156414955623128,0.08850068770592104,0.019106203666297,0.0068498593039372,2.7892841032975713,95.53696638111008,34.977175689209844
mp-11306,bulk,SZ3,ZFP,0.2,base,base,0.001,0.01,1.81776548523726,2.247427170000037,0.8088206414436248,0.09214777389742712,0.0339239978045338,0.0253656920723646,1.337396894504341,184.25602221450885,52.37190213101815
mp-11306,bulk,SZ3,ZFP,0.2,base,base,0.003,0.03,5.45263155948204,4.2499800999999024,1.282978138999325,0.108219256380503,0.0924126193602044,0.060951601465331,1.5161639257791821,408.2454818118896,65.25885129819041
mp-11419,bulk,SZ3,ZFP,0.2,base,base,1e-05,0.0001,0.0113703684496755,0.0150513063515624,0.7554406364531409,0.12179965743185694,0.033492812695588,4.195884668689587e-05,798.2300596943746,26.189166432781363,16.644280936454848
mp-11419,bulk,SZ3,ZFP,0.2,base,base,3e-05,0.0003,0.0341108793387654,0.0519592777500008,0.6564925614033362,0.18277019045764953,0.010619120935372,0.0049719191930392,2.1358192929279722,38.69960341118225,22.981836093836588
mp-11419,bulk,SZ3,ZFP,0.2,base,base,0.0001,0.001,0.113700608071106,0.1788718857499986,0.6356538792799465,0.19677929824526086,0.035977118239959,0.0322466036804218,1.1156870533253131,66.68417526463888,32.82744063324538
mp-11419,bulk,SZ3,ZFP,0.2,base,base,0.0003,0.003,0.3411121414651497,0.3259050740000013,1.0466610331606814,0.019806055830800195,0.0370856326045885,0.0588991242565537,0.6296465876648749,116.8362483859608,39.65239562307447
mp-1173587,bulk,SZ3,ZFP,0.2,base,base,3e-05,0.0003,0.3802934998066121,0.5195399962499891,0.7319811805665578,0.13550008462625684,0.0049359461136688,0.0020490420997765,2.408904196847488,39.70525199742512,20.85091828861863
mp-1173587,bulk,SZ3,ZFP,0.2,base,base,0.0001,0.001,1.2676448806487317,1.867157460000044,0.6789169675324018,0.16818333727698506,0.0064020159514459,0.005637671125525,1.135578115307271,71.19173869060147,29.845390167816564
