caliper_dex,codec_a,codec_b,material_id,corpus,pair_index,tol_a,tol_b,realized_linf_a,realized_linf_b,rmse_a,rmse_b,resolved_bader_error_a,resolved_bader_error_b,compression_ratio_a,compression_ratio_b,distance,d_log10_linf,d_log10_rmse,error_ratio_a_over_b,compression_ratio_a_over_b,linf_ratio_a_over_b,rmse_ratio_a_over_b,jointly_eligible_tau_0.01,certification_difference_pp_a_minus_b
0.2,SZ3,SPERR,mp-753554,dev_bulk,1,0.001,0.001,4.355506020076746,4.355241538068697,1.4191862179659394,1.1137828866559574,0.0203528178870584,0.012462861346977,188.03284279006323,45.38216812548473,0.5261942381949378,2.637272540084723e-05,0.10523884433450129,1.6330774547207167,4.143319954880512,1.0000607272881967,1.2742036486365225,True,0.0
0.2,SZ3,SPERR,mp-753554,dev_bulk,2,3e-06,3e-06,0.0130665871840633,0.0130664784471079,0.0070191109673454,0.0049692813869249,0.0004418406807946,0.0007578475576659,14.09396435021378,9.591934638887349,0.7499425946129095,3.6141079180485036e-06,0.1499885188790393,0.5830205248076912,1.4693557536426938,1.0000083218256426,1.412500202909415,True,0.0
0.2,SZ3,SPERR,mp-753554,dev_bulk,3,1e-05,1e-05,0.0435552497655322,0.0435546281938314,0.0224978780300039,0.0159078674449743,0.0008097124465846,0.0009711285517735,20.624875014926275,12.211399634577957,0.7526479729773212,6.197808241514835e-06,0.15052959446787195,0.8337850278481487,1.6889853441963043,1.0000142710826971,1.4142610948843148,True,0.0
0.2,SZ3,SPERR,mp-753554,dev_bulk,4,3e-05,3e-05,0.1306659745166882,0.1306646316541559,0.0644755273931223,0.0454045311860438,0.0025036703722918,0.0018898649037391,30.85220168421687,15.712079647618037,0.7614785373893974,4.463294952516961e-06,0.1522957074124771,1.3247880138618826,1.9635975870892486,1.0000102771692332,1.4200240748866149,True,0.0
0.2,SZ3,SPERR,mp-753554,dev_bulk,5,1e-06,1e-06,0.0043555293899295,0.004355501838944,0.0024122706989907,0.0016959822568121,0.0002645759896777,0.0003186274907616,10.549957758958191,7.933253535958899,0.7650236863391545,2.7471468437845203e-06,0.15300473724316888,0.8303614639317427,1.3298399844576516,1.0000063255593772,1.42234430183544,True,0.0
0.2,SZ3,SPERR,mp-753554,dev_bulk,6,3e-07,3e-07,0.0013066592454435,0.0013066496139515,0.0007383816509705,0.0005170408801272,5.421327622201488e-05,0.000273310607838,7.803905109826791,6.632038445097861,0.7737800681725641,3.2012318889051983e-06,0.154756013601403,0.19835774634165987,1.1766978093432385,1.0000073711359934,1.4280914321297897,True,0.0
0.2,SZ3,SPERR,mp-753554,dev_bulk,7,1e-07,1e-07,0.0004355532335296,0.0004355500250312,0.0002497115756696,0.0001742351929283,0.000286365742089,0.0002933496255268,6.100664366434772,5.74153328094825,0.7815139724505535,3.1992376023914915e-06,0.1563027944573694,0.9761926287607893,1.0625496827960927,1.000007366543946,1.433186783179673,True,0.0
0.2,SZ3,SPERR,mp-753554,dev_bulk,8,0.0001,0.0001,0.43555241687244,0.4355477546587352,0.2061965951892785,0.140480637666676,0.0053264200826781,0.0043234491207542,50.92229164520632,21.665963913233377,0.8333250994975394,4.648773474391632e-06,0.16666501983467397,1.2319839863754283,2.3503358470057933,1.000010704253793,1.4677937017806635,True,0.0
0.2,SZ3,SPERR,mp-754196,dev_bulk,0,0.001,0.001,1.898194105512509,1.8981701381330929,0.5787398493067315,0.5951911430417666,0.01130766365333,0.0022841629454539,363.7190357027824,17.249517650127725,0.060865371367605114,5.483615353074622e-06,0.012173073038416471,4.950462783679816,21.08575109635539,1.0000126265706821,0.9723596462626114,True,-100.0
0.2,SZ3,SPERR,mp-754196,dev_bulk,1,0.003,0.003,5.694558534970053,5.694360526369678,1.5781522707159648,1.7257864385227133,0.0244558479759957,0.0208297320765815,708.5314928326657,22.514814008202222,0.19419075157284024,1.5101352825119818e-05,0.038838147378654986,1.1740836553289602,31.469568994642607,1.0000347727544574,0.914453976163398,True,0.0
0.2,SZ3,SPERR,mp-754196,dev_bulk,2,0.01,0.01,18.981257455023325,18.98034415230343,4.796004281307363,5.5937212997846375,0.0911691457734882,0.1171263402919269,1440.7757385415644,32.45346220337709,0.33410632772551674,2.0897028304434073e-05,0.06682126227753726,0.7783829456829034,44.39513200510354,1.000048118343512,0.8573906393033941,True,0.0
0.2,SZ3,SPERR,mp-754196,dev_bulk,3,1e-05,1e-05,0.0189821210478839,0.0189819355692266,0.0089337678134448,0.0075516784826183,0.0015134380868122,0.0022056354962467,30.02260684258856,7.066848824973018,0.36495584932721503,4.243611697818395e-06,0.07299116974208397,0.6861687207100162,4.248372589561258,1.0000097713247749,1.1830175018716242,True,0.0
0.2,SZ3,SPERR,mp-754196,dev_bulk,4,3e-05,3e-05,0.0569463310711029,0.0569457645886757,0.0274607817659738,0.0217282531381624,0.002821824505089,0.0034074710374518,47.51321819735377,8.52800432207599,0.5084404230985742,4.320232950272285e-06,0.10168808452794198,0.8281286837288094,5.571434582222108,1.0000099477534683,1.2638283248708602,True,0.0
0.2,SZ3,SPERR,mp-754196,dev_bulk,5,0.0001,0.0001,0.1898210464956378,0.18982037535811,0.086993734498343,0.0674827727173243,0.0040857040164166,0.0058043615023066,85.92520793458475,10.739708068499723,0.5514752816218503,1.5355085517532174e-06,0.11029505631368153,0.7039024042167219,8.000702382833765,1.0000035356453518,1.2891250758582096,True,0.0
0.2,SZ3,SPERR,mp-754196,dev_bulk,6,0.0003,0.0003,0.5694633310579889,0.5694604653256405,0.2502932362571187,0.1879409866776375,0.006810170589782,0.0078382348491281,151.5580470984194,13.4172094154034,0.6221380559226839,2.1855224194011758e-06,0.12442761116534284,0.8688398243820853,11.295795005213659,1.0000050323640055,1.331765043281537,True,0.0
0.2,SZ3,SPERR,mp-756647,dev_bulk,0,0.001,0.001,3.613047617594248,3.6130722534653614,1.1718410936063726,1.1905544175094325,0.0247078984066124,0.0251221848668823,219.43219960647497,16.72407687683752,0.03440263924922091,2.9612636026632444e-06,0.006880527212605098,0.9835091389357603,13.120736123282462,0.9999931814618184,0.9842818407727998,False,
0.2,SZ3,SPERR,mp-756647,dev_bulk,1,0.0001,0.0001,0.3613104870915151,0.361309909168483,0.1718508244281622,0.1408624583731906,0.0332282113518411,0.0315103545987565,58.02993532814734,9.70458544119131,0.4317817819238767,6.946628827719792e-07,0.08635635638198136,1.0545172142604955,5.979640828534323,1.0000015995216778,1.2199902402162635,False,
0.2,SZ3,SPERR,mp-756647,dev_bulk,2,3e-05,3e-05,0.1083932202909139,0.1083911531449572,0.0539487058850574,0.043936026019506,0.0242054842246899,0.0340852579157973,33.06081267921069,7.646832748005612,0.44580129487004144,8.282424310279701e-06,0.08916025858931587,0.7101452564767458,4.323464860380706,1.000019071168603,1.2278922509083126,False,
0.2,SZ3,SPERR,mp-756647,dev_bulk,3,0.0003,0.0003,1.0839305316337864,1.083922531074677,0.4874373019021393,0.3913684716702469,0.0271863362436128,0.0191193981621173,101.04955380257668,12.45737415001746,0.4766646246127908,3.205566588587727e-06,0.09533292486866463,1.421924268384092,8.111625498736029,1.0000073811170818,1.2454690073063335,False,
0.2,SZ3,SPERR,mp-756647,dev_bulk,4,1e-05,1e-05,0.0361310627019477,0.0361302044038325,0.0189145293061241,0.0147375579376451,0.030347399044655,0.0297023243121987,21.294139355770387,6.41245319686718,0.5418500662883552,1.031684470009786e-05,0.10837001276658831,1.021717988318893,3.320747723534839,1.000023755694975,1.2834235757478851,False,
0.2,SZ3,SPERR,mp-756647,dev_bulk,5,0.003,0.003,10.839291937534767,10.839234415305384,4.555932339442832,3.326750484017196,0.0752343320434452,0.0309351970359168,358.793122093652,22.393201909431912,0.6827851849501307,2.3047310875323745e-06,0.1365570369705772,2.431997829401107,16.02241267438088,1.0000053068535266,1.3694842343394944,False,
0.2,SZ3,SPERR,mp-757220,dev_bulk,0,0.01,0.01,49.65650498412128,49.657942428874,13.534075849259,14.70948418750782,0.1380678816272285,0.0973145413934987,756.891602045867,28.678183733367508,0.18084419921827982,1.257167190571451e-05,0.03616883765880652,1.418779553910043,26.3925919815212,0.999971053074646,0.92009180449393,True,0.0
0.2,SZ3,SPERR,mp-757220,dev_bulk,1,0.0003,0.0003,1.489778572351952,1.4897637759263205,0.6847424316351179,0.5759979361754733,0.0116261553941763,0.0094639723391649,79.86003882007851,11.078898925260926,0.3755315677388308,4.313418137835701e-06,0.07510631342390456,1.2284646422796066,7.208301055801687,1.0000099320616267,1.188793203291125,True,-100.0
0.2,SZ3,SPERR,mp-757220,dev_bulk,2,0.0001,0.0001,0.4965925093299574,0.496588519304733,0.2406067494605773,0.2012733212142073,0.0088026813937229,0.0045233689883863,44.023040623373134,8.637603962642409,0.3876079652762743,3.489486584296042e-06,0.07752159297671857,1.9460453958816288,5.096672736301937,1.0000080348720708,1.1954229602268498,True,0.0
0.2,SZ3,SPERR,mp-757220,dev_bulk,3,3e-05,3e-05,0.1489777675295727,0.1489762625616038,0.0757804200762041,0.0607634134134207,0.003708161263547,0.0013981415755006,26.61920200767384,6.962611130946983,0.4795742295601209,4.387249161519335e-06,0.09591484581168541,2.6522072789512072,3.8231636819925874,1.000010102065544,1.247138957790456,True,0.0
0.2,SZ3,SPERR,mp-757220,dev_bulk,4,0.001,0.001,4.965929496540365,4.965876427894045,2.175105317361057,1.7024611386662782,0.0201387689415053,0.0179266190244717,149.89078849562583,15.148541742512236,0.5320154147210977,4.641133835026068e-06,0.1064030828430001,1.123400286133921,9.894733832694838,1.000010686662685,1.277624063163669,True,0.0
0.2,SZ3,SPERR,mp-757220,dev_bulk,5,3e-06,3e-06,0.0148977883232532,0.0148975707339786,0.0079553387632623,0.0060770754461625,0.0005654222774884,0.0003420937107199,12.027302841577187,5.107746538855725,0.5848202503706513,6.343123511332038e-06,0.11696404990213205,1.6528286249359236,2.3547180248829718,1.0000146056883021,1.309073555814725,True,0.0
0.2,SZ3,SPERR,mp-757220,dev_bulk,6,1e-05,1e-05,0.0496593253274681,0.0496588546451857,0.0265527145377728,0.0202753321003498,0.0004590590011037,0.0005544961764263,17.45302920492525,5.932946039201891,0.5857047504203967,4.116360530215246e-06,0.1171409500117544,0.8278848811227377,2.9417137943956524,1.0000094783153128,1.309606886158708,True,0.0
0.2,SZ3,SPERR,mp-757220,dev_bulk,7,0.003,0.003,14.89776285811331,14.897698761260784,6.274892599142579,4.769641930345817,0.043061524909004,0.0416859029034411,278.0230902093876,20.131010067655257,0.5956026011721679,1.8685335181345408e-06,0.11912052021977859,1.0329996931756358,13.810687554922579,1.0000043024666798,1.3155898683337064,True,0.0
0.2,SZ3,SPERR,mp-757220,dev_bulk,8,1e-06,1e-06,0.0049659322521762,0.0049658686111904,0.0027402728405538,0.0020259011238283,0.0001202310066314,0.0001857476196347,9.3701690861342,4.53478610606905,0.6558778055170925,5.56574368237861e-06,0.131175560985342,0.6472815472297947,2.06628689136932,1.0000128156805552,1.3526192410494189,True,0.0
0.2,SZ3,SPERR,mp-757220,dev_bulk,9,1e-07,1e-07,0.0004965932924534,0.0004965869244415,0.0002785789732336,0.0002024991014957,0.000159164305538,0.0001565948258761,5.604679688607186,3.669887553935612,0.6926261645838703,5.569165357321992e-06,0.13852523280482476,1.0164084582458235,1.5272074705931222,1.0000128235593537,1.3757047373344298,True,0.0
0.2,SZ3,SPERR,mp-757220,dev_bulk,10,3e-07,3e-07,0.0014897793439274,0.0014897702011573,0.000835609301205,0.0006071718106175,5.491672597468522e-05,8.299943276490751e-05,7.172222085422942,4.037570585667413,0.693458326509461,2.6652717424191508e-06,0.13869166527628263,0.661651822732748,1.7763706994703523,1.0000061370338142,1.3762320427148567,True,0.0
0.2,SZ3,SPERR,mp-758622,dev_bulk,0,0.003,0.003,23.43556369237534,23.4362977292692,6.85952237405711,6.558389575349072,0.0809305181943251,0.0891642470059346,424.05837112995465,38.79025769978679,0.0974833554429448,1.36025394712469e-05,0.019496666343442937,0.9076566102659794,10.932084401498717,0.9999686794858839,1.0459156619545598,True,0.0
0.2,SZ3,SPERR,mp-758622,dev_bulk,1,0.0001,0.0001,0.7812112536749964,0.7812043219195246,0.3677291660136778,0.2868803436510143,0.0112805179314623,0.0140935763970215,52.30844076866942,12.851359540449153,0.5391364220661875,3.853549847263049e-06,0.1078272843443781,0.8004013753277198,4.070265142301143,1.0000088731657997,1.2818207108013469,True,0.0
0.2,SZ3,SPERR,mp-758622,dev_bulk,2,3e-05,3e-05,0.2343630567631187,0.2343617898479806,0.1160324554213952,0.0902807338930839,0.0030101429014184,0.0035094985755348,31.08907169396695,9.76616430990132,0.5449220094336116,2.3477067943034058e-06,0.10898440186143554,0.8577130996440695,3.1833451401639463,1.0000054058092787,1.2852404983637826,True,0.0
0.2,SZ3,SPERR,mp-758622,dev_bulk,3,1e-05,1e-05,0.0781211345394936,0.0781206354157202,0.0403534504784783,0.0308595825219504,0.0016172470629847,0.0009902752444066,20.6368003746562,7.93070663097652,0.5824531457146739,2.7747599200544926e-06,0.11649062910988794,1.6331288418239704,2.6021389183721655,1.0000063891412396,1.3076473231539965,True,0.0
0.2,SZ3,SPERR,mp-758622,dev_bulk,4,0.0003,0.0003,2.343633444541098,2.343614101513424,1.0622724922730482,0.8079863037044708,0.0202969660172414,0.0200600471495011,92.37907036687,17.351030782264896,0.5941596825052403,3.584436324144402e-06,0.11883193644698775,1.0118104840918178,5.324125784002062,1.0000082535037067,1.3147159641230568,True,0.0
0.2,SZ3,SPERR,mp-758622,dev_bulk,5,3e-06,3e-06,0.0234363248896443,0.0234360975358356,0.0127466719033818,0.0094088429497586,0.0019109826581225,0.0008927636288298,13.875965490762908,6.543716370793553,0.659302939617532,4.213074530801109e-06,0.13186058785620047,2.1405247664797256,2.1205022810425045,1.0000097010096647,1.354754455085132,True,0.0
0.2,SZ3,SPERR,mp-758622,dev_bulk,6,3e-07,3e-07,0.0023436347626244,0.0023436005976122,0.0013061640173336,0.000951857498477,0.0002937028353073,0.000239764466273,7.366714672725204,4.883051107633309,0.6871289006449709,6.331099307921306e-06,0.13742577998315975,1.2249639818307556,1.5086294430155296,1.000014578001147,1.372226430346455,True,0.0
0.2,SZ3,SPERR,mp-758622,dev_bulk,7,1e-07,1e-07,0.0007812116430443,0.0007812065650227,0.0004387754566161,0.000318415128913,0.0001632164538145,0.0002429794435965,5.7394507166306346,4.354392116411952,0.6962431630521448,2.8230044279986544e-06,0.13924863258181341,0.6717294738955072,1.3180831131395627,1.0000065002290397,1.3779981438507145,True,0.0
0.2,SZ3,SPERR,mp-758622,dev_bulk,8,0.001,0.001,7.812102469574427,7.812005317929504,3.3778265951004305,2.44105221902098,0.048012645462494,0.0298600943239222,177.77189907741146,25.555946416177825,0.7053014045865021,5.400938584587678e-06,0.14106028081390443,1.607920086978058,6.956185311332297,1.0000124361980016,1.3837584336705249,True,0.0
0.2,SZ3,SPERR,mp-758622,dev_bulk,9,1e-06,1e-06,0.0078121158968542,0.0078120620203776,0.0043820660502001,0.0031619096360456,0.0003427816443961,0.0005258496225941,10.254140948660629,5.630772759670428,0.7086473262572486,2.9951344147072234e-06,0.141729465219802,0.6518624900881426,1.8210894643279492,1.0000068965756366,1.3858922469651827,True,0.0
0.2,SZ3,SPERR,mp-759554,dev_bulk,0,0.003,0.003,17.71656908063619,17.71587632132539,5.751753336555478,5.758686263160098,0.0392098255612083,0.017662214561791,235.4968241220705,19.990363028735835,0.0026172050018139206,1.698226258972646e-05,0.0005231654457417134,2.219983537400324,11.78051763159816,1.000039103869221,0.9987960923224847,True,0.0
0.2,SZ3,SPERR,mp-759554,dev_bulk,1,0.001,0.001,5.905525485670182,5.905554869660023,2.1846495010699893,2.1081339001671457,0.0146972274676366,0.010882489387165,115.35964951495372,14.85532567985014,0.07741789013821349,2.1609038732828267e-06,0.015483577876853727,1.3505391041291315,7.76554159774688,0.9999950243473325,1.0362954179033774,True,0.0
0.2,SZ3,SPERR,mp-759554,dev_bulk,2,0.01,0.01,59.05596795238815,59.05358842112084,17.21617952958108,17.93881568225274,0.1186729664788748,0.0523997125758004,555.7546519641627,28.783038566559,0.08928496681201589,1.7499300323908784e-05,0.017856984788015007,2.2647636913504976,19.308407994486558,1.0000402944398628,0.9597166186736296,True,0.0
0.2,SZ3,SPERR,mp-759554,dev_bulk,3,0.0003,0.0003,1.7716817627306227,1.7716807168741155,0.8365203027389053,0.7027376413776799,0.0102303622585475,0.0127021111716256,61.1114531873878,10.730476452648729,0.378416346424693,2.5637213946216875e-07,0.07568326928450439,0.8054064493940523,5.695129517972425,1.000000590318841,1.190373552637584,True,0.0
0.2,SZ3,SPERR,mp-759554,dev_bulk,4,0.0001,0.0001,0.5905608043976827,0.5905495771405711,0.2944728517966716,0.2397822811692816,0.0083810636091596,0.007640394752479,33.2718734769345,8.442327057728887,0.4461408754621998,8.256528579914102e-06,0.08922817471044031,1.09694117655901,3.9410784786493616,1.0000190115403451,1.2280842869652222,True,0.0
0.2,SZ3,SPERR,mp-759554,dev_bulk,5,3e-05,3e-05,0.1771682046725118,0.1771678127663563,0.0938728913905075,0.0722084045448692,0.0091665570257166,0.0065785140559064,20.230680941539504,6.860792758052089,0.5697622276622534,9.606851822940854e-07,0.11395244552840111,1.3934084426689903,2.9487380912061516,1.0000022120618264,1.3000272195763074,True,0.0
0.2,SZ3,SPERR,mp-759554,dev_bulk,6,1e-05,1e-05,0.0590560687307473,0.0590558523647359,0.0326457928491975,0.0240749777686101,0.0075200602346106,0.0063938201702367,14.102494037612772,5.865132500063641,0.6613066288696766,1.5911444661842467e-06,0.13226132576436433,1.176145095480877,2.4044629916646807,1.0000036637522403,1.3560051088297311,True,0.0
0.2,SZ3,SPERR,mp-760266,dev_bulk,0,0.003,0.003,21.05358982012672,21.05287515203129,6.632582342996572,6.855078504992551,0.0433720994957607,0.036378525126782,268.10579748864546,19.49940541114718,0.07164894948918224,1.4742458692262872e-05,0.014329782314328687,1.1922445823354724,13.749434499955473,1.000033946341783,0.9675428717798148,True,0.0
0.2,SZ3,SPERR,mp-760266,dev_bulk,1,0.01,0.01,70.17855457045788,70.1752007588331,19.57957296761968,21.28847882914638,0.1466274923156509,0.1483957633272781,620.1713909030982,28.065779169929524,0.1817071017144602,2.0755296199270745e-05,0.036341414416013684,0.9880840869578776,22.097066578773894,1.000047791977629,0.919726257792219,True,0.0
0.2,SZ3,SPERR,mp-760266,dev_bulk,2,0.0003,0.0003,2.105363935598916,2.105350698832469,0.9811764804211484,0.8388582195807228,0.0132264184810324,0.0128051083179006,62.99323314878284,10.529459865737635,0.34029282497022667,2.730488824598254e-06,0.06805856493927215,1.03290172583256,5.98257023171339,1.0000062872026283,1.1696571095310466,True,0.0
0.2,SZ3,SPERR,mp-760266,dev_bulk,3,0.0001,0.0001,0.701787119363189,0.7017861588664189,0.3425112769843373,0.285312252416253,0.0056891212665242,0.0088149780589521,40.82812792422841,8.297636247476031,0.3967722630480356,5.943949683562266e-07,0.079354452607381,0.6453925612153489,4.92045285024967,1.0000013686459301,1.2004786828594884,True,0.0
0.2,SZ3,SPERR,mp-760266,dev_bulk,4,0.001,0.001,7.017827330057571,7.017844372127001,3.130001281265946,2.4955692027179497,0.0245916899143567,0.0113096656279232,117.57887254633933,14.54981296577322,0.49187448936921496,1.0546380495579655e-06,0.09837489786818981,2.1743958418753437,8.081126047663309,0.9999975716090972,1.2542233963526357,True,0.0
0.2,SZ3,SPERR,mp-760266,dev_bulk,5,3e-05,3e-05,0.2105362800948569,0.2105355571335394,0.1086411046250164,0.0856344153938132,0.0023734468052865,0.0030126530013188,22.643178300287463,6.7629234296425125,0.5167291773988036,1.4913280018680197e-06,0.10334583546900045,0.787826146671228,3.348134654466194,1.0000034339155215,1.2686617188358287,True,0.0
0.2,SZ3,SPERR,mp-760266,dev_bulk,6,1e-05,1e-05,0.0701787281673489,0.0701783797236856,0.0379265738930484,0.0285535311022572,0.0011890940053653,0.0011219564454432,15.700967333459891,5.792713314027881,0.6164189450214237,2.1563163061788515e-06,0.12328378898542702,1.0598397203338663,2.710468563227143,1.0000049651141087,1.3282621248217614,True,0.0
0.2,SZ3,SPERR,mp-760266,dev_bulk,7,3e-06,3e-06,0.0210536322452981,0.0210535240172689,0.0118502975694064,0.0085731115233777,0.0005156819510574,0.00036875435371,11.037711153200595,5.006026067731405,0.7029539132910695,2.232534326518376e-06,0.14059078264048797,1.3984430173343756,2.2048848735225595,1.0000051406134722,1.3822633167773757,True,0.0
0.2,SZ3,SPERR,mp-760266,dev_bulk,8,1e-06,1e-06,0.0070178791472983,0.0070178505190625,0.0040165213926244,0.0028569388560521,0.0002994300735776,0.0002345458985946,8.32604594126832,4.455398509361848,0.7397456934301706,1.771633556746366e-06,0.1479491386754268,1.2766374316148192,1.86875448375119,1.0000040793453382,1.4058828679920317,True,0.0
0.2,SZ3,SPERR,mp-760266,dev_bulk,9,1e-07,1e-07,0.0007017878416917,0.0007017837875196,0.0004029110095148,0.0002854778291608,6.365933227758802e-05,0.0001239785548659,5.211906836057332,3.6176127908452247,0.7481837450769058,2.508891652208689e-06,0.14963674899434842,0.5134705138839891,1.4407033415092536,1.0000057769532043,1.4113565690870302,True,0.0
0.2,SZ3,SPERR,mp-760266,dev_bulk,10,3e-07,3e-07,0.0021053635908856,0.0021053397820161,0.001212189931801,0.0008564299084469,0.0001849928721942,0.0001798816641267,6.508193177396342,3.9740008764936032,0.7543942359366757,4.911322279976815e-06,0.15087884710739985,1.0284142805344514,1.637692939599637,1.0000113088014122,1.415398878349842,True,0.0
0.2,SZ3,SPERR,mp-763177,dev_bulk,0,0.0003,0.0003,0.9635669590394969,0.9635654822732248,0.4560058133041643,0.3727362428429167,0.0139337258246943,0.0145021494349357,62.979050547760906,10.496988778853725,0.43784377992833107,6.656018333370262e-07,0.08756875598313663,0.960804181973738,5.999725433129237,1.0000015326060339,1.2234007882521372,True,0.0
0.2,SZ3,SPERR,mp-763177,dev_bulk,1,0.0001,0.0001,0.3211888193839343,0.3211835771475648,0.1593168939886365,0.1298168467523446,0.0090156821441276,0.0088012557308143,37.2093828068392,8.299187964556516,0.44465387629461445,7.088331754112609e-06,0.08893077497643098,1.0243631613341906,4.483496815079975,1.0000163216202274,1.2272435972240954,True,0.0
0.2,SZ3,SPERR,mp-763177,dev_bulk,2,3e-05,3e-05,0.0963562375230822,0.096356158553327,0.0503547782481904,0.0392619748077517,0.0027433298181041,0.0029088745717089,22.18465288121168,6.753212086001076,0.5403427385558288,3.559306989142641e-07,0.10806854771057961,0.9430897587627692,3.285052001728018,1.0000008195610575,1.282532997760688,True,0.0
0.2,SZ3,SPERR,mp-763177,dev_bulk,3,0.001,0.001,3.2118636588084826,3.211774889764797,1.429811261846495,1.106707726150727,0.0294408722449794,0.0163213044681782,117.17404260391302,14.010261421939898,0.5562288611902135,1.2003136710569962e-05,0.1112457715904887,1.8038308336432634,8.363444412280552,1.0000276386255986,1.2919501943115226,True,0.0
0.2,SZ3,SPERR,mp-763177,dev_bulk,4,0.003,0.003,9.635678084556917,9.63513765239702,4.140992828248852,3.129711509877236,0.0690014967137262,0.0405542791041124,231.9350163470289,18.21938626916254,0.6080008686909876,2.4358772161114928e-05,0.12160017129844036,1.701460320292788,12.730122349927534,1.0000560897186312,1.323122854991604,True,0.0
0.2,SZ3,SPERR,mp-763177,dev_bulk,5,1e-05,1e-05,0.0321188183140606,0.0321188909524661,0.0176311445455845,0.013076363627169,0.0005715443440674,0.0008342829648313,14.486600282099324,5.781631108127479,0.6489675850375489,9.821788180541802e-07,0.1297935170037936,0.6850725331338531,2.5056251447337945,0.9999977384522519,1.3483216778211908,True,0.0
0.2,SZ3,SPERR,mp-763177,dev_bulk,6,1e-07,1e-07,0.0003211890473409,0.0003211866573842,0.0001799999955291,0.0001307983925861,6.751799517967783e-05,2.9317557838304253e-05,4.685886121461724,3.612690785992087,0.693350437427055,3.231582387464016e-06,0.13867008744775644,2.302988385051076,1.297062604868057,1.0000074410211166,1.3761636666185504,True,0.0
0.2,SZ3,SPERR,mp-763177,dev_bulk,7,1e-06,1e-06,0.0032118693410385,0.0032118728593175,0.0018064471880194,0.0013079363270354,0.0002342357377127,0.000174286895648,7.526389416014884,4.446035300639515,0.7011933359781896,4.757255531728788e-07,0.14023866719483102,1.3439664344344981,1.6928316819554474,0.9999989046020331,1.3811430653615506,True,0.0
0.2,SZ3,SPERR,mp-763177,dev_bulk,8,3e-07,3e-07,0.0009635679513024,0.000963562160166,0.0005420606333341,0.0003921182611501,0.0002425822232652,0.0001516917258062,5.776840521699419,3.967898293083187,0.7031540005714438,2.6101596022343188e-06,0.140630800090066,1.5991790058155242,1.4558943034829213,1.000006010132651,1.3823906893400286,True,0.0
0.2,SZ3,SPERR,mp-763177,dev_bulk,9,3e-06,3e-06,0.009635671292882,0.009635192997706,0.0055051824501899,0.0039266654382913,0.0005711863317676,0.0005453272988855,10.150817814911846,4.9971061389794,0.7337390922176376,2.1558032122559467e-05,0.1467478168600329,1.0474192891772498,2.031339245674904,1.0000496404354446,1.4019993647804883,True,0.0
0.2,SZ3,SPERR,mp-766093,dev_bulk,0,0.003,0.003,41.57594521950296,41.57605919622914,12.51177693569734,13.166196857786762,0.0854480541831286,0.0658880238170134,353.85508276858127,22.364534122762176,0.11070675635262185,1.190577751941646e-06,0.022141351238514684,1.2968677649285403,15.822153094100656,0.9999972585971739,0.950295447564846,True,0.0
0.2,SZ3,SPERR,mp-766093,dev_bulk,1,0.0001,0.0001,1.385880746805924,1.3858582941967086,0.6646859082398193,0.558292388659615,0.0099094934425725,0.0147434910542356,49.69620411169223,9.238336672811926,0.3787738241836945,7.03604786925216e-06,0.07575476450998739,0.6721266629537948,5.37934542458777,1.0000162012301759,1.1905695326343977,True,100.0
0.2,SZ3,SPERR,mp-766093,dev_bulk,2,0.0003,0.0003,4.15763837892942,4.15760308070616,1.8999367808701115,1.5908084547508368,0.0199832443038792,0.0245107822275558,85.92960626777244,12.020561066518525,0.3856062996744489,3.687162581478276e-06,0.07712125984674828,0.8152838256387184,7.148552034490013,1.0000084900416357,1.1943215257601159,True,0.0
0.2,SZ3,SPERR,mp-766093,dev_bulk,3,3e-05,3e-05,0.415764422621578,0.4157605485361273,0.2108344821858959,0.1692998406416548,0.0057951343797384,0.0041878852934527,29.68962566486015,7.351670753685703,0.47642546203058594,4.046767065335466e-06,0.0952850923201839,1.38378536508592,4.038486850077649,1.0000093180689325,1.2453318407555658,True,0.0
0.2,SZ3,SPERR,mp-766093,dev_bulk,4,0.001,0.001,13.858812555624809,13.85870766470515,6.035027577974841,4.689151558625234,0.0428170126361635,0.0271015396480454,160.58695761780396,16.621141972087354,0.5479249460623685,3.286985794215269e-06,0.10958498916317738,1.5798738076215357,9.661607962165595,1.0000075685931327,1.2870190913053343,True,0.0
0.2,SZ3,SPERR,mp-766093,dev_bulk,5,1e-05,1e-05,0.1385881212928907,0.1385870178551158,0.074036608633818,0.0564979350862271,0.0017234767434226,0.0015251541546073,19.149393000750333,6.216941125215637,0.5870697086167059,3.4578637768678533e-06,0.1174139416724238,1.1300344546918042,3.080195326779153,1.0000079620572835,1.310430346185633,True,0.0
0.2,SZ3,SPERR,mp-766093,dev_bulk,6,3e-06,3e-06,0.0415764555660018,0.041575936899413,0.0232948697742827,0.0169511300531081,0.0014907571840279,0.0009655958176297,13.040441525687427,5.320982386736676,0.6903081557657464,5.417860648115891e-06,0.13806163104684455,1.5438728677256928,2.4507582581353073,1.0000124751629782,1.3742369801482017,True,0.0
