material_id,domain,case_role,stability_floor_A_archived_e,codec,relative_tolerance,compression_ratio,linf,atom_index,element,q_original_e,q_recon_old_basins_e,q_recon_new_basins_e,dq_integrand_e,dq_domain_e,dq_total_e,basin_voxels_original,basin_voxels_recon,frac_voxels_reassigned_material
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.001,49.60827362781135,0.7553673599999939,5,Co,8.977985129949268,8.978055755787915,8.978815969616297,7.062583864758665e-05,0.0007602138283822057,0.0008308396670297924,79975,79997,0.004783598974408436
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.001,49.60827362781135,0.7553673599999939,6,Co,8.991896372687073,8.99197589320901,8.989491652068779,7.95205219379369e-05,-0.0024842411402321574,-0.0024047206182942205,81020,80776,0.004783598974408436
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.001,49.60827362781135,0.7553673599999939,7,Co,8.994363244619505,8.99445081345829,8.992972418113991,8.756883878469068e-05,-0.0014783953442982778,-0.001390826505513587,81066,80807,0.004783598974408436
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.001,49.60827362781135,0.7553673599999939,8,Co,9.00222888519235,9.002312002849186,9.002721872839908,8.311765683544081e-05,0.00040986999072245567,0.0004929876475578965,80503,80521,0.004783598974408436
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.001,49.60827362781135,0.7553673599999939,9,Co,9.003935905237448,9.00404156186453,9.00374643106029,0.00010565662708295065,-0.00029513080424159455,-0.0001894741771586439,80559,80555,0.004783598974408436
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.001,49.60827362781135,0.7553673599999939,10,Co,8.992058611432991,8.992155459682637,8.99270596327605,9.684824964573124e-05,0.0005505035934127989,0.0006473518430585301,80732,80747,0.004783598974408436
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.001,49.60827362781135,0.7553673599999939,11,Co,8.994787695435626,8.994887736599141,8.994179853196007,0.00010004116351503001,-0.0007078834031339909,-0.0006078422396189609,80317,80291,0.004783598974408436
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.001,49.60827362781135,0.7553673599999939,12,Co,8.97443094739038,8.97451211297463,8.974423291751878,8.116558425008691e-05,-8.88212227518892e-05,-7.655638501802287e-06,80534,80404,0.004783598974408436
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.001,49.60827362781135,0.7553673599999939,13,Co,8.934611118669869,8.934683293472101,8.93561988995399,7.217480223253858e-05,0.0009365964818890404,0.001008771284121579,78925,78955,0.004783598974408436
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.001,49.60827362781135,0.7553673599999939,14,Co,8.983816846748564,8.983917808336486,8.983526146460953,0.00010096158792194387,-0.000391661875532634,-0.0002907002876106901,79875,79867,0.004783598974408436
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.001,49.60827362781135,0.7553673599999939,15,Co,8.958498642461539,8.958602478474747,8.95785074960057,0.00010383601320818059,-0.000751728874176294,-0.0006478928609681134,79554,79532,0.004783598974408436
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.001,49.60827362781135,0.7553673599999939,16,Co,8.742067766485544,8.74210592454353,8.74133082868631,3.815805798623728e-05,-0.0007750958572199096,-0.0007369377992336723,127625,125658,0.004783598974408436
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.001,49.60827362781135,0.7553673599999939,17,Co,8.699805787353116,8.699842700251827,8.699790018576163,3.691289871099457e-05,-5.268167566363502e-05,-1.576877695264045e-05,127027,125474,0.004783598974408436
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.001,49.60827362781135,0.7553673599999939,18,Co,8.839162862947273,8.839210736898728,8.832752316086381,4.787395145555706e-05,-0.006458420812347043,-0.006410546860891486,127258,124842,0.004783598974408436
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.001,49.60827362781135,0.7553673599999939,19,Co,8.770218275833257,8.7702740612344,8.769203402868515,5.578540114292707e-05,-0.0010706583658848245,-0.0010148729647418975,119812,117540,0.004783598974408436
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.001,49.60827362781135,0.7553673599999939,20,O,7.092289609043684,7.0923234032995905,7.099728375305364,3.379425590654961e-05,0.0074049720057738355,0.007438766261680385,148014,154404,0.004783598974408436
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.01,87.92844364937388,5.1955424200000095,0,Co,9.078280768632983,9.07773816144025,9.05510499742296,-0.0005426071927328024,-0.02263316401728943,-0.023175771210022234,165585,151675,0.045535742991255145
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.01,87.92844364937388,5.1955424200000095,1,Co,9.077610706329278,9.077261842327353,9.050043443593468,-0.00034886400192490896,-0.02721839873388454,-0.02756726273580945,165509,142607,0.045535742991255145
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.01,87.92844364937388,5.1955424200000095,2,Co,8.949298016202972,8.948781362776893,8.96648064758552,-0.0005166534260787614,0.017699284808626814,0.017182631382548053,164540,147192,0.045535742991255145
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.01,87.92844364937388,5.1955424200000095,3,Co,8.9484033580053,8.947662761672534,8.971476864912873,-0.0007405963327666854,0.023814103240338724,0.02307350690757204,164538,157559,0.045535742991255145
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.01,87.92844364937388,5.1955424200000095,4,Co,8.977255718225809,8.976545137633021,8.972574116271218,-0.000710580592787835,-0.00397102136180294,-0.004681601954590775,79968,79840,0.045535742991255145
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.01,87.92844364937388,5.1955424200000095,5,Co,8.977985129949268,8.977325565039866,8.994527746129918,-0.0006595649094016665,0.01720218109005245,0.016542616180650782,79975,138393,0.045535742991255145
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.01,87.92844364937388,5.1955424200000095,6,Co,8.991896372687073,8.991121613930282,8.988579078956887,-0.0007747587567905612,-0.002542534973395405,-0.003317293730185966,81020,80524,0.045535742991255145
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.01,87.92844364937388,5.1955424200000095,7,Co,8.994363244619505,8.993768417295605,8.990806014449507,-0.0005948273238995938,-0.0029624028460979446,-0.0035572301699975384,81066,80729,0.045535742991255145
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.01,87.92844364937388,5.1955424200000095,8,Co,9.00222888519235,9.0015678876712,9.005400983394418,-0.0006609975211500085,0.003833095723217994,0.0031720982020679855,80503,80615,0.045535742991255145
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.01,87.92844364937388,5.1955424200000095,9,Co,9.003935905237448,9.00324963542169,9.00248589535309,-0.0006862698157572567,-0.0007637400686011375,-0.0014500098843583942,80559,80549,0.045535742991255145
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.01,87.92844364937388,5.1955424200000095,10,Co,8.992058611432991,8.99120497212979,8.992565280616038,-0.0008536393032017031,0.0013603084862481296,0.0005066691830464265,80732,80751,0.045535742991255145
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.01,87.92844364937388,5.1955424200000095,11,Co,8.994787695435626,8.99401795815048,8.993591795242372,-0.0007697372851467321,-0.0004261629081074858,-0.001195900193254218,80317,80493,0.045535742991255145
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.01,87.92844364937388,5.1955424200000095,12,Co,8.97443094739038,8.973714946228782,8.968908270690667,-0.0007160011615976458,-0.004806675538114646,-0.005522676699712292,80534,79921,0.045535742991255145
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.01,87.92844364937388,5.1955424200000095,13,Co,8.934611118669869,8.933841799512322,8.933808770199372,-0.0007693191575466329,-3.3029312950461076e-05,-0.000802348470497094,78925,78930,0.045535742991255145
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.01,87.92844364937388,5.1955424200000095,14,Co,8.983816846748564,8.983088960372863,8.985220308657047,-0.0007278863757012033,0.0021313482841840425,0.0014034619084828392,79875,79925,0.045535742991255145
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.01,87.92844364937388,5.1955424200000095,15,Co,8.958498642461539,8.957776309040838,8.95797537972407,-0.0007223334207004939,0.0001990706832319944,-0.0005232627374684995,79554,79569,0.045535742991255145
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.01,87.92844364937388,5.1955424200000095,16,Co,8.742067766485544,8.741566771833003,8.740964096760063,-0.0005009946525404985,-0.0006026750729404284,-0.001103669725480927,127625,114027,0.045535742991255145
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.01,87.92844364937388,5.1955424200000095,17,Co,8.699805787353116,8.699310334131061,8.709595338797863,-0.000495453222054465,0.010285004666801711,0.009789551444747246,127027,121034,0.045535742991255145
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.01,87.92844364937388,5.1955424200000095,18,Co,8.839162862947273,8.838596767849392,8.822361118018382,-0.0005660950978807477,-0.016235649831010335,-0.016801744928891083,127258,112779,0.045535742991255145
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.01,87.92844364937388,5.1955424200000095,19,Co,8.770218275833257,8.769697087291828,8.762939672901798,-0.0005211885414286854,-0.006757414390030192,-0.007278602931458877,119812,107138,0.045535742991255145
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,ZFP,0.01,87.92844364937388,5.1955424200000095,20,O,7.092289609043684,7.092170464158548,7.098369457103588,-0.00011914488513564692,0.00619899294503945,0.006079848059903803,148014,148490,0.045535742991255145
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.0001,108.01758098648868,0.5106658248657254,0,Co,9.078280768632983,9.077726128200268,9.076293679871483,-0.0005546404327141374,-0.0014324483287850853,-0.0019870887614992228,165585,167123,0.009630493666409464
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.0001,108.01758098648868,0.5106658248657254,1,Co,9.077610706329278,9.077367153435576,9.077140915934624,-0.00024355289370170397,-0.00022623750095185358,-0.00046979039465355754,165509,166499,0.009630493666409464
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.0001,108.01758098648868,0.5106658248657254,2,Co,8.949298016202972,8.948342043147141,8.950726170548547,-0.0009559730558308388,0.002384127401406033,0.0014281543455751944,164540,164306,0.009630493666409464
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.0001,108.01758098648868,0.5106658248657254,3,Co,8.9484033580053,8.947295072185488,8.948744574188478,-0.0011082858198125933,0.0014495020029894334,0.0003412161831768401,164538,164387,0.009630493666409464
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.0001,108.01758098648868,0.5106658248657254,4,Co,8.977255718225809,8.977057024732689,8.979487960395891,-0.00019869349311996132,0.002430935663202405,0.0022322421700824435,79968,80028,0.009630493666409464
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.0001,108.01758098648868,0.5106658248657254,5,Co,8.977985129949268,8.977830508417235,8.977363988046601,-0.0001546215320331612,-0.0004665203706331056,-0.0006211419026662668,79975,79958,0.009630493666409464
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.0001,108.01758098648868,0.5106658248657254,6,Co,8.991896372687073,8.991633319032362,8.990394684298355,-0.00026305365471124276,-0.0012386347340065385,-0.0015016883887177812,81020,80878,0.009630493666409464
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.0001,108.01758098648868,0.5106658248657254,7,Co,8.994363244619505,8.99422819068065,8.992046835187866,-0.00013505393885537842,-0.002181355492783865,-0.0023164094316392436,81066,80845,0.009630493666409464
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.0001,108.01758098648868,0.5106658248657254,8,Co,9.00222888519235,9.002065763643802,9.002998732832248,-0.00016312154854780658,0.0009329691884456537,0.0007698476398978471,80503,80529,0.009630493666409464
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.0001,108.01758098648868,0.5106658248657254,9,Co,9.003935905237448,9.003755688573843,9.00306999084438,-0.00018021666360468203,-0.0006856977294624755,-0.0008659143930671576,80559,80537,0.009630493666409464
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.0001,108.01758098648868,0.5106658248657254,10,Co,8.992058611432991,8.991854201460798,8.990645847762174,-0.0002044099721931758,-0.001208353698624265,-0.0014127636708174407,80732,80708,0.009630493666409464
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.0001,108.01758098648868,0.5106658248657254,11,Co,8.994787695435626,8.994676634761987,8.99494828963785,-0.0001110606736389741,0.0002716548758634474,0.0001605942022244733,80317,80322,0.009630493666409464
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.0001,108.01758098648868,0.5106658248657254,12,Co,8.97443094739038,8.974243135308228,8.973254022402712,-0.00018781208215123968,-0.0009891129055166203,-0.00117692498766786,80534,80445,0.009630493666409464
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.0001,108.01758098648868,0.5106658248657254,13,Co,8.934611118669869,8.93441947392048,8.934992699973437,-0.00019164474938904164,0.0005732260529569544,0.00038158130356791276,78925,78950,0.009630493666409464
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.0001,108.01758098648868,0.5106658248657254,14,Co,8.983816846748564,8.983702849360784,8.983791905447793,-0.00011399738778017365,8.905608700970902e-05,-2.4941300770464636e-05,79875,79876,0.009630493666409464
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.0001,108.01758098648868,0.5106658248657254,15,Co,8.958498642461539,8.958319160820263,8.956775416908316,-0.00017948164127545851,-0.0015437439119470042,-0.0017232255532224627,79554,79518,0.009630493666409464
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.0001,108.01758098648868,0.5106658248657254,16,Co,8.742067766485544,8.741674767627883,8.742403619541596,-0.0003929988576611976,0.0007288519137134131,0.0003358530560522155,127625,126522,0.009630493666409464
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.0001,108.01758098648868,0.5106658248657254,17,Co,8.699805787353116,8.699366799950871,8.703769718691342,-0.00043898740224435073,0.004402918740471051,0.0039639313382267005,127027,127556,0.009630493666409464
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.0001,108.01758098648868,0.5106658248657254,18,Co,8.839162862947273,8.838543754085622,8.834957898452839,-0.0006191088616507301,-0.0035858556327834634,-0.0042049644944341935,127258,125109,0.009630493666409464
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.0001,108.01758098648868,0.5106658248657254,19,Co,8.770218275833257,8.769655716204474,8.767997040240537,-0.0005625596287828216,-0.001658675963936318,-0.0022212355927191396,119812,117254,0.009630493666409464
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.0001,108.01758098648868,0.5106658248657254,20,O,7.092289609043684,7.091789492052216,7.094668336896821,-0.0005001169914677916,0.0028788448446048776,0.002378727853137086,148014,155587,0.009630493666409464
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.001,390.45390018756206,5.106654464897247,0,Co,9.078280768632983,9.05782391843529,9.04516794618363,-0.020456850197692944,-0.012655972251659264,-0.03311282244935221,165585,145775,0.08537964369534465
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.001,390.45390018756206,5.106654464897247,1,Co,9.077610706329278,9.076247623044738,9.046991405864715,-0.0013630832845397123,-0.02925621718002347,-0.03061930046456318,165509,183931,0.08537964369534465
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.001,390.45390018756206,5.106654464897247,2,Co,8.949298016202972,8.939571430901754,8.98808130548173,-0.009726585301217838,0.04850987457997569,0.03878328927875785,164540,183363,0.08537964369534465
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.001,390.45390018756206,5.106654464897247,3,Co,8.9484033580053,8.937122250214019,8.957387735834946,-0.011281107791281997,0.020265485620926782,0.008984377829644785,164538,180477,0.08537964369534465
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.001,390.45390018756206,5.106654464897247,4,Co,8.977255718225809,8.976463086816182,8.999309610846542,-0.0007926314096273757,0.022846524030359916,0.02205389262073254,79968,80550,0.08537964369534465
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.001,390.45390018756206,5.106654464897247,5,Co,8.977985129949268,8.974038217127463,8.97523767262474,-0.0039469128218048155,0.0011994554972769578,-0.0027474573245278577,79975,79970,0.08537964369534465
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.001,390.45390018756206,5.106654464897247,6,Co,8.991896372687073,8.990031159271828,8.99427665246409,-0.0018652134152450373,0.004245493192261307,0.00238027977701627,81020,80636,0.08537964369534465
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.001,390.45390018756206,5.106654464897247,7,Co,8.994363244619505,8.995929213635687,8.997829330283356,0.0015659690161822226,0.0019001166476684261,0.0034660856638506488,81066,80509,0.08537964369534465
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.001,390.45390018756206,5.106654464897247,8,Co,9.00222888519235,9.000217262520913,8.99578628766442,-0.0020116226714375074,-0.004430974856493464,-0.006442597527930971,80503,80452,0.08537964369534465
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.001,390.45390018756206,5.106654464897247,9,Co,9.003935905237448,9.001564097178404,8.985744131971412,-0.0023718080590438007,-0.015819965206992137,-0.018191773266035938,80559,80167,0.08537964369534465
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.001,390.45390018756206,5.106654464897247,10,Co,8.992058611432991,8.991847758201649,8.991968410937263,-0.00021085323134251155,0.000120652735613902,-9.020049572860955e-05,80732,80652,0.08537964369534465
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.001,390.45390018756206,5.106654464897247,11,Co,8.994787695435626,8.992573740611894,9.00222984762748,-0.0022139548237323226,0.009656107015585391,0.007442152191853069,80317,80540,0.08537964369534465
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.001,390.45390018756206,5.106654464897247,12,Co,8.97443094739038,8.974412186205695,8.96546061718832,-1.87611846840241e-05,-0.00895156901737515,-0.008970330202059174,80534,79733,0.08537964369534465
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.001,390.45390018756206,5.106654464897247,13,Co,8.934611118669869,8.929026935395624,8.911403708973234,-0.005584183274244481,-0.01762322642239056,-0.02320740969663504,78925,78368,0.08537964369534465
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.001,390.45390018756206,5.106654464897247,14,Co,8.983816846748564,8.983428045007411,8.98505867245702,-0.00038880174115263344,0.0016306274496091788,0.0012418257084565454,79875,79977,0.08537964369534465
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.001,390.45390018756206,5.106654464897247,15,Co,8.958498642461539,8.957060239662036,8.973345145536172,-0.0014384027995024695,0.016284905874135447,0.014846503074632977,79554,80017,0.08537964369534465
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.001,390.45390018756206,5.106654464897247,16,Co,8.742067766485544,8.739047924664929,8.73732385631078,-0.003019841820615099,-0.0017240683541484003,-0.004743910174763499,127625,122424,0.08537964369534465
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.001,390.45390018756206,5.106654464897247,17,Co,8.699805787353116,8.698482165672619,8.746711683144133,-0.0013236216804966006,0.048229517471513716,0.046905895791017116,127027,189983,0.08537964369534465
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.001,390.45390018756206,5.106654464897247,18,Co,8.839162862947273,8.829877009204694,8.826132025535127,-0.009285853742579064,-0.0037449836695664374,-0.013030837412145502,127258,111174,0.08537964369534465
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.001,390.45390018756206,5.106654464897247,19,Co,8.770218275833257,8.762900416535507,8.736746275411697,-0.0073178592977498624,-0.026154141123809538,-0.0334720004215594,119812,102817,0.08537964369534465
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.001,390.45390018756206,5.106654464897247,20,O,7.092289609043684,7.090247700363983,7.124705137775493,-0.002041908679700555,0.03445743741150942,0.03241552873180886,148014,180528,0.08537964369534465
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.01,1950.7867948796472,51.063822596656905,0,Co,9.078280768632983,9.13489935308464,9.151094420483172,0.05661858445165713,0.016195067398532714,0.07281365185018984,165585,155043,0.13380538877636317
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.01,1950.7867948796472,51.063822596656905,1,Co,9.077610706329278,9.088146430014612,9.104665318954016,0.01053572368533473,0.016518888939403453,0.027054612624738184,165509,147196,0.13380538877636317
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.01,1950.7867948796472,51.063822596656905,2,Co,8.949298016202972,8.872280428022554,8.937150662559855,-0.07701758818041782,0.06487023453730068,-0.012147353643117142,164540,163353,0.13380538877636317
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.01,1950.7867948796472,51.063822596656905,3,Co,8.9484033580053,8.843792241715656,8.983910341686169,-0.10461111628964481,0.14011809997051294,0.03550698368086813,164538,136560,0.13380538877636317
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.01,1950.7867948796472,51.063822596656905,4,Co,8.977255718225809,8.980105153590381,9.00146711373636,0.0028494353645722725,0.021361960145979353,0.024211395510551625,79968,81244,0.13380538877636317
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.01,1950.7867948796472,51.063822596656905,5,Co,8.977985129949268,8.993094505616797,9.045052436797075,0.01510937566752979,0.05195793118027758,0.06706730684780737,79975,81174,0.13380538877636317
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.01,1950.7867948796472,51.063822596656905,6,Co,8.991896372687073,8.964277201497401,8.854850877678398,-0.02761917118967183,-0.10942632381900275,-0.13704549500867458,81020,77444,0.13380538877636317
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.01,1950.7867948796472,51.063822596656905,7,Co,8.994363244619505,8.950228752020731,8.952738052158711,-0.04413449259877389,0.0025093001379801194,-0.04162519246079377,81066,80545,0.13380538877636317
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.01,1950.7867948796472,51.063822596656905,8,Co,9.00222888519235,9.021261457911102,9.090005606273008,0.019032572718751695,0.06874414836190645,0.08777672108065815,80503,81816,0.13380538877636317
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.01,1950.7867948796472,51.063822596656905,9,Co,9.003935905237448,8.985485042741391,8.889056896103632,-0.01845086249605643,-0.09642814663775923,-0.11487900913381566,80559,78019,0.13380538877636317
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.01,1950.7867948796472,51.063822596656905,10,Co,8.992058611432991,9.004509337611518,9.152822569023373,0.012450726178526494,0.14831323141185493,0.16076395759038142,80732,85339,0.13380538877636317
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.01,1950.7867948796472,51.063822596656905,11,Co,8.994787695435626,8.99486947433683,8.824726080220989,8.177890120464326e-05,-0.17014339411584167,-0.17006161521463703,80317,75850,0.13380538877636317
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.01,1950.7867948796472,51.063822596656905,12,Co,8.97443094739038,8.973540197965852,9.12712652944556,-0.0008907494245278258,0.15358633147970835,0.15269558205518052,80534,85227,0.13380538877636317
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.01,1950.7867948796472,51.063822596656905,13,Co,8.934611118669869,8.940821783447126,8.976978518553599,0.006210664777256625,0.03615673510647355,0.04236739988373017,78925,79747,0.13380538877636317
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.01,1950.7867948796472,51.063822596656905,14,Co,8.983816846748564,8.970172636617999,8.93699177476491,-0.013644210130564716,-0.03318086185308822,-0.04682507198365293,79875,79054,0.13380538877636317
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.01,1950.7867948796472,51.063822596656905,15,Co,8.958498642461539,8.974133482172899,9.097497259131204,0.01563483971136037,0.12336377695830514,0.1389986166696655,79554,83014,0.13380538877636317
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.01,1950.7867948796472,51.063822596656905,16,Co,8.742067766485544,8.748468725478887,8.60674816500157,0.006400958993342698,-0.1417205604773173,-0.1353196014839746,127625,109915,0.13380538877636317
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.01,1950.7867948796472,51.063822596656905,17,Co,8.699805787353116,8.701802649675765,8.718241133864952,0.0019968623226489512,0.016438484189187363,0.018435346511836315,127027,106381,0.13380538877636317
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.01,1950.7867948796472,51.063822596656905,18,Co,8.839162862947273,8.844993073155926,8.746726965767149,0.005830210208653597,-0.09826610738877761,-0.09243589718012402,127258,100471,0.13380538877636317
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.01,1950.7867948796472,51.063822596656905,19,Co,8.770218275833257,8.771980575378839,8.679447553184128,0.0017622995455823798,-0.09253302219471138,-0.090770722649129,119812,101921,0.13380538877636317
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SZ3,0.01,1950.7867948796472,51.063822596656905,20,O,7.092289609043684,7.032848584652901,7.25004958504172,-0.05944102439078325,0.21720100038881895,0.1577599759980357,148014,202418,0.13380538877636317
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SPERR,0.0001,11.250759811852076,0.5106620063700912,0,Co,9.078280768632983,9.078265060823638,9.068505453804534,-1.5707809344789325e-05,-0.009759607019104166,-0.009775314828448955,165585,159979,0.02363868995949074
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SPERR,0.0001,11.250759811852076,0.5106620063700912,1,Co,9.077610706329278,9.077609592641657,9.069521096082285,-1.1136876203465818e-06,-0.00808849655937216,-0.008089610246992507,165509,159606,0.02363868995949074
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SPERR,0.0001,11.250759811852076,0.5106620063700912,2,Co,8.949298016202972,8.949296600676261,8.964160487540902,-1.4155267109572378e-06,0.014863886864640463,0.014862471337929506,164540,173421,0.02363868995949074
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SPERR,0.0001,11.250759811852076,0.5106620063700912,3,Co,8.9484033580053,8.948401515294634,8.962283888754387,-1.842710666721814e-06,0.013882373459752628,0.013880530749085906,164538,172844,0.02363868995949074
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SPERR,0.0001,11.250759811852076,0.5106620063700912,4,Co,8.977255718225809,8.977243219246274,8.978110584069453,-1.249897953492507e-05,0.0008673648231791731,0.000854865843644248,79968,79991,0.02363868995949074
nomad-064_5lUOyDQI,slab,most_stable,2.620e-09,SPERR,0.0001,11.250759811852076,0.5106620063700912,5,Co,8.977985129949268,8.977999377625466,8.976338416221306,1.4247676197953751e-05,-0.001660961404159167,-0.0016467137279612132,79975,79920,0.02363868995949074
