material_id,system_type,corpus,stability_floor_A1_e,codec,valid_rows,numerical_pass,available,eligible,no_pass_observed,qualified_pass,eligible_no_pass,non_evaluable,non_evaluable_no_pass,non_evaluable_pass,design,tau_e
mp-8881,bulk,dev_bulk,1.4575270279593155e-05,SPERR,8,True,True,True,False,True,False,False,False,False,base_only,0.0001
mp-9437,bulk,dev_bulk,7.96939379288375e-05,ZFP,7,False,True,True,True,False,True,False,False,False,base_only,0.0001
mp-9437,bulk,dev_bulk,7.96939379288375e-05,SZ3,5,False,True,True,True,False,True,False,False,False,base_only,0.0001
mp-9437,bulk,dev_bulk,7.96939379288375e-05,SPERR,5,False,True,True,True,False,True,False,False,False,base_only,0.0001
mp-975795,bulk,dev_bulk,0.0032863446041027,ZFP,7,False,True,False,True,False,False,True,True,False,base_only,0.0001
mp-975795,bulk,dev_bulk,0.0032863446041027,SZ3,3,False,True,False,True,False,False,True,True,False,base_only,0.0001
mp-975795,bulk,dev_bulk,0.0032863446041027,SPERR,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
mp-976076,bulk,dev_bulk,0.0011303818196921,ZFP,7,False,True,False,True,False,False,True,True,False,base_only,0.0001
mp-976076,bulk,dev_bulk,0.0011303818196921,SZ3,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
mp-976076,bulk,dev_bulk,0.0011303818196921,SPERR,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
mp-977372,bulk,dev_bulk,0.000423007748445,ZFP,8,False,True,False,True,False,False,True,True,False,base_only,0.0001
mp-977372,bulk,dev_bulk,0.000423007748445,SZ3,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
mp-977372,bulk,dev_bulk,0.000423007748445,SPERR,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
mp-982725,bulk,dev_bulk,0.0002271760352972,ZFP,8,False,True,False,True,False,False,True,True,False,base_only,0.0001
mp-982725,bulk,dev_bulk,0.0002271760352972,SZ3,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
mp-982725,bulk,dev_bulk,0.0002271760352972,SPERR,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
mp-985702,bulk,dev_bulk,0.001727229625569,ZFP,9,False,True,False,True,False,False,True,True,False,base_only,0.0001
mp-985702,bulk,dev_bulk,0.001727229625569,SZ3,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
mp-985702,bulk,dev_bulk,0.001727229625569,SPERR,7,False,True,False,True,False,False,True,True,False,base_only,0.0001
mp-998512,bulk,dev_bulk,0.0014966972922865,ZFP,8,False,True,False,True,False,False,True,True,False,base_only,0.0001
mp-998512,bulk,dev_bulk,0.0014966972922865,SZ3,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
mp-998512,bulk,dev_bulk,0.0014966972922865,SPERR,7,False,True,False,True,False,False,True,True,False,base_only,0.0001
mp-998613,bulk,dev_bulk,5.688582985108326e-05,ZFP,7,True,True,True,False,True,False,False,False,False,base_only,0.0001
mp-998613,bulk,dev_bulk,5.688582985108326e-05,SZ3,6,False,True,True,True,False,True,False,False,False,base_only,0.0001
mp-998613,bulk,dev_bulk,5.688582985108326e-05,SPERR,7,False,True,True,True,False,True,False,False,False,base_only,0.0001
mp-998744,bulk,dev_bulk,0.0007463983271174,ZFP,8,True,True,False,False,False,False,True,False,True,base_only,0.0001
mp-998744,bulk,dev_bulk,0.0007463983271174,SZ3,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
mp-998744,bulk,dev_bulk,0.0007463983271174,SPERR,7,False,True,False,True,False,False,True,True,False,base_only,0.0001
mp-999450,bulk,dev_bulk,3.411583572177079e-05,ZFP,7,True,True,True,False,True,False,False,False,False,base_only,0.0001
mp-999450,bulk,dev_bulk,3.411583572177079e-05,SZ3,5,False,True,True,True,False,True,False,False,False,base_only,0.0001
mp-999450,bulk,dev_bulk,3.411583572177079e-05,SPERR,7,False,True,True,True,False,True,False,False,False,base_only,0.0001
nomad---3hBedCnC_e,slab,dev_slab,0.0020343271871343,ZFP,8,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad---3hBedCnC_e,slab,dev_slab,0.0020343271871343,SZ3,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad---3hBedCnC_e,slab,dev_slab,0.0020343271871343,SPERR,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--1YLlCXKIJKj,slab,dev_slab,0.0175747037224685,ZFP,7,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--1YLlCXKIJKj,slab,dev_slab,0.0175747037224685,SZ3,7,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--1YLlCXKIJKj,slab,dev_slab,0.0175747037224685,SPERR,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--33WrhYeNt5f,slab,dev_slab,0.002030730889416,ZFP,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--33WrhYeNt5f,slab,dev_slab,0.002030730889416,SZ3,3,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--33WrhYeNt5f,slab,dev_slab,0.002030730889416,SPERR,3,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--5wLHf6mG5_K,slab,dev_slab,0.0145742645005562,ZFP,8,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--5wLHf6mG5_K,slab,dev_slab,0.0145742645005562,SZ3,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--5wLHf6mG5_K,slab,dev_slab,0.0145742645005562,SPERR,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--MeUbDBN9nIW,slab,dev_slab,0.0011611034284637,ZFP,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--MeUbDBN9nIW,slab,dev_slab,0.0011611034284637,SZ3,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--MeUbDBN9nIW,slab,dev_slab,0.0011611034284637,SPERR,3,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--O7C25L6mxPu,slab,dev_slab,0.0003650124053802,ZFP,7,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--O7C25L6mxPu,slab,dev_slab,0.0003650124053802,SZ3,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--O7C25L6mxPu,slab,dev_slab,0.0003650124053802,SPERR,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--g_dRNdo_53Q,slab,dev_slab,0.0041492853055,ZFP,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--g_dRNdo_53Q,slab,dev_slab,0.0041492853055,SZ3,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--g_dRNdo_53Q,slab,dev_slab,0.0041492853055,SPERR,3,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--kEaPn7WzevZ,slab,dev_slab,0.0002800351880356,ZFP,7,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--kEaPn7WzevZ,slab,dev_slab,0.0002800351880356,SZ3,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--kEaPn7WzevZ,slab,dev_slab,0.0002800351880356,SPERR,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--maT57oivXnQ,slab,dev_slab,0.0001575998697349,ZFP,8,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--maT57oivXnQ,slab,dev_slab,0.0001575998697349,SZ3,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--maT57oivXnQ,slab,dev_slab,0.0001575998697349,SPERR,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--ydxPkR4Tatz,slab,dev_slab,0.0004143490394206,ZFP,7,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--ydxPkR4Tatz,slab,dev_slab,0.0004143490394206,SZ3,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad--ydxPkR4Tatz,slab,dev_slab,0.0004143490394206,SPERR,3,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-0-ostsntWIk9,slab,dev_slab,0.0016042510240428,ZFP,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-0-ostsntWIk9,slab,dev_slab,0.0016042510240428,SZ3,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-0-ostsntWIk9,slab,dev_slab,0.0016042510240428,SPERR,3,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-064_5lUOyDQI,slab,dev_slab,0.0004263368779735,ZFP,7,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-064_5lUOyDQI,slab,dev_slab,0.0004263368779735,SZ3,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-064_5lUOyDQI,slab,dev_slab,0.0004263368779735,SPERR,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-0HydAdmxidgt,slab,dev_slab,0.0093432276778777,ZFP,7,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-0HydAdmxidgt,slab,dev_slab,0.0093432276778777,SZ3,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-0HydAdmxidgt,slab,dev_slab,0.0093432276778777,SPERR,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-0J594sjoAqDW,slab,dev_slab,0.0001374070002224,ZFP,7,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-0J594sjoAqDW,slab,dev_slab,0.0001374070002224,SZ3,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-0J594sjoAqDW,slab,dev_slab,0.0001374070002224,SPERR,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-0JxkdxfFTtnZ,slab,dev_slab,0.0001087266878947,ZFP,8,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-0JxkdxfFTtnZ,slab,dev_slab,0.0001087266878947,SZ3,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-0JxkdxfFTtnZ,slab,dev_slab,0.0001087266878947,SPERR,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-0kvBRPSc8RU6,slab,dev_slab,0.00079442640925,ZFP,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-0kvBRPSc8RU6,slab,dev_slab,0.00079442640925,SZ3,1,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-0kvBRPSc8RU6,slab,dev_slab,0.00079442640925,SPERR,1,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-0pSeEEz7rc0X,slab,dev_slab,0.0081405416881192,ZFP,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-0pSeEEz7rc0X,slab,dev_slab,0.0081405416881192,SZ3,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-0pSeEEz7rc0X,slab,dev_slab,0.0081405416881192,SPERR,3,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-0xMhYZKiiVKL,slab,dev_slab,0.0003503443494583,ZFP,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-0xMhYZKiiVKL,slab,dev_slab,0.0003503443494583,SZ3,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-0xMhYZKiiVKL,slab,dev_slab,0.0003503443494583,SPERR,3,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-19wSfSWChOSI,slab,dev_slab,0.0003631936194992,ZFP,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-19wSfSWChOSI,slab,dev_slab,0.0003631936194992,SZ3,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-19wSfSWChOSI,slab,dev_slab,0.0003631936194992,SPERR,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-1CIlfNcWTE4X,slab,dev_slab,0.0001667485730898,ZFP,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-1CIlfNcWTE4X,slab,dev_slab,0.0001667485730898,SZ3,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-1CIlfNcWTE4X,slab,dev_slab,0.0001667485730898,SPERR,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-1DBJPWgjPfWO,slab,dev_slab,0.0015101169328737,ZFP,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-1DBJPWgjPfWO,slab,dev_slab,0.0015101169328737,SZ3,3,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-1DBJPWgjPfWO,slab,dev_slab,0.0015101169328737,SPERR,3,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-1Few3hG0Dkat,slab,dev_slab,0.0006662639960026,ZFP,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-1Few3hG0Dkat,slab,dev_slab,0.0006662639960026,SZ3,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-1Few3hG0Dkat,slab,dev_slab,0.0006662639960026,SPERR,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-1iTKfRU16qFo,slab,dev_slab,0.0010369235096838,ZFP,2,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-1iTKfRU16qFo,slab,dev_slab,0.0010369235096838,SZ3,1,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-1iTKfRU16qFo,slab,dev_slab,0.0010369235096838,SPERR,1,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-1sSuZTi8blPO,slab,dev_slab,0.0095179188400056,ZFP,3,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-1sSuZTi8blPO,slab,dev_slab,0.0095179188400056,SZ3,1,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-1sSuZTi8blPO,slab,dev_slab,0.0095179188400056,SPERR,3,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-1urv55npagDc,slab,dev_slab,0.0004829088404072,ZFP,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-1urv55npagDc,slab,dev_slab,0.0004829088404072,SZ3,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-1urv55npagDc,slab,dev_slab,0.0004829088404072,SPERR,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-1xNwoQ8q8XXI,slab,dev_slab,0.0001906116011411,ZFP,7,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-1xNwoQ8q8XXI,slab,dev_slab,0.0001906116011411,SZ3,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-1xNwoQ8q8XXI,slab,dev_slab,0.0001906116011411,SPERR,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-28WEed2y6N1X,slab,dev_slab,0.0013931589957749,ZFP,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-28WEed2y6N1X,slab,dev_slab,0.0013931589957749,SZ3,2,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-28WEed2y6N1X,slab,dev_slab,0.0013931589957749,SPERR,1,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-2C9dg1L8liw7,slab,dev_slab,0.0030655017038423,ZFP,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-2C9dg1L8liw7,slab,dev_slab,0.0030655017038423,SZ3,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-2C9dg1L8liw7,slab,dev_slab,0.0030655017038423,SPERR,3,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-2iwRdQb9gzT1,slab,dev_slab,0.0083140029338064,ZFP,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-2iwRdQb9gzT1,slab,dev_slab,0.0083140029338064,SZ3,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-2iwRdQb9gzT1,slab,dev_slab,0.0083140029338064,SPERR,3,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-3Rqsfa2-hyu7,slab,dev_slab,0.0008083617657312,ZFP,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-3Rqsfa2-hyu7,slab,dev_slab,0.0008083617657312,SZ3,3,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-3Rqsfa2-hyu7,slab,dev_slab,0.0008083617657312,SPERR,3,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-3ermMygSkKxT,slab,dev_slab,0.0002058479260114,ZFP,8,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-3ermMygSkKxT,slab,dev_slab,0.0002058479260114,SZ3,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-3ermMygSkKxT,slab,dev_slab,0.0002058479260114,SPERR,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-4BR68d4gtTyq,slab,dev_slab,0.0001479865542322,ZFP,8,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-4BR68d4gtTyq,slab,dev_slab,0.0001479865542322,SZ3,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-4BR68d4gtTyq,slab,dev_slab,0.0001479865542322,SPERR,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-4CA6DwNaypkT,slab,dev_slab,0.0193173609322769,ZFP,8,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-4CA6DwNaypkT,slab,dev_slab,0.0193173609322769,SZ3,7,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-4CA6DwNaypkT,slab,dev_slab,0.0193173609322769,SPERR,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-4TmN2lwz6DHx,slab,dev_slab,0.0008750162410198,ZFP,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-4TmN2lwz6DHx,slab,dev_slab,0.0008750162410198,SZ3,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-4TmN2lwz6DHx,slab,dev_slab,0.0008750162410198,SPERR,3,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-4U-g_t9kIPQS,slab,dev_slab,0.0008685390470333,ZFP,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-4U-g_t9kIPQS,slab,dev_slab,0.0008685390470333,SZ3,1,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-4U-g_t9kIPQS,slab,dev_slab,0.0008685390470333,SPERR,2,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-4hOaTvLmAUuc,slab,dev_slab,0.0031950475887221,ZFP,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-4hOaTvLmAUuc,slab,dev_slab,0.0031950475887221,SZ3,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-4hOaTvLmAUuc,slab,dev_slab,0.0031950475887221,SPERR,3,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-4khM-ZQ6rM_L,slab,dev_slab,0.0007182872518143,ZFP,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-4khM-ZQ6rM_L,slab,dev_slab,0.0007182872518143,SZ3,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-4khM-ZQ6rM_L,slab,dev_slab,0.0007182872518143,SPERR,3,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-5HCYH3PtBIoR,slab,dev_slab,0.0016281512431675,ZFP,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-5HCYH3PtBIoR,slab,dev_slab,0.0016281512431675,SZ3,1,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-5HCYH3PtBIoR,slab,dev_slab,0.0016281512431675,SPERR,1,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-5_7vAQzUevH0,slab,dev_slab,0.0108894146827349,ZFP,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-5_7vAQzUevH0,slab,dev_slab,0.0108894146827349,SZ3,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-5_7vAQzUevH0,slab,dev_slab,0.0108894146827349,SPERR,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-61GFUgm3lTUg,slab,dev_slab,0.0012397744279351,ZFP,7,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-61GFUgm3lTUg,slab,dev_slab,0.0012397744279351,SZ3,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-61GFUgm3lTUg,slab,dev_slab,0.0012397744279351,SPERR,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-6o4AmsigmNP5,slab,dev_slab,0.0017633256430755,ZFP,7,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-6o4AmsigmNP5,slab,dev_slab,0.0017633256430755,SZ3,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-6o4AmsigmNP5,slab,dev_slab,0.0017633256430755,SPERR,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-6x45-ylTvOvZ,slab,dev_slab,0.0001121552801821,ZFP,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-6x45-ylTvOvZ,slab,dev_slab,0.0001121552801821,SZ3,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-6x45-ylTvOvZ,slab,dev_slab,0.0001121552801821,SPERR,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-7OdXN2bFHmUg,slab,dev_slab,0.0009947194941029,ZFP,7,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-7OdXN2bFHmUg,slab,dev_slab,0.0009947194941029,SZ3,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-7OdXN2bFHmUg,slab,dev_slab,0.0009947194941029,SPERR,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-8Hl4JATTj5Fp,slab,dev_slab,0.0006627906340828,ZFP,7,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-8Hl4JATTj5Fp,slab,dev_slab,0.0006627906340828,SZ3,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-8Hl4JATTj5Fp,slab,dev_slab,0.0006627906340828,SPERR,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-8ZPelCNdN_TR,slab,dev_slab,0.0047776675066728,ZFP,7,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-8ZPelCNdN_TR,slab,dev_slab,0.0047776675066728,SZ3,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-8ZPelCNdN_TR,slab,dev_slab,0.0047776675066728,SPERR,3,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-8eTSyDPSGSwy,slab,dev_slab,0.0007437615337284,ZFP,8,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-8eTSyDPSGSwy,slab,dev_slab,0.0007437615337284,SZ3,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-8eTSyDPSGSwy,slab,dev_slab,0.0007437615337284,SPERR,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-8tU1rEspJ26T,slab,dev_slab,0.0227483395557364,ZFP,3,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-8tU1rEspJ26T,slab,dev_slab,0.0227483395557364,SZ3,1,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-8tU1rEspJ26T,slab,dev_slab,0.0227483395557364,SPERR,1,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-9jQMkfdCbgX_,slab,dev_slab,0.0194289090052937,ZFP,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-9jQMkfdCbgX_,slab,dev_slab,0.0194289090052937,SZ3,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-9jQMkfdCbgX_,slab,dev_slab,0.0194289090052937,SPERR,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-9xtsrVZD5SSK,slab,dev_slab,0.000652494997209,ZFP,8,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-9xtsrVZD5SSK,slab,dev_slab,0.000652494997209,SZ3,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-9xtsrVZD5SSK,slab,dev_slab,0.000652494997209,SPERR,4,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-A5zDMCxBBUYc,slab,dev_slab,0.0079943846259098,ZFP,7,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-A5zDMCxBBUYc,slab,dev_slab,0.0079943846259098,SZ3,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-A5zDMCxBBUYc,slab,dev_slab,0.0079943846259098,SPERR,3,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-AUrOZMeLzRg5,slab,dev_slab,0.0009551568918997,ZFP,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-AUrOZMeLzRg5,slab,dev_slab,0.0009551568918997,SZ3,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-AUrOZMeLzRg5,slab,dev_slab,0.0009551568918997,SPERR,3,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-BMoyqNd6y06X,slab,dev_slab,0.0017552302878085,ZFP,7,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-BMoyqNd6y06X,slab,dev_slab,0.0017552302878085,SZ3,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-BMoyqNd6y06X,slab,dev_slab,0.0017552302878085,SPERR,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-BbyKgzzvPkrI,slab,dev_slab,0.0021372911255452,ZFP,8,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-BbyKgzzvPkrI,slab,dev_slab,0.0021372911255452,SZ3,6,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-BbyKgzzvPkrI,slab,dev_slab,0.0021372911255452,SPERR,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-BiuRBghVF7ns,slab,dev_slab,0.0151957981430683,ZFP,9,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-BiuRBghVF7ns,slab,dev_slab,0.0151957981430683,SZ3,7,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-BiuRBghVF7ns,slab,dev_slab,0.0151957981430683,SPERR,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-CHORxT-fP4dV,slab,dev_slab,0.0005103544457547,ZFP,8,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-CHORxT-fP4dV,slab,dev_slab,0.0005103544457547,SZ3,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-CHORxT-fP4dV,slab,dev_slab,0.0005103544457547,SPERR,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-E0rr8BI_hRlR,slab,dev_slab,0.0007720814013856,ZFP,8,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-E0rr8BI_hRlR,slab,dev_slab,0.0007720814013856,SZ3,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-E0rr8BI_hRlR,slab,dev_slab,0.0007720814013856,SPERR,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-Ek0B30z0bVyP,slab,dev_slab,0.0005554226968991,ZFP,8,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-Ek0B30z0bVyP,slab,dev_slab,0.0005554226968991,SZ3,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-Ek0B30z0bVyP,slab,dev_slab,0.0005554226968991,SPERR,5,False,True,False,True,False,False,True,True,False,base_only,0.0001
nomad-FPTBoTAPMQA8,slab,dev_slab,4.996107986521281e-05,ZFP,6,False,True,True,True,False,True,False,False,False,base_only,0.0001
nomad-FPTBoTAPMQA8,slab,dev_slab,4.996107986521281e-05,SZ3,5,False,True,True,True,False,True,False,False,False,base_only,0.0001
nomad-FPTBoTAPMQA8,slab,dev_slab,4.996107986521281e-05,SPERR,4,False,True,True,True,False,True,False,False,False,base_only,0.0001
nomad-FVlJ8rpkyGT5,slab,dev_slab,7.735864647173685e-05,ZFP,8,False,True,True,True,False,True,False,False,False,base_only,0.0001
nomad-FVlJ8rpkyGT5,slab,dev_slab,7.735864647173685e-05,SZ3,5,False,True,True,True,False,True,False,False,False,base_only,0.0001
