material_id,system_type,corpus,stability_floor_A1_e,codec,base,tight,tight_access
nomad-9xtsrVZD5SSK,slab,dev_slab,0.000652494997209,SZ3,5,4,True
nomad-9xtsrVZD5SSK,slab,dev_slab,0.000652494997209,SPERR,4,4,True
nomad-A5zDMCxBBUYc,slab,dev_slab,0.0079943846259098,ZFP,7,0,False
nomad-A5zDMCxBBUYc,slab,dev_slab,0.0079943846259098,SZ3,5,0,False
nomad-A5zDMCxBBUYc,slab,dev_slab,0.0079943846259098,SPERR,3,0,False
nomad-AUrOZMeLzRg5,slab,dev_slab,0.0009551568918997,ZFP,6,4,True
nomad-AUrOZMeLzRg5,slab,dev_slab,0.0009551568918997,SZ3,5,4,True
nomad-AUrOZMeLzRg5,slab,dev_slab,0.0009551568918997,SPERR,3,4,True
nomad-BMoyqNd6y06X,slab,dev_slab,0.0017552302878085,ZFP,7,0,False
nomad-BMoyqNd6y06X,slab,dev_slab,0.0017552302878085,SZ3,6,0,False
nomad-BMoyqNd6y06X,slab,dev_slab,0.0017552302878085,SPERR,5,0,False
nomad-BbyKgzzvPkrI,slab,dev_slab,0.0021372911255452,ZFP,8,0,False
nomad-BbyKgzzvPkrI,slab,dev_slab,0.0021372911255452,SZ3,6,0,False
nomad-BbyKgzzvPkrI,slab,dev_slab,0.0021372911255452,SPERR,5,0,False
nomad-BiuRBghVF7ns,slab,dev_slab,0.0151957981430683,ZFP,9,0,False
nomad-BiuRBghVF7ns,slab,dev_slab,0.0151957981430683,SZ3,7,0,False
nomad-BiuRBghVF7ns,slab,dev_slab,0.0151957981430683,SPERR,5,0,False
nomad-CHORxT-fP4dV,slab,dev_slab,0.0005103544457547,ZFP,8,4,True
nomad-CHORxT-fP4dV,slab,dev_slab,0.0005103544457547,SZ3,5,4,True
nomad-CHORxT-fP4dV,slab,dev_slab,0.0005103544457547,SPERR,5,4,True
nomad-E0rr8BI_hRlR,slab,dev_slab,0.0007720814013856,ZFP,8,4,True
nomad-E0rr8BI_hRlR,slab,dev_slab,0.0007720814013856,SZ3,5,4,True
nomad-E0rr8BI_hRlR,slab,dev_slab,0.0007720814013856,SPERR,5,4,True
nomad-Ek0B30z0bVyP,slab,dev_slab,0.0005554226968991,ZFP,8,4,True
nomad-Ek0B30z0bVyP,slab,dev_slab,0.0005554226968991,SZ3,5,4,True
nomad-Ek0B30z0bVyP,slab,dev_slab,0.0005554226968991,SPERR,5,4,True
nomad-FPTBoTAPMQA8,slab,dev_slab,4.996107986521281e-05,ZFP,6,4,True
nomad-FPTBoTAPMQA8,slab,dev_slab,4.996107986521281e-05,SZ3,5,4,True
nomad-FPTBoTAPMQA8,slab,dev_slab,4.996107986521281e-05,SPERR,4,4,True
nomad-FVlJ8rpkyGT5,slab,dev_slab,7.735864647173685e-05,ZFP,8,4,True
nomad-FVlJ8rpkyGT5,slab,dev_slab,7.735864647173685e-05,SZ3,5,4,True
nomad-FVlJ8rpkyGT5,slab,dev_slab,7.735864647173685e-05,SPERR,4,4,True
nomad-M8BV9zowas8w,slab,dev_slab,0.0007696345844117,ZFP,8,4,True
nomad-M8BV9zowas8w,slab,dev_slab,0.0007696345844117,SZ3,6,4,True
nomad-M8BV9zowas8w,slab,dev_slab,0.0007696345844117,SPERR,4,4,True
nomad-MgLl-OZz9clr,slab,dev_slab,0.0002390436855339,ZFP,9,4,True
nomad-MgLl-OZz9clr,slab,dev_slab,0.0002390436855339,SZ3,6,4,True
nomad-MgLl-OZz9clr,slab,dev_slab,0.0002390436855339,SPERR,7,4,True
nomad-Q4xDULo89hwd,slab,dev_slab,0.0002174197968036,ZFP,8,4,True
nomad-Q4xDULo89hwd,slab,dev_slab,0.0002174197968036,SZ3,5,4,True
nomad-Q4xDULo89hwd,slab,dev_slab,0.0002174197968036,SPERR,4,4,True
nomad-SzuB_oB4XzfT,slab,dev_slab,0.0002048681950421,ZFP,7,4,True
nomad-SzuB_oB4XzfT,slab,dev_slab,0.0002048681950421,SZ3,6,4,True
nomad-SzuB_oB4XzfT,slab,dev_slab,0.0002048681950421,SPERR,4,4,True
nomad-VNlX3_0OCG9w,slab,dev_slab,0.000634129210475,ZFP,8,4,True
nomad-VNlX3_0OCG9w,slab,dev_slab,0.000634129210475,SZ3,5,4,True
nomad-VNlX3_0OCG9w,slab,dev_slab,0.000634129210475,SPERR,5,4,True
nomad-VyA9ivUfcKNR,slab,dev_slab,0.0004218776990363,ZFP,8,4,True
nomad-VyA9ivUfcKNR,slab,dev_slab,0.0004218776990363,SZ3,5,4,True
nomad-VyA9ivUfcKNR,slab,dev_slab,0.0004218776990363,SPERR,5,4,True
nomad-WjYAcipcgiRI,slab,dev_slab,8.776667026744178e-05,ZFP,6,4,True
nomad-WjYAcipcgiRI,slab,dev_slab,8.776667026744178e-05,SZ3,5,4,True
nomad-WjYAcipcgiRI,slab,dev_slab,8.776667026744178e-05,SPERR,4,4,True
nomad-Z7Uu-1P6k4r9,slab,dev_slab,0.0009392783064514,ZFP,8,4,True
nomad-Z7Uu-1P6k4r9,slab,dev_slab,0.0009392783064514,SZ3,5,4,True
nomad-Z7Uu-1P6k4r9,slab,dev_slab,0.0009392783064514,SPERR,5,4,True
nomad-ZvTQv6REajO4,slab,dev_slab,6.672043451239063e-05,ZFP,8,4,True
nomad-ZvTQv6REajO4,slab,dev_slab,6.672043451239063e-05,SZ3,5,4,True
nomad-ZvTQv6REajO4,slab,dev_slab,6.672043451239063e-05,SPERR,4,4,True
