caliper_dex,codec_a,codec_b,material_id,corpus,n_pairs,material_error_ratio,material_rmse_ratio,material_linf_ratio,material_compression_ratio,material_shape_factor_ratio
0.2,ZFP,SZ3,mp-1041800,dev_bulk,3,0.5882649573512863,0.3699204124754818,1.2483724579499902,0.37508540682115815,0.29862680064579056
0.2,ZFP,SZ3,mp-1044003,dev_bulk,4,0.41826385900932517,0.2975493172982319,0.9360169077610482,0.413670657077094,0.28909816889949314
0.2,ZFP,SZ3,mp-1044463,dev_bulk,5,0.7999151777843532,0.40348716346256475,1.1843996344406784,0.33392342951166476,0.39762413507015293
0.2,ZFP,SZ3,mp-1046632,dev_bulk,4,1.0306585042952494,0.3783626504885435,1.1083226658977126,0.5222035526727655,0.3162648786365611
0.2,ZFP,SZ3,mp-1065204,dev_bulk,3,0.29817331303761685,0.20236824640554887,0.7463279043276949,0.662424159033429,0.27353728356110507
0.2,ZFP,SZ3,mp-1069461,dev_bulk,4,0.6149681027408285,0.29394470024989805,0.9571699193781406,0.3255186275058859,0.3070977203722298
0.2,ZFP,SZ3,mp-10761,dev_bulk,4,1.0705082710587261,0.3651193388641816,1.2180768310643504,0.4373994951580528,0.3306101664064348
0.2,ZFP,SZ3,mp-1077125,dev_bulk,5,0.4206547243494851,0.32600011451896516,0.9810049839016382,0.393010253027941,0.33231239378866606
0.2,ZFP,SZ3,mp-1077596,dev_bulk,3,0.49454703472095907,0.3795273121385767,1.093793875551528,0.2129764909018462,0.3469824805402263
0.2,ZFP,SZ3,mp-1078524,dev_bulk,3,0.5591505205850766,0.3858043956386187,1.2262447446262617,0.6295838483724763,0.2868503385897713
0.2,ZFP,SZ3,mp-1094905,dev_bulk,5,0.7870804591764723,0.4514404373056922,1.258882583142156,0.6941822020395156,0.34136523783212547
0.2,ZFP,SZ3,mp-1097014,dev_bulk,5,0.5985491286370863,0.40175438772797634,1.0518867751173873,0.4388338716708941,0.27985401463137777
0.2,ZFP,SZ3,mp-1100976,dev_bulk,5,0.5522280136907983,0.35101491645563593,1.1336502747392359,0.5352136791160624,0.3006608712138169
0.2,ZFP,SZ3,mp-1103974,dev_bulk,7,0.5805750029024832,0.3967611728631892,1.2067873347774498,0.4387026506961859,0.3278832464064107
0.2,ZFP,SZ3,mp-1104614,dev_bulk,6,0.6540231480242777,0.4057619627674216,1.068843848713262,0.3822325315315728,0.33177089438672114
0.2,ZFP,SZ3,mp-1105871,dev_bulk,2,0.8050731207466856,0.37637594506476013,1.1454061534945534,0.34011981366190014,0.3285960564437895
0.2,ZFP,SZ3,mp-1111338,dev_bulk,4,0.6630053461164561,0.4052218607439275,1.4064580664089947,0.44901881654208947,0.298594236078635
0.2,ZFP,SZ3,mp-1112138,dev_bulk,5,0.9180063587189677,0.44439289763866807,1.290861347876932,0.3462715476515421,0.35070621580994354
0.2,ZFP,SZ3,mp-1114492,dev_bulk,3,0.5182062589276729,0.37995009224657694,1.1951761681088395,0.31891828960725016,0.2787566370610769
0.2,ZFP,SZ3,mp-11306,dev_bulk,4,0.4862734346919885,0.4080782024970955,1.1606279976346534,0.3225855978687705,0.35789189305610764
0.2,ZFP,SZ3,mp-11419,dev_bulk,4,0.6478083635382554,0.458593020816288,1.4199888163366876,0.5406873693378846,0.3599968497662282
0.2,ZFP,SZ3,mp-1173587,dev_bulk,5,0.8806087282946753,0.3880370610537851,1.366155341898263,0.33374849354132363,0.3158145951610329
0.2,ZFP,SZ3,mp-1174037,dev_bulk,7,0.5784692313083518,0.3649823071712265,1.0873288452594907,0.4905648851570482,0.328571301087743
0.2,ZFP,SZ3,mp-1175088,dev_bulk,7,0.4855308946644663,0.3981203937716316,1.313885003379838,0.5384809112982384,0.3121848708952661
0.2,ZFP,SZ3,mp-1175263,dev_bulk,7,0.6095075233296525,0.3975684962066339,1.1891140497491575,0.4672534823036496,0.3040846745413119
0.2,ZFP,SZ3,mp-1177023,dev_bulk,6,0.602184006850387,0.36837536723381614,1.1129200707447275,0.3893168927259499,0.3132547039399066
0.2,ZFP,SZ3,mp-1178256,dev_bulk,7,0.6321181785667365,0.41726251492803634,0.9530808357519136,0.5164169237549582,0.3357617191715612
0.2,ZFP,SZ3,mp-1178447,dev_bulk,5,0.5757283239952069,0.37137715206150024,1.3090354840564382,0.5823922082421984,0.2836585400804329
0.2,ZFP,SZ3,mp-1184653,dev_bulk,5,0.8469858733697729,0.4598839294770365,1.1706080403632102,0.4001967915504185,0.34652839055589196
0.2,ZFP,SZ3,mp-1187017,dev_bulk,4,0.6555227132495282,0.43605161619144955,1.103434205734371,0.22614077191142026,0.41858157010871816
0.2,ZFP,SZ3,mp-1187022,dev_bulk,1,1.9726122660474463,0.18785811148083856,0.6518825863940856,0.4529834925660015,0.2881778335573944
0.2,ZFP,SZ3,mp-1187279,dev_bulk,4,0.5688675473466875,0.41165705080246123,1.1224868188691055,0.4031782174095932,0.38233095149485613
0.2,ZFP,SZ3,mp-1187638,dev_bulk,4,0.4577046946928155,0.45664569222039797,1.3152238616921663,0.362629932159485,0.3698417491000849
0.2,ZFP,SZ3,mp-1188002,dev_bulk,6,0.4022656998710225,0.276431470552634,0.9059642676106904,0.6926528944278286,0.29453962023225316
0.2,ZFP,SZ3,mp-1192831,dev_bulk,5,0.5944334355706331,0.3865668135175212,0.8864924086833955,0.38875738752864547,0.28533956595787957
0.2,ZFP,SZ3,mp-1193567,dev_bulk,4,0.5506199898874907,0.3789699301861601,1.1040031453428554,0.49652886821843284,0.3053400116039829
0.2,ZFP,SZ3,mp-1194734,dev_bulk,7,0.27496858715520855,0.3789281456189089,1.155094924313683,0.46241074200558835,0.32804935563547283
0.2,ZFP,SZ3,mp-1197354,dev_bulk,6,0.7304619376342557,0.45624478302153354,1.1713290466179331,0.2663670838804322,0.38601518399426543
0.2,ZFP,SZ3,mp-1199510,dev_bulk,2,0.5969636502872243,0.2901525595206192,0.9143860004856603,0.37007598607061254,0.31731955581834115
0.2,ZFP,SZ3,mp-1200041,dev_bulk,5,0.72479087021766,0.3552824838201544,1.1883842715346693,0.3190195838160592,0.3393290671047041
0.2,ZFP,SZ3,mp-1200429,dev_bulk,5,0.4604535811056543,0.4269135808289385,1.2955283407963047,0.4827609518658735,0.29117151960367027
0.2,ZFP,SZ3,mp-1205681,dev_bulk,4,0.6700044495254717,0.31690934412281546,0.9854614357516055,0.47049437088027435,0.3092396071237583
0.2,ZFP,SZ3,mp-1206294,dev_bulk,5,0.9024292183148817,0.38513968491067635,0.8570549502434589,0.3596075614244664,0.3114008240592794
0.2,ZFP,SZ3,mp-1206630,dev_bulk,5,0.3967214432909682,0.41388971196783486,1.3721025417384511,0.52489685346391,0.29694098017688014
0.2,ZFP,SZ3,mp-1207275,dev_bulk,3,0.7420257659362891,0.3384258893207267,1.1307751174673533,0.7084648454505875,0.2876536242490613
0.2,ZFP,SZ3,mp-1209117,dev_bulk,2,1.6630268192221733,0.362142968872233,1.0805220236786992,0.37369762064285356,0.3351555645661867
0.2,ZFP,SZ3,mp-1209933,dev_bulk,3,0.9313649104408012,0.4236322140666649,1.27508716525416,0.3374750155816803,0.33223784664338873
0.2,ZFP,SZ3,mp-1211145,dev_bulk,7,0.6288804201625363,0.3910496495377998,1.051800827913284,0.5693843795384862,0.2906671021628112
0.2,ZFP,SZ3,mp-1211797,dev_bulk,4,0.6608964649473652,0.41858739596500383,1.1580163882072847,0.30301092132203,0.358194470038257
0.2,ZFP,SZ3,mp-1213918,dev_bulk,4,0.381000621192239,0.3688675186869721,1.0809173868308195,0.432599242807663,0.3329787318644387
0.2,ZFP,SZ3,mp-1215324,dev_bulk,3,0.7970285886811964,0.3906221548754434,1.1346243740853703,0.4139481765107286,0.3659394396415419
0.2,ZFP,SZ3,mp-1218887,dev_bulk,7,0.7560669223620405,0.32049636105283064,1.1429204448925057,0.4503162488913784,0.2945159587221495
0.2,ZFP,SZ3,mp-1219705,dev_bulk,8,0.23456011720129133,0.4109722946111477,1.1341110033838213,0.49199699197806457,0.35494929612752335
0.2,ZFP,SZ3,mp-1223327,dev_bulk,4,0.6684024378440775,0.43986292627655293,1.0361724790513478,0.23916301017487973,0.43200654610612405
0.2,ZFP,SZ3,mp-1223939,dev_bulk,6,0.42490509052564446,0.37709263671271365,1.1124976101644475,0.3356699104428544,0.30374724681161197
0.2,ZFP,SZ3,mp-1224859,dev_bulk,7,0.6207389762610727,0.45151635013891034,1.2845635313707786,0.6559176594093752,0.2934261818094721
0.2,ZFP,SZ3,mp-1225264,dev_bulk,5,0.4842250896528653,0.38381241672866434,1.0134125364857465,0.4303379963142904,0.2893536350617385
0.2,ZFP,SZ3,mp-1226636,dev_bulk,5,0.8638641152537277,0.49637848738855406,1.190531542281752,0.3155349291646311,0.44155668690484945
0.2,ZFP,SZ3,mp-1228245,dev_bulk,6,0.49302725799207064,0.2870801497653347,0.8418459944394283,0.37853140868673135,0.2868576328653581
0.2,ZFP,SZ3,mp-1232323,dev_bulk,2,0.5357684255433799,0.3981701481878095,1.3643998333925451,0.4428119960862259,0.2918280539493835
0.2,ZFP,SZ3,mp-12406,dev_bulk,8,0.5152016029131513,0.4417774399560383,1.1770028676754773,0.3847435533360695,0.3375962510794105
0.2,ZFP,SZ3,mp-1245841,dev_bulk,3,0.5766710824973693,0.4084798831676398,1.3912664793078704,0.45697547704123237,0.28826234585472965
0.2,ZFP,SZ3,mp-1246480,dev_bulk,5,0.483853939389332,0.4051293741711324,1.2989535736970146,0.4934466469062616,0.3542178870250829
0.2,ZFP,SZ3,mp-1246536,dev_bulk,6,0.46645640033906266,0.37738304867211014,1.259174362743365,0.610222715768185,0.29836268207130245
0.2,ZFP,SZ3,mp-1246548,dev_bulk,7,0.2866949921799962,0.3269102017154321,0.8568137072275801,0.6177678352537387,0.3097819465607251
0.2,ZFP,SZ3,mp-1247173,dev_bulk,4,0.7707200111310383,0.31685642041465095,0.9224845526452818,0.34842200808936685,0.3048697389987033
0.2,ZFP,SZ3,mp-1261118,dev_bulk,3,0.3351467510359446,0.19874870156276692,0.7648055604168755,0.8402809862738101,0.259868274825871
0.2,ZFP,SZ3,mp-1300873,dev_bulk,5,0.4987741311495401,0.36260091435416986,1.2271024725257915,0.5648106115630447,0.2954935895515023
0.2,ZFP,SZ3,mp-1303576,dev_bulk,5,0.926655204650735,0.35843797805208166,1.1225720702095596,0.3991162626138321,0.3193006378514024
0.2,ZFP,SZ3,mp-1369222,dev_bulk,5,0.7269123270323822,0.4326089555882685,1.095849020661416,0.34825326295157916,0.36243268738778167
0.2,ZFP,SZ3,mp-1388393,dev_bulk,4,0.4717591634211523,0.4029967927140785,1.2497217819952122,0.33220685801550787,0.30761716164064373
0.2,ZFP,SZ3,mp-1399089,dev_bulk,5,0.5795085422166053,0.38451242973565686,1.073778579886794,0.4265253300761938,0.3206047594567725
0.2,ZFP,SZ3,mp-1666665,dev_bulk,6,0.4518533218021342,0.3992746461346022,1.380681327963774,0.5013032883295445,0.2846418943672285
0.2,ZFP,SZ3,mp-17103,dev_bulk,4,1.4656392695799534,0.43277762087314187,1.2822310027870565,0.29746221735120765,0.3707795687281321
0.2,ZFP,SZ3,mp-1778,dev_bulk,7,0.7559258878738344,0.3318546066757981,0.9721844899694756,0.6606581532416502,0.3291473520332518
0.2,ZFP,SZ3,mp-1841520,dev_bulk,6,0.6516336721195195,0.38088409466183504,1.0633768228902083,0.4233138261061442,0.33009565601417534
0.2,ZFP,SZ3,mp-19133,dev_bulk,4,0.44312276920700494,0.40677505023046034,1.076223942385423,0.3272763654210115,0.3779650630414835
0.2,ZFP,SZ3,mp-20888,dev_bulk,5,0.44877566478808184,0.21003523292783896,0.8192981701001886,0.7132779743760438,0.27795930211183917
0.2,ZFP,SZ3,mp-21054,dev_bulk,5,0.5552792558727907,0.4345175592412637,1.0584817960529769,0.29033113586421155,0.3386293365187487
0.2,ZFP,SZ3,mp-21079,dev_bulk,2,0.7025757357333886,0.4670328621304826,1.3525402126242736,0.4353802534560816,0.3453005372936894
0.2,ZFP,SZ3,mp-214,dev_bulk,6,0.6362449238963696,0.3885395158913373,1.1632485866892428,0.5078079982857204,0.3406701968787516
0.2,ZFP,SZ3,mp-2194,dev_bulk,6,0.575738401378224,0.3138936856571735,0.9749568341732017,0.32165042912232933,0.3183973097945205
0.2,ZFP,SZ3,mp-2216496,dev_bulk,5,0.7044035680475405,0.3654981124019094,1.4402966746619248,0.42504426489108343,0.29061778142131905
0.2,ZFP,SZ3,mp-2217743,dev_bulk,6,0.702383311687999,0.4103994977843224,1.361371791325543,0.7378386591739716,0.30085955801256703
0.2,ZFP,SZ3,mp-2227467,dev_bulk,5,0.5858755329950492,0.35982662274012,1.1794488836509596,0.3743280125713341,0.3123432625886877
0.2,ZFP,SZ3,mp-2229431,dev_bulk,3,0.9258805911310836,0.4106494979033644,1.1297870055684265,0.4983546888011391,0.31212457117663567
0.2,ZFP,SZ3,mp-2230770,dev_bulk,5,0.7384260171344804,0.3671829195081678,1.0901434607394809,0.4408391003460208,0.3368207329878356
0.2,ZFP,SZ3,mp-2233790,dev_bulk,1,0.05960624515174968,0.2035643866271451,0.7832708979141298,0.7826207582100856,0.2598901442262725
0.2,ZFP,SZ3,mp-2240057,dev_bulk,4,0.8606272677425675,0.2902416282828444,0.9198289419945717,0.40145874388986635,0.31564177408196026
0.2,ZFP,SZ3,mp-2242118,dev_bulk,5,0.5158838799406968,0.3773191830011745,1.2736429058815497,0.5547913234486546,0.2904866276265764
0.2,ZFP,SZ3,mp-22490,dev_bulk,2,0.3129162543054292,0.2584292951045755,0.930559898066945,0.3628953935901122,0.27771376742261467
0.2,ZFP,SZ3,mp-24407,dev_bulk,6,0.40162549201078224,0.3939463648180106,1.2667936709395808,0.42034038511044,0.29956323738709817
0.2,ZFP,SZ3,mp-24460,dev_bulk,5,0.767226631176575,0.36395935268684254,1.27164988184648,0.39811363097983965,0.30118828956026245
0.2,ZFP,SZ3,mp-26341,dev_bulk,4,0.3898233647029481,0.2589750881034925,0.8461111625280386,0.5190352337095706,0.28039209496346124
0.2,ZFP,SZ3,mp-2647013,dev_bulk,6,0.5571276335717814,0.4469942760367874,1.056638933349897,0.4349299393787388,0.4105082994207453
0.2,ZFP,SZ3,mp-26619,dev_bulk,5,0.24569157354383775,0.2184263532870343,0.7669133072587494,0.41096937906604447,0.2848123134905251
0.2,ZFP,SZ3,mp-27239,dev_bulk,4,0.5369412875695597,0.38334568436468786,1.1159211644643625,0.32719634821818183,0.3175679066746747
0.2,ZFP,SZ3,mp-28105,dev_bulk,3,0.7681208749797422,0.5168605483084336,1.416122102385046,0.3596040142264911,0.36498303884808536
0.2,ZFP,SZ3,mp-30772,dev_bulk,1,0.9982317157593795,0.33063271642637493,1.2805218693748983,0.6118315045332305,0.25820153824297987
0.2,ZFP,SZ3,mp-32108,dev_bulk,3,0.6486225299113018,0.49576691316392874,1.349464585532247,0.4131884371395617,0.33054417872096575
0.2,ZFP,SZ3,mp-3612,dev_bulk,4,0.516067083515727,0.4432444758796298,1.0691259693275978,0.32432255937265614,0.4066302711641414
0.2,ZFP,SZ3,mp-37207,dev_bulk,6,0.39719749945635136,0.4105701328107538,1.31037346573889,0.6549344505864273,0.29690041160400144
0.2,ZFP,SZ3,mp-37888,dev_bulk,5,0.853633485982833,0.28278095878870085,0.9250187551607824,0.32553045115504375,0.3057029462495051
0.2,ZFP,SZ3,mp-435,dev_bulk,3,0.2071922228677111,0.3963424312490861,1.1438348059408225,0.5433811064879026,0.3465032093712938
0.2,ZFP,SZ3,mp-505574,dev_bulk,2,1.1625133288533909,0.19539080021557337,0.7243375412025821,0.5081409933781349,0.26975103332512024
0.2,ZFP,SZ3,mp-540547,dev_bulk,4,0.6767202006047832,0.3527451132648048,1.1194896866951085,0.2470184942487188,0.31509456268968244
0.2,ZFP,SZ3,mp-555976,dev_bulk,4,0.7669505331565921,0.3969610156658378,1.144522795947233,0.3978763573534123,0.2950267736937944
0.2,ZFP,SZ3,mp-557569,dev_bulk,7,0.5249875334420743,0.4227109758951588,1.04308965522938,0.3132553348827382,0.3801302039907364
0.2,ZFP,SZ3,mp-560030,dev_bulk,5,0.25205498535984466,0.352682392064885,1.1145278485981256,0.4215916413513763,0.35970512348087613
0.2,ZFP,SZ3,mp-560341,dev_bulk,7,0.5525410697424811,0.3966765265474913,1.2046772924801112,0.38200321438437,0.3515977275493909
0.2,ZFP,SZ3,mp-567278,dev_bulk,4,0.3485678502379528,0.452271105395619,1.3480418359813495,0.38176974641759537,0.3893100086725706
0.2,ZFP,SZ3,mp-567394,dev_bulk,4,0.9797558268278539,0.4640741405370804,1.201602142604208,0.354218168529169,0.3627485295386629
0.2,ZFP,SZ3,mp-567699,dev_bulk,3,1.0490378680360004,0.47633413354115267,1.2693697424083266,0.3254282256563024,0.39849182890523416
0.2,ZFP,SZ3,mp-569678,dev_bulk,4,0.7912291385090703,0.44609252899036494,1.160586855711086,0.2528863592844498,0.4413173065219347
0.2,ZFP,SZ3,mp-569792,dev_bulk,4,0.4201608301063302,0.5135221447424066,1.2104225392399877,0.31692628851584814,0.39525016707488164
0.2,ZFP,SZ3,mp-614489,dev_bulk,3,0.6584296844249824,0.4282058145596397,1.3548811299823222,0.518357783211084,0.3233062760097664
0.2,ZFP,SZ3,mp-6145,dev_bulk,6,0.45980333043732435,0.2824308937764496,0.923513674962605,0.2867138682112457,0.3353383081387914
0.2,ZFP,SZ3,mp-623043,dev_bulk,5,0.6286402712917037,0.35029936415592494,1.1157045189098753,0.3379560897618912,0.3139714487292684
0.2,ZFP,SZ3,mp-626794,dev_bulk,5,0.5529631233376967,0.3345760621144433,1.2233379995525488,0.415301663377502,0.2990976901714062
0.2,ZFP,SZ3,mp-631399,dev_bulk,6,0.4218828499189805,0.3102605043371813,0.9116814879666919,0.3256069221625983,0.3095576744067792
0.2,ZFP,SZ3,mp-644443,dev_bulk,7,0.5253807878035874,0.3718778023843162,1.200516996307919,0.7520311961062354,0.29218894285472424
0.2,ZFP,SZ3,mp-6586,dev_bulk,5,0.16850888538638156,0.4687072906464263,1.4874760693813445,0.39885935143288076,0.3319487246119392
0.2,ZFP,SZ3,mp-675781,dev_bulk,4,0.5570487785941881,0.3818256960902316,1.1449431106586754,0.3825235352341355,0.27147582488563066
0.2,ZFP,SZ3,mp-676693,dev_bulk,6,0.7304998746604014,0.41055101562702584,1.266685831913913,0.6092936284368128,0.30963338463754786
0.2,ZFP,SZ3,mp-684706,dev_bulk,6,0.6708846168556929,0.4297341242291947,1.2970749798836567,0.5623826547273648,0.3092335510290469
0.2,ZFP,SZ3,mp-733522,dev_bulk,6,0.36028687313973334,0.37843652224947355,1.3008916462914646,0.4982860170320026,0.319848552184019
0.2,ZFP,SZ3,mp-7359,dev_bulk,5,0.7919678528563481,0.3986323657196373,1.4018854751525418,0.41487705572409384,0.33509258504379297
0.2,ZFP,SZ3,mp-744554,dev_bulk,5,1.5241143338466066,0.3947171293166463,0.914504459503389,0.4479890450534041,0.282175044652549
0.2,ZFP,SZ3,mp-752546,dev_bulk,4,0.27928004702022385,0.27515681800454916,0.9328935221134782,0.5127821108740271,0.29494986456887273
0.2,ZFP,SZ3,mp-752703,dev_bulk,2,0.3721599536738272,0.3495201695753269,0.9919460770278072,0.34527542405157524,0.3523580340401193
0.2,ZFP,SZ3,mp-752866,dev_bulk,5,0.4896308384637855,0.3784730999418308,1.3732582594438838,0.6763478757858641,0.30638894650781584
0.2,ZFP,SZ3,mp-753183,dev_bulk,3,0.4054447656893005,0.44973260335298176,1.2161233660212496,0.4021798206452114,0.3653007308565526
0.2,ZFP,SZ3,mp-753334,dev_bulk,5,0.8191655053545437,0.37980939254868,1.115092246504566,0.5668856424924483,0.28922590018630434
0.2,ZFP,SZ3,mp-753392,dev_bulk,4,0.6578125769426262,0.42358529696782427,1.309618741938241,0.4926994909597778,0.31934379496019905
0.2,ZFP,SZ3,mp-753521,dev_bulk,2,0.3937817399903821,0.4518620883897446,1.2062891871470114,0.37746577027747646,0.3745885258728393
0.2,ZFP,SZ3,mp-753554,dev_bulk,4,1.1642070409827177,0.4074367019635303,1.16581990557679,0.5450328706299797,0.33308185342773006
0.2,ZFP,SZ3,mp-754196,dev_bulk,4,0.82608368102513,0.3828606316651544,1.0817335075008256,0.20933353120334525,0.37556681587945767
0.2,ZFP,SZ3,mp-756647,dev_bulk,4,1.0178149179831806,0.37781496055440494,1.2180968290803351,0.3059428394295878,0.31016824897217393
0.2,ZFP,SZ3,mp-757220,dev_bulk,5,0.5521363344227073,0.3609745046962337,1.2946992479907113,0.3735838872052339,0.2997184726728189
0.2,ZFP,SZ3,mp-758622,dev_bulk,6,0.5392773774971477,0.369640223227405,1.272467733418438,0.44109266399873054,0.30725406629678775
0.2,ZFP,SZ3,mp-759554,dev_bulk,5,0.6700123212684939,0.49271594648754585,1.3349347008173442,0.32412827765284136,0.39134306829090737
0.2,ZFP,SZ3,mp-760266,dev_bulk,6,0.7475122778737682,0.396097639119554,1.1228574460912877,0.5148162170838237,0.3030745346728864
0.2,ZFP,SZ3,mp-763177,dev_bulk,8,0.4069296371296482,0.3816615118430892,1.3611514357789383,0.6269183616488184,0.2924139912193137
0.2,ZFP,SZ3,mp-7660,dev_bulk,4,0.34825108837612523,0.41975283612840103,1.1816738391021526,0.31804184762016763,0.3283532486785047
0.2,ZFP,SZ3,mp-766093,dev_bulk,7,0.6843354650957587,0.3772971207418934,0.9694721908834091,0.48245730253173696,0.2902032453646899
0.2,ZFP,SZ3,mp-768842,dev_bulk,6,0.621042399749566,0.3036680073957158,0.9154806189204531,0.5977921467217863,0.29918483747629504
0.2,ZFP,SZ3,mp-768987,dev_bulk,5,0.7060661592973904,0.22441104945399534,0.8077954999328281,0.5366249090875185,0.292007878373966
0.2,ZFP,SZ3,mp-771133,dev_bulk,3,0.5389609488896738,0.41122194736583445,1.2878857912503574,0.38506066611881856,0.34382300035767377
0.2,ZFP,SZ3,mp-771903,dev_bulk,5,0.44266999073243346,0.21664764142564585,0.7324617042004793,0.5427594861235328,0.28017416217409624
0.2,ZFP,SZ3,mp-771968,dev_bulk,8,0.40764923043728285,0.39032664809196504,1.2392086538602012,0.578563993546293,0.3223392868153458
0.2,ZFP,SZ3,mp-772185,dev_bulk,8,0.5105736028991442,0.354526196893418,1.023258190950728,0.5210666650009719,0.3022012079086894
0.2,ZFP,SZ3,mp-773101,dev_bulk,4,0.6067645451726659,0.37163931155786223,1.0776506511288444,0.5329844961432371,0.3087735714675649
0.2,ZFP,SZ3,mp-776076,dev_bulk,5,0.5832644599870919,0.21581073595297712,0.7787421520387445,0.5189725106132571,0.2867452824152063
0.2,ZFP,SZ3,mp-776331,dev_bulk,6,0.6096848708060214,0.378831006765392,1.12896412407524,0.3475664069245434,0.34446655670538695
0.2,ZFP,SZ3,mp-779079,dev_bulk,3,0.5834657142676257,0.20264830051786611,0.704291353954838,0.5404007243171514,0.28773361958786836
0.2,ZFP,SZ3,mp-782011,dev_bulk,8,0.5708753965106158,0.3680140054905223,1.050453670388408,0.5701114068191274,0.29483991469947335
0.2,ZFP,SZ3,mp-849339,dev_bulk,8,0.7544847769511119,0.4322288332814357,1.4548554058944039,0.6521650827230538,0.2885649671946086
0.2,ZFP,SZ3,mp-864652,dev_bulk,5,0.688907108383184,0.35714069844464114,1.0999850211712439,0.1852278139387204,0.2902349155237959
0.2,ZFP,SZ3,mp-864965,dev_bulk,5,0.6176278110052325,0.3858566255179104,1.327315507379474,0.6874521864194131,0.31108634265301544
0.2,ZFP,SZ3,mp-865801,dev_bulk,3,0.8955391705777147,0.3817693727372207,1.2342377998533605,0.5311746928455734,0.3093158974571826
0.2,ZFP,SZ3,mp-887511,dev_bulk,6,0.5484939307396958,0.37744079332161506,1.2615934273452643,0.47390787011208957,0.3120919207195595
0.2,ZFP,SZ3,mp-8881,dev_bulk,7,0.28679706632487056,0.34221262772140176,1.109542215533848,0.3212057550292845,0.33202727140413557
0.2,ZFP,SZ3,mp-9437,dev_bulk,6,0.6185039026856868,0.35546094053374416,1.3126685866788923,0.5811200685786255,0.298180234078315
0.2,ZFP,SZ3,mp-975795,dev_bulk,1,0.5932258596353118,0.3369807705603949,1.179582190908535,0.42671720887145115,0.2856780758116111
0.2,ZFP,SZ3,mp-976076,dev_bulk,1,1.1606860031893005,0.3452780704525324,1.4051823085912005,0.3542353922572328,0.24571763275236452
0.2,ZFP,SZ3,mp-977372,dev_bulk,5,0.6330838112620956,0.21057726353048942,0.7702658382455615,0.3686626834197346,0.2752909978705573
0.2,ZFP,SZ3,mp-982725,dev_bulk,5,0.647056759595541,0.21994658505012601,0.7175721771177,0.6674696986241537,0.3065149291791022
0.2,ZFP,SZ3,mp-985702,dev_bulk,4,0.4286602184907572,0.39679256339265584,1.0444666590329705,0.26844913848299695,0.3798996932654892
0.2,ZFP,SZ3,mp-998512,dev_bulk,4,0.7688775226373503,0.3893679331404645,1.1048445705343783,0.23570789385930863,0.3602754675076178
0.2,ZFP,SZ3,mp-998613,dev_bulk,4,0.45030599647578284,0.3800660353789505,1.2107424914492584,0.3340429010343718,0.35809590764758986
0.2,ZFP,SZ3,mp-998744,dev_bulk,6,0.5941091941217241,0.3930541378276878,1.326249401602594,0.36453569417015985,0.29524335728483947
0.2,ZFP,SZ3,mp-999450,dev_bulk,6,0.36402172086560514,0.2149902922874172,0.7665169761454601,0.37287588431824537,0.28047688306725643
0.2,ZFP,SZ3,nomad---3hBedCnC_e,dev_slab,4,0.8895052897548221,0.3439298579300369,1.3045243536355264,0.3394736079117892,0.30290239742141367
0.2,ZFP,SZ3,nomad--1YLlCXKIJKj,dev_slab,5,0.7887964908743335,0.39607578412177324,1.3119515808078177,0.4525587010619164,0.2935867804981888
0.2,ZFP,SZ3,nomad--33WrhYeNt5f,dev_slab,2,0.720623759009757,0.35055194702647546,1.2592710797218278,0.4402108636465576,0.2783768742659541
0.2,ZFP,SZ3,nomad--5wLHf6mG5_K,dev_slab,6,0.8699087093924986,0.36927429739722906,1.345889023444511,0.34682245006226126,0.3071579356125876
0.2,ZFP,SZ3,nomad--MeUbDBN9nIW,dev_slab,3,0.6459222604530247,0.37018938586389355,1.2849019270440458,0.7478966600016896,0.2881071139145421
0.2,ZFP,SZ3,nomad--O7C25L6mxPu,dev_slab,5,0.519450211357656,0.2955316817915452,1.1132796933626625,0.5281065939391948,0.27154349630838504
0.2,ZFP,SZ3,nomad--g_dRNdo_53Q,dev_slab,3,0.7337885616105356,0.3730240730960222,1.3101425915204747,0.43425145900476586,0.2847202094720944
0.2,ZFP,SZ3,nomad--kEaPn7WzevZ,dev_slab,6,0.3843455598723304,0.29637689911376947,0.9321909869569464,0.49131218060477466,0.24656728282805387
0.2,ZFP,SZ3,nomad--maT57oivXnQ,dev_slab,4,0.4020089890548412,0.3271339086767058,1.1515186692682398,0.5917949763905506,0.26445435971160197
0.2,ZFP,SZ3,nomad--ydxPkR4Tatz,dev_slab,6,0.5111755680941529,0.25850405138699084,1.0183217811229106,0.5403232321116203,0.2621822841193446
0.2,ZFP,SZ3,nomad-0-ostsntWIk9,dev_slab,2,1.3756512465375887,0.4404897294028048,1.1744262345423215,0.30202062042951056,0.37506802594073974
0.2,ZFP,SZ3,nomad-064_5lUOyDQI,dev_slab,7,0.5732854477327425,0.3100543215780207,1.0174062991169213,0.4642232866450251,0.27495445252447703
0.2,ZFP,SZ3,nomad-0HydAdmxidgt,dev_slab,4,0.8394262033642798,0.33754360546976586,1.0207395710077503,0.3444617424164243,0.314969235021532
0.2,ZFP,SZ3,nomad-0J594sjoAqDW,dev_slab,5,0.6693684915312114,0.32782476613760575,1.1885143894357635,0.4751927362524844,0.29314060577194073
