caliper_dex,codec_a,codec_b,material_id,corpus,pair_index,tol_a,tol_b,d_log10_linf,linf_a,linf_b,rmse_a,rmse_b,error_a,error_b,error_ratio_a_over_b,rmse_ratio_a_over_b,linf_ratio_a_over_b,compression_ratio_a_over_b,shape_factor_ratio_a_over_b
0.2,ZFP,SZ3,nomad-FPTBoTAPMQA8,dev_slab,3,0.003,0.0003,0.19804183681878462,5.57371420000004,3.532668282238822,0.646099612806897,1.3451304706552203,0.0087642527183522,0.0137924385257237,0.6354389546131644,0.480324865804414,1.577763252786279,0.5206343991823625,0.3044340555886162
0.2,ZFP,SZ3,nomad-FVlJ8rpkyGT5,dev_slab,0,0.01,0.001,0.06261931172471358,10.190824469999995,11.77141396930756,1.1716875425937654,4.047968110360421,0.0201417964830632,0.0710058580013202,0.2836638701371471,0.289450783862386,0.8657264536419544,0.3340986895383936,0.3343443909386377
0.2,ZFP,SZ3,nomad-FVlJ8rpkyGT5,dev_slab,1,1e-05,1e-06,0.1129767421545218,0.0152688427343719,0.0117714342132444,0.0019140557659966,0.0050979450531763,0.0002250102424561,0.0007844850649867,0.28682539986903993,0.37545633505877785,1.2971098047842342,1.0147174876581024,0.28945609205477607
0.2,ZFP,SZ3,nomad-FVlJ8rpkyGT5,dev_slab,2,0.0003,3e-05,0.1330842634997395,0.4797710187500001,0.3531423044889941,0.0513789803155546,0.1458398355246943,0.002502858594604,0.0039971111792169,0.62616686961766,0.3522973001903507,1.3585770173988103,0.6810740060454421,0.25931345494484676
0.2,ZFP,SZ3,nomad-FVlJ8rpkyGT5,dev_slab,3,0.003,0.0003,0.18266917793254367,5.377947169999999,3.5314035861403,0.6364053997250864,1.3093012525584975,0.0124207364271722,0.0352149761747195,0.35271176574269364,0.4860649132363469,1.522892254826616,0.5125461614675593,0.31917222751368335
0.2,ZFP,SZ3,nomad-M8BV9zowas8w,dev_slab,0,0.003,0.0003,0.0019905966386485896,2.806666699999824,2.793831729380514,0.3511837837904817,1.0544080824434177,0.0105091490652173,0.0096582998662109,1.0880951317304874,0.33306249225316154,1.0045940385329348,0.37610258959130255,0.33153938753165546
0.2,ZFP,SZ3,nomad-M8BV9zowas8w,dev_slab,1,0.01,0.001,0.09168663078721317,11.501803199999811,9.312779100684452,1.1866468617549173,3.3074718310360147,0.0198881373413004,0.0464664910257887,0.4280103124262723,0.35877761697617194,1.2350559457761083,0.2997452823081848,0.2904950323936268
0.2,ZFP,SZ3,nomad-M8BV9zowas8w,dev_slab,2,1e-06,3e-07,0.13536804138908343,0.0020456541210478,0.0027938317371933,0.0002627934427489,0.0012709600454584,0.0009634141460441,0.0011914836954671,0.8085835750076383,0.20676766644864722,0.7322037665385233,0.9840514023460158,0.2823908806508012
0.2,ZFP,SZ3,nomad-M8BV9zowas8w,dev_slab,3,0.0001,1e-05,0.1458760318178225,0.1303031562499654,0.093127705674024,0.0143550377096456,0.0428920760790457,0.0026265041744597,0.003498594070372,0.7507313285363306,0.33467808093948953,1.3991878711805388,0.7692833266188301,0.23919452693447887
0.2,ZFP,SZ3,nomad-M8BV9zowas8w,dev_slab,4,0.03,0.003,0.14906414416564107,39.37884500000018,27.938226231967747,3.996650160658723,6.859732002532977,0.0695283205630263,0.0988669433347508,0.7032514429783908,0.5826248254571678,1.4094969620849351,0.19518214883667226,0.4133565670090881
0.2,ZFP,SZ3,nomad-MgLl-OZz9clr,dev_slab,0,0.03,0.003,0.001299328819843515,2.1844091520000006,2.1909542864758613,0.3403336177918592,0.8516470993022961,0.0264584003417951,0.0807411593832316,0.3276940849488223,0.39961812594756013,0.9970126558476086,0.6066204407294834,0.4008154997870368
0.2,ZFP,SZ3,nomad-MgLl-OZz9clr,dev_slab,1,1e-05,1e-06,0.07169839315155713,0.0008614500029295,0.0007303510932032,0.0001593872826461,0.0004205713798982,0.000115107756347,0.0003961616962815,0.290557510802882,0.3789779577599407,1.179501216533163,1.087800427053332,0.3213035751449649
0.2,ZFP,SZ3,nomad-MgLl-OZz9clr,dev_slab,2,0.01,0.001,0.0841639344501976,0.6016826599999945,0.7303506668090947,0.1008966556364331,0.36620638103055,0.0189814053209662,0.0285505286633327,0.6648355112717729,0.27551856238140215,0.8238270838154345,0.7803347280334729,0.33443736895050635
0.2,ZFP,SZ3,nomad-MgLl-OZz9clr,dev_slab,3,0.001,0.0001,0.11781051687489597,0.0957940781875006,0.0730345143541173,0.0158518324139331,0.0364355992520765,0.0012337338550345,0.0034972814364575,0.35276939458558,0.4350644078683484,1.3116275097419092,0.7365893812594322,0.33169814191679814
0.2,ZFP,SZ3,nomad-MgLl-OZz9clr,dev_slab,4,0.0003,3e-05,0.12150614775477164,0.0289838280781253,0.0219103642310862,0.0043853568297881,0.0105337550198941,0.0008925043733221,0.0012809235495465,0.6967663086825778,0.4163146780522135,1.322836433590791,0.8367510959571359,0.31471364673721797
0.2,ZFP,SZ3,nomad-MgLl-OZz9clr,dev_slab,5,0.003,0.0003,0.18181196509779296,0.3330139529999982,0.2191040803022304,0.0550268976348631,0.1053878260098017,0.006970524862556,0.0103338350970094,0.6745341683043947,0.5221371359320502,1.5198893262993618,0.6322507552870091,0.3435362870817402
0.2,ZFP,SZ3,nomad-Q4xDULo89hwd,dev_slab,0,0.01,0.001,0.0911250938964463,21.31311259999984,17.27912655516019,2.330507503491172,6.010431452037703,0.0381737652904092,0.0844600119603304,0.4519744243978896,0.3877437954476738,1.2334600670908884,0.3708594753482858,0.31435455901070736
0.2,ZFP,SZ3,nomad-Q4xDULo89hwd,dev_slab,1,1e-06,3e-07,0.09999311415598111,0.0041176551171702,0.0051837384739314,0.0005102109780108,0.0025173135796056,0.0001291302698147,0.0002100965153211,0.6146235677319272,0.20268073955678473,0.7943408290903474,0.972057348904577,0.2551558879189024
0.2,ZFP,SZ3,nomad-Q4xDULo89hwd,dev_slab,2,0.003,0.0003,0.11896763489770934,6.817267230000027,5.183733706969292,0.6864487241197973,1.9290198448378928,0.0108207431101234,0.017553079659736,0.6164583833653122,0.35585363517993446,1.3151268208153757,0.4543045711684765,0.27058503373789156
0.2,ZFP,SZ3,nomad-Q4xDULo89hwd,dev_slab,3,3e-05,1e-05,0.1195446121118956,0.1312131731249906,0.172791370896661,0.0145195336419342,0.0753964149547369,0.0009758110618935,0.0015489364375227,0.6299878021167665,0.19257591558764145,0.7593734134065264,0.6702980202190396,0.2535984433847264
0.2,ZFP,SZ3,nomad-SzuB_oB4XzfT,dev_slab,0,0.01,0.001,0.09820029603536606,21.65206489999992,17.270265897989702,2.3625396794547533,4.755406803438846,0.0284434138615079,0.035145606764102,0.8093021142705161,0.49681126707105183,1.2537192552733232,0.33706452626743705,0.39626995037476875
0.2,ZFP,SZ3,nomad-SzuB_oB4XzfT,dev_slab,1,1e-06,3e-07,0.09893483779842871,0.0041255880566382,0.0051810847808724,0.0005478710479427,0.0026739465520197,0.0002237242405254,0.0006618062593455,0.3380509588208706,0.20489229581977958,0.7962788163338116,0.957259594687246,0.2573122524634459
0.2,ZFP,SZ3,nomad-SzuB_oB4XzfT,dev_slab,2,3e-05,1e-05,0.10818555564928356,0.1346212481249722,0.172702716345384,0.0148490573915266,0.0763538001910856,0.0011421997387337,0.0025084199265013,0.45534630253349173,0.19447699203398974,0.7794969932942247,0.6732456140350876,0.24949036841324096
0.2,ZFP,SZ3,nomad-SzuB_oB4XzfT,dev_slab,3,0.001,0.0003,0.13507869549306606,3.79611798000002,5.181057318444232,0.3739184413782107,1.963514754663427,0.0076893347393669,0.0284513372775583,0.27026268271165077,0.19043322210344446,0.7326917551145561,0.37510803802938636,0.25990905558050165
0.2,ZFP,SZ3,nomad-SzuB_oB4XzfT,dev_slab,4,3e-07,1e-07,0.1864549298608149,0.0011242031542906,0.0017270293942033,0.0001466228844171,0.0008387275271022,6.420785937866214e-05,0.001024167724724,0.06269271900358442,0.1748158724725316,0.6509461611156937,1.007459755555151,0.2685565764346851
0.2,ZFP,SZ3,nomad-SzuB_oB4XzfT,dev_slab,5,1e-05,3e-06,0.19366849057936664,0.0331704859372621,0.0518108031295128,0.0039824724755455,0.0221742022527354,0.0003126243183846,0.001019914607399,0.306520091110234,0.17959935740435595,0.6402233498358437,0.7612720265055822,0.28052609679169943
0.2,ZFP,SZ3,nomad-VNlX3_0OCG9w,dev_slab,0,1e-05,3e-06,0.0569618043082214,0.0173139249609448,0.0197404630315816,0.0020396320382541,0.0095589503803804,0.0007739698577111,0.0012861977496942,0.6017502813195834,0.21337405856195402,0.8770779557321059,0.8042044978681284,0.24327832796099466
0.2,ZFP,SZ3,nomad-VNlX3_0OCG9w,dev_slab,1,0.0003,3e-05,0.08212089218236829,0.2384947518750095,0.1974049027282376,0.0284028664432795,0.094309882386812,0.0026629628151653,0.0050964565970934,0.5225126054608284,0.30116532567377335,1.2081500944449148,1.1751847187937823,0.24927807153973194
0.2,ZFP,SZ3,nomad-VNlX3_0OCG9w,dev_slab,2,3e-07,1e-07,0.11622626570067363,0.0005035129328661,0.0006580166694902,7.015260569850536e-05,0.0003461463766817,0.0004020613377431,0.0005125779697507,0.7843905931787285,0.2026674563836744,0.7651978380064411,1.0212870156885072,0.26485628463311
0.2,ZFP,SZ3,nomad-VNlX3_0OCG9w,dev_slab,3,0.003,0.0003,0.14547734689816466,2.7595161699999835,1.9740383991941712,0.3544338415446741,0.6711446514617071,0.0124767985353866,0.0170804041541945,0.7304744327330582,0.5281035031311677,1.3979039977775787,0.4369239235107993,0.37778238274642567
0.2,ZFP,SZ3,nomad-VNlX3_0OCG9w,dev_slab,4,0.001,0.0001,0.16112242677707148,0.9535828549999792,0.6580153233821306,0.1019748061807919,0.2403331354980021,0.0040428989208409,0.0112513510522322,0.35932564027844577,0.424306061540314,1.449180317106693,0.556058454967851,0.29279038400648894
0.2,ZFP,SZ3,nomad-VyA9ivUfcKNR,dev_slab,0,0.003,0.0003,0.007381427594851497,2.839186799999993,2.791338718012071,0.3521726116679334,0.8790547177376273,0.0052467401860969,0.012055817419649,0.43520401839742334,0.40062649635087544,1.017141625156118,0.36210699892362763,0.3938748414601403
0.2,ZFP,SZ3,nomad-VyA9ivUfcKNR,dev_slab,1,0.01,0.001,0.07998904854620292,11.18610660000013,9.304432833280202,1.189933919800424,3.3097774411223155,0.0090084137353692,0.0548236518857683,0.16431619247363013,0.3595208260882122,1.2022341179130807,0.3028644467750393,0.2990439388896173
0.2,ZFP,SZ3,nomad-VyA9ivUfcKNR,dev_slab,2,0.0001,1e-05,0.13601128773472493,0.1272631128125567,0.0930446173117616,0.0143668578769452,0.0427209691742017,0.0035240223678227,0.0036779105599116,0.9581587997907707,0.3362952235086709,1.3677643746563037,0.7816335301997408,0.24587219095626484
0.2,ZFP,SZ3,nomad-VyA9ivUfcKNR,dev_slab,3,3e-06,3e-07,0.15827129073688573,0.0040186841797549,0.0027913390191542,0.0005133182395294,0.0013928601272671,0.0001973911348329,0.0010900140173504,0.18109045543535052,0.36853538232627164,1.43969763335039,1.0823109621746179,0.2559810989399456
0.2,ZFP,SZ3,nomad-WjYAcipcgiRI,dev_slab,0,0.003,0.0003,0.011709831548846306,3.1887627799999905,3.1039333032654497,0.3690093486761777,1.2672993537389308,0.009501817795475,0.0309117835317227,0.3073849745914505,0.291177729703313,1.0273296712417426,0.44434402179608085,0.28343163626468987
0.2,ZFP,SZ3,nomad-WjYAcipcgiRI,dev_slab,1,0.0001,3e-05,0.10651519501852935,0.2428829712499975,0.3103932456011994,0.0289272936983964,0.1389092788528288,0.0010180637180914,0.0049134138953297,0.20720088715894466,0.2082459425121932,0.7825008265871201,0.6220524259922139,0.26612871889280754
0.2,ZFP,SZ3,nomad-WjYAcipcgiRI,dev_slab,2,3e-06,3e-07,0.10892898920900551,0.0039887961913791,0.003103936709742,0.000537276644572,0.0014738686070021,9.89022676227691e-05,0.000761071509375,0.12995134675845205,0.36453496737734264,1.28507652197285,1.1335094256367513,0.2836679070423826
0.2,ZFP,SZ3,nomad-WjYAcipcgiRI,dev_slab,3,1e-05,1e-06,0.1796644394460034,0.0156479103125093,0.0103464629951286,0.0020541422386219,0.0048340253403904,0.0003327025997821,0.0004650960874457,0.7153416439370565,0.4249341064596086,1.5123922368327,1.0634867463975624,0.2809681880869206
0.2,ZFP,SZ3,nomad-Z7Uu-1P6k4r9,dev_slab,0,0.003,0.0003,0.0704015705346267,3.3235173999999006,2.826157663635968,0.3662792167004149,1.1156335189160214,0.0124136074270402,0.0162590379047427,0.7634896664715443,0.32831499815127585,1.1759844267584345,0.38022512700364186,0.2791831172937096
0.2,ZFP,SZ3,nomad-Z7Uu-1P6k4r9,dev_slab,1,0.01,0.001,0.09699779995550883,11.778039799999988,9.420527411165494,1.2385613434439358,2.704554582858925,0.0274044244602822,0.0572277840722579,0.47886572762769164,0.4579539090443055,1.2502526966845082,0.268477845683728,0.3662890792067347
0.2,ZFP,SZ3,nomad-Z7Uu-1P6k4r9,dev_slab,2,1e-06,3e-07,0.13289855954845153,0.0020811235349356,0.0028261578838169,0.0002699145898945,0.0014319063757996,0.0003493605495554,0.000752139324053,0.46448914234775746,0.18850016625128532,0.7363790773517984,0.9800459054308079,0.2559825123347863
0.2,ZFP,SZ3,nomad-Z7Uu-1P6k4r9,dev_slab,3,0.0001,1e-05,0.15807983384107493,0.1355672087499897,0.0942051879626433,0.0148728368758242,0.0446008049999162,0.0019436559202192,0.0031675206974144,0.6136205903266164,0.33346565999990685,1.4390630885822164,0.762930231504325,0.23172414235740108
0.2,ZFP,SZ3,nomad-ZvTQv6REajO4,dev_slab,0,0.003,0.0003,0.008595552666992134,2.886656740000035,2.830085727684036,0.3504517626016163,0.8907402961702604,0.0047555841068422,0.0085425121737401,0.5566962048308209,0.39343876560697244,1.019989151481391,0.36029569485451846,0.3857283825377534
0.2,ZFP,SZ3,nomad-ZvTQv6REajO4,dev_slab,1,0.01,0.001,0.07001587602051318,11.083943500000032,9.433621065436,1.1849275926988398,2.5937534309830657,0.0102924220989404,0.0576365329137438,0.17857462235529623,0.4568389495102228,1.1749405051481956,0.2704470354984894,0.3888187933844375
0.2,ZFP,SZ3,nomad-ZvTQv6REajO4,dev_slab,2,1e-06,3e-07,0.13490303852173957,0.0020744213622947,0.0028300884872578,0.0002614626564391,0.0012743130386543,4.469179849664329e-05,0.0005775672641732,0.0773793829202224,0.2051792993621173,0.7329881633152395,0.9692329549298441,0.2799217090138397
0.2,ZFP,SZ3,nomad-ZvTQv6REajO4,dev_slab,3,0.0001,1e-05,0.13520826800246344,0.1287914781250947,0.0943363045527086,0.014309491811709,0.0434816261999119,0.0011350344813596,0.0029904616492588,0.3795515925244932,0.3290928390285916,1.3652376859126905,0.7403539789153828,0.24105168090828524
0.2,ZFP,SPERR,mp-1007755,dev_bulk,0,0.001,0.0001,0.09900183285958364,0.0457162637499983,0.0363972772424006,0.0080803779192426,0.014698784405612,0.0076823768746834,0.0067450427854787,1.1389663667104784,0.5497310319183611,1.2560352645483508,2.268225928995718,0.4376716541601524
0.2,ZFP,SPERR,mp-1007755,dev_bulk,1,0.0003,3e-05,0.16402097768313162,0.0159303193828108,0.010919518923373,0.002231018443055,0.0044483669970113,0.0105169060661403,0.0052960964380357,1.985784471485375,0.5015365064424635,1.4588847269372176,2.047461519364449,0.3437807642934128
0.2,ZFP,SPERR,mp-1007755,dev_bulk,2,0.003,0.0003,0.18629067465197569,0.16768497999999,0.1091951850840331,0.0280496676651643,0.0409802740434098,0.0272861312621035,0.0534928150628797,0.5100896490496755,0.6844675473729556,1.5356444505400584,2.5336966303369666,0.4457200669935288
0.2,ZFP,SPERR,mp-1009084,dev_bulk,0,0.01,0.001,0.08233550168926873,2.802988618999997,2.3189203548363366,0.3350435379844318,0.2766953024550395,0.0319377952213151,0.0253768198046735,1.2585420658357398,1.2108754106473254,1.208747257383846,0.21707277934133212,1.0017606271703858
