material_id,corpus,system_type,source,formula,ngrid,sha256,url,source_bytes,npoints,natoms,crystal_system,symmetry_number,spacegroup_relax,upload_id,upload_description,cell_c_angstrom,vacuum_fraction,license
nomad---3hBedCnC_e,dev_slab,slab,NOMAD surfaces/adsorbates,Ru16O35C4H1,96x96x420,634dc8cb48b7deedeb5cbba8421bf41d8ed5e55585ceb0ba9abe6a1850c9b0d6,https://nomad-lab.eu/prod/v1/api/v1/entries/--3hBedCnC_eq9u5WzE3DpxnLsO6/raw/CHGCAR,70504313,3870720,56,,,,qM7AMKciQ7GRVR8rCNm0mw,"RuO2 CO2RR, adsorbate and spectator variations",27.831346,,
nomad--1YLlCXKIJKj,dev_slab,slab,NOMAD surfaces/adsorbates,Co20,96x96x420,5ef514fd92e5fb720a559034b745a678a4c0c5dd0eaab0bc02c87eeac243a903,https://nomad-lab.eu/prod/v1/api/v1/entries/-1YLlCXKIJKjpOUO177k6m219XNn/raw/CHGCAR.bz2,38220426,3870720,20,,,,9kY9WrfNTLm0zUauVB-cjQ,"Cl on Ti, several facets and adsorption sites",23.008933,,
nomad--33WrhYeNt5f,dev_slab,slab,NOMAD surfaces/adsorbates,Ti20Cl1,84x96x512,8415e5c63d4e520f5b4f9fb57e0bd73d81ebf8ecc536499c8c95a85afcdd5730,https://nomad-lab.eu/prod/v1/api/v1/entries/-33WrhYeNt5f2mL9IacZZBF41YbZ/raw/CHGCAR.bz2,44791125,4128768,21,,,,9kY9WrfNTLm0zUauVB-cjQ,"Cl on Ti, several facets and adsorption sites",28.216125,,
nomad--5wLHf6mG5_K,dev_slab,slab,NOMAD surfaces/adsorbates,Co20O1,96x96x448,8326247775f51817da88880cde04a73a528c301a454a5075139e74392e5db878,https://nomad-lab.eu/prod/v1/api/v1/entries/-5wLHf6mG5_KbYOB8QeIqZ3KROkN/raw/CHGCAR.bz2,43099910,4128768,21,,,,iX4CUI7eR3CwsuDltNempA,"clean and O-covered Co(0001), Cr(110), Fe",24.157166,,
nomad--MeUbDBN9nIW,dev_slab,slab,NOMAD surfaces/adsorbates,Ti20Cl1,108x100x448,0d8b7f65072922c2d294b95e6545ae821c6c511cb3c682cb70893a60edf7f276,https://nomad-lab.eu/prod/v1/api/v1/entries/-MeUbDBN9nIW5APS_uSO41nfjeFh/raw/CHGCAR.bz2,52148935,4838400,21,,,,9kY9WrfNTLm0zUauVB-cjQ,"Cl on Ti, several facets and adsorption sites",24.36603,,
nomad--O7C25L6mxPu,dev_slab,slab,NOMAD surfaces/adsorbates,Cr20,96x96x420,b546e21d9369b22198ea04ba24789cbadda3eedb6d9447bd8a21bb72817a7f17,https://nomad-lab.eu/prod/v1/api/v1/entries/-O7C25L6mxPu78IryvVreLOzQ0lQ/raw/CHGCAR.bz2,42095541,3870720,20,,,,iX4CUI7eR3CwsuDltNempA,"clean and O-covered Co(0001), Cr(110), Fe",23.177311,,
nomad--g_dRNdo_53Q,dev_slab,slab,NOMAD surfaces/adsorbates,V20,80x80x512,ba18e7f78241a1e2a1b6fda1a309af4017bb1d8ab19f95fa45787408607a1460,https://nomad-lab.eu/prod/v1/api/v1/entries/-g_dRNdo_53Q1BdprnBoS-XZf164/raw/CHGCAR.bz2,34619165,3276800,20,,,,iX4CUI7eR3CwsuDltNempA,"clean and O-covered Co(0001), Cr(110), Fe",28.320247000001128,,
nomad--kEaPn7WzevZ,dev_slab,slab,NOMAD surfaces/adsorbates,Co20O1,96x96x432,cfb4b664975d1f768c024ba23be0f25c721ba659fb65cab6fc8103a82d602ea6,https://nomad-lab.eu/prod/v1/api/v1/entries/-kEaPn7WzevZ5J1Wv-hzPueMxQpW/raw/CHGCAR.bz2,42674590,3981312,21,,,,iX4CUI7eR3CwsuDltNempA,"clean and O-covered Co(0001), Cr(110), Fe",23.609085,,
nomad--maT57oivXnQ,dev_slab,slab,NOMAD surfaces/adsorbates,Ga15N16H2H1,108x48x400,7dd07bc58ff829afdc1fc29e948273d533695821cc38c0ec8da70699e71678d7,https://nomad-lab.eu/prod/v1/api/v1/entries/-maT57oivXnQDGXkUWMsPORHeH-s/raw/CHGCAR,37782125,2073600,34,,,,reTvTXQBTiSwmntKl7EmAQ,"GaN electrochemical surfaces, with AECCARs",30.214294,,
nomad--ydxPkR4Tatz,dev_slab,slab,NOMAD surfaces/adsorbates,Zn20,96x96x480,4f52ab2f5b90e8e2ebed6792dfb130ba98516b05a885c6719979202de5cf1a0c,https://nomad-lab.eu/prod/v1/api/v1/entries/-ydxPkR4Tatz5Qk7OEE7-yG7fsXP/raw/CHGCAR.bz2,47264041,4423680,20,,,,iX4CUI7eR3CwsuDltNempA,"clean and O-covered Co(0001), Cr(110), Fe",24.984991051461595,,
nomad-0-ostsntWIk9,dev_slab,slab,NOMAD surfaces/adsorbates,V20H1,80x80x540,50ded5823e48ced235117cf65165d4e78e7a764118e72a57012758fb09c1adb9,https://nomad-lab.eu/prod/v1/api/v1/entries/0-ostsntWIk9QvDNudKuXdaLlfCO/raw/CHGCAR.bz2,36783068,3456000,21,,,,iX4CUI7eR3CwsuDltNempA,"clean and O-covered Co(0001), Cr(110), Fe",28.488408,,
nomad-064_5lUOyDQI,dev_slab,slab,NOMAD surfaces/adsorbates,Co20O1,96x96x432,2c1c7cb2d40dc0b2eda77e0e662a4aa63f7a7ca323cdf5827304c54433ffa999,https://nomad-lab.eu/prod/v1/api/v1/entries/064_5lUOyDQIw3_hwm5t17KK4_w1/raw/CHGCAR.bz2,43510394,3981312,21,,,,iX4CUI7eR3CwsuDltNempA,"clean and O-covered Co(0001), Cr(110), Fe",23.609085,,
nomad-0HydAdmxidgt,dev_slab,slab,NOMAD surfaces/adsorbates,Co20Cl1,96x96x480,cb737a7468eb5305ca5058dfb03f5a16485b2c9bab3074250ad9652039497145,https://nomad-lab.eu/prod/v1/api/v1/entries/0HydAdmxidgtw6_drjy0tqAVL_UG/raw/CHGCAR.bz2,47835608,4423680,21,,,,iX4CUI7eR3CwsuDltNempA,"clean and O-covered Co(0001), Cr(110), Fe",25.063276,,
nomad-0J594sjoAqDW,dev_slab,slab,NOMAD surfaces/adsorbates,Co20H1,96x72x448,d360a1c888d098086242e3cdfbaaedfb4d8bba4d33292342d9fc1e3f1b4f463c,https://nomad-lab.eu/prod/v1/api/v1/entries/0J594sjoAqDWv9NurZkiPDs88w5f/raw/CHGCAR.bz2,32669622,3096576,21,,,,9kY9WrfNTLm0zUauVB-cjQ,"Cl on Ti, several facets and adsorption sites",24.399464,,
nomad-0JxkdxfFTtnZ,dev_slab,slab,NOMAD surfaces/adsorbates,Co20O1,96x72x480,3f8d84e40ce84bea459286c20714cf8950c5143db928afff3a461fcc38c58cd4,https://nomad-lab.eu/prod/v1/api/v1/entries/0JxkdxfFTtnZ2bx48MVmYTTBpJkD/raw/CHGCAR.bz2,36399592,3317760,21,,,,9kY9WrfNTLm0zUauVB-cjQ,"Cl on Ti, several facets and adsorption sites",25.295133,,
nomad-0kvBRPSc8RU6,dev_slab,slab,NOMAD surfaces/adsorbates,Sc20,120x96x500,6f8de89277ac8ee5e28934137abbe30da20ed60f0b890ab8f77d3f918d58e3c8,https://nomad-lab.eu/prod/v1/api/v1/entries/0kvBRPSc8RU6BscouRQS5Hn9j7GU/raw/CHGCAR.bz2,59896960,5760000,20,,,,9kY9WrfNTLm0zUauVB-cjQ,"Cl on Ti, several facets and adsorption sites",27.444606412011122,,
nomad-0pSeEEz7rc0X,dev_slab,slab,NOMAD surfaces/adsorbates,Fe20,96x96x432,d06e1945f344aa12b78b08d719289306ae70f8bc323747e5b41096eb4cf31068,https://nomad-lab.eu/prod/v1/api/v1/entries/0pSeEEz7rc0Xh85xBsTA7gBPU-VN/raw/CHGCAR.bz2,42875930,3981312,20,,,,2gWjvlhHTEqE85zHVCPFkw,clean fcc metal surfaces,23.379899,,
nomad-0xMhYZKiiVKL,dev_slab,slab,NOMAD surfaces/adsorbates,Fe20O1,96x96x448,d52c87498558c89834f8c38ef87d1618176b25a62edbb7a21cae49afeb529617,https://nomad-lab.eu/prod/v1/api/v1/entries/0xMhYZKiiVKLfmrtAUqf0zwTh_Bx/raw/CHGCAR.bz2,44847335,4128768,21,,,,iX4CUI7eR3CwsuDltNempA,"clean and O-covered Co(0001), Cr(110), Fe",24.206674,,
nomad-19wSfSWChOSI,dev_slab,slab,NOMAD surfaces/adsorbates,Fe20,96x96x448,dc5be888452f5dec938146abfb8b3b0d77017f7e5a68a4511b32d908ef558fcb,https://nomad-lab.eu/prod/v1/api/v1/entries/19wSfSWChOSIhWnZfVSxS34Sdohp/raw/CHGCAR.bz2,44230672,4128768,20,,,,iX4CUI7eR3CwsuDltNempA,"clean and O-covered Co(0001), Cr(110), Fe",24.146901,,
nomad-1CIlfNcWTE4X,dev_slab,slab,NOMAD surfaces/adsorbates,Ga15N15H3H3,108x48x400,f76299be057209bf65a2673db6e1d4e5fd899d17636bee9086822754f99f97ea,https://nomad-lab.eu/prod/v1/api/v1/entries/1CIlfNcWTE4XsqZ4HHTetR26rGzu/raw/CHGCAR,37782435,2073600,36,,,,reTvTXQBTiSwmntKl7EmAQ,"GaN electrochemical surfaces, with AECCARs",30.214294,,
nomad-1DBJPWgjPfWO,dev_slab,slab,NOMAD surfaces/adsorbates,Ti20Cl1,84x96x512,9157c67b1ef0c27f5b3c0dfeaeb6035db5b239040aae031e8a4d693e8b2d41fa,https://nomad-lab.eu/prod/v1/api/v1/entries/1DBJPWgjPfWOiCoLBEkyS4hGfwWE/raw/CHGCAR.bz2,44804123,4128768,21,,,,9kY9WrfNTLm0zUauVB-cjQ,"Cl on Ti, several facets and adsorption sites",28.216125,,
nomad-1Few3hG0Dkat,dev_slab,slab,NOMAD surfaces/adsorbates,Fe20O1,96x96x448,755b2b32b844820a6b48804232ffc14a16f87d9fcaf6fdd027d7a91a10528918,https://nomad-lab.eu/prod/v1/api/v1/entries/1Few3hG0DkatdLk66VghPthUSvpn/raw/CHGCAR.bz2,44888283,4128768,21,,,,iX4CUI7eR3CwsuDltNempA,"clean and O-covered Co(0001), Cr(110), Fe",24.206674,,
nomad-1iTKfRU16qFo,dev_slab,slab,NOMAD surfaces/adsorbates,Sc20H1,120x112x480,89ae979ba67b1148ba74700522f7165fc6128004fc6d97f972648a1987ad3eb1,https://nomad-lab.eu/prod/v1/api/v1/entries/1iTKfRU16qFoDdZpGc8_MS8IVS27/raw/CHGCAR.bz2,69849486,6451200,21,,,,iX4CUI7eR3CwsuDltNempA,"clean and O-covered Co(0001), Cr(110), Fe",25.554765,,
nomad-1sSuZTi8blPO,dev_slab,slab,NOMAD surfaces/adsorbates,Ti20H1,108x108x480,7be9b23d80f504c7a1a60546a52dadbe2d465ee13b9fdaacde35b250d5d87eb5,https://nomad-lab.eu/prod/v1/api/v1/entries/1sSuZTi8blPOwD-GPbZfrkv19EBo/raw/CHGCAR.bz2,57577928,5598720,21,,,,2gWjvlhHTEqE85zHVCPFkw,clean fcc metal surfaces,25.497149,,
nomad-1urv55npagDc,dev_slab,slab,NOMAD surfaces/adsorbates,Ga14N14,80x48x448,d1210a3f2a5cd37467eaa4069f0808a44f48fc2735e95d5a9c75865865a17472,https://nomad-lab.eu/prod/v1/api/v1/entries/1urv55npagDcmhvK4WG6uu0xmBR3/raw/CHGCAR,31348241,1720320,28,,,,reTvTXQBTiSwmntKl7EmAQ,"GaN electrochemical surfaces, with AECCARs",34.228328,,
nomad-1xNwoQ8q8XXI,dev_slab,slab,NOMAD surfaces/adsorbates,Co20Cl1,96x96x420,8f1117f6edb195ae2fe96815cb870005ceba78f816d369030b0f49d1aadb3fc2,https://nomad-lab.eu/prod/v1/api/v1/entries/1xNwoQ8q8XXIdCAZogXW-VM4YU1k/raw/CHGCAR.bz2,42688618,3870720,21,,,,iX4CUI7eR3CwsuDltNempA,"clean and O-covered Co(0001), Cr(110), Fe",22.984089,,
nomad-28WEed2y6N1X,dev_slab,slab,NOMAD surfaces/adsorbates,Sc20H1,120x112x480,a42708b1b6a5df7c9313b0758433ee9b59d07d70dce4c35389594485f59e9282,https://nomad-lab.eu/prod/v1/api/v1/entries/28WEed2y6N1XLE-x4s2_fCedS87V/raw/CHGCAR.bz2,69789475,6451200,21,,,,9kY9WrfNTLm0zUauVB-cjQ,"Cl on Ti, several facets and adsorption sites",25.554765,,
nomad-2C9dg1L8liw7,dev_slab,slab,NOMAD surfaces/adsorbates,Ti20H1,108x100x448,ed9e8593b3bb87d8e61eabc1e9e55f0ad9f217712e51057124c33694c0dbe6f7,https://nomad-lab.eu/prod/v1/api/v1/entries/2C9dg1L8liw7RQrqbOi7Nx01kPba/raw/CHGCAR.bz2,52286127,4838400,21,,,,iX4CUI7eR3CwsuDltNempA,"clean and O-covered Co(0001), Cr(110), Fe",24.36603,,
nomad-2iwRdQb9gzT1,dev_slab,slab,NOMAD surfaces/adsorbates,V20,80x80x512,320a275b28e4b108fa629413cb6e299983c258ef861823df65e92e8db75e3b36,https://nomad-lab.eu/prod/v1/api/v1/entries/2iwRdQb9gzT1V2aU1BfyDWhtIAqu/raw/CHGCAR.bz2,33060782,3276800,20,,,,9kY9WrfNTLm0zUauVB-cjQ,"Cl on Ti, several facets and adsorption sites",28.320247000001128,,
nomad-3Rqsfa2-hyu7,dev_slab,slab,NOMAD surfaces/adsorbates,Ti20O1,84x96x540,fef491ad3a9456b98b56b7abcea8b76ec98dcd4122d9ed5b8dd7e3cc4322353e,https://nomad-lab.eu/prod/v1/api/v1/entries/3Rqsfa2-hyu7wPR9mpr2IDigMKSU/raw/CHGCAR.bz2,46563823,4354560,21,,,,9kY9WrfNTLm0zUauVB-cjQ,"Cl on Ti, several facets and adsorption sites",28.56028,,
nomad-3ermMygSkKxT,dev_slab,slab,NOMAD surfaces/adsorbates,H3C1O31Ru16,96x96x420,312ff2e6d5fd1c755a21b49ccf52349837dc637ce3e8c3f222b0cacf06441513,https://nomad-lab.eu/prod/v1/api/v1/entries/3ermMygSkKxTqFOXBXN-LtiuOkI1/raw/CHGCAR,70500935,3870720,51,,,,qM7AMKciQ7GRVR8rCNm0mw,"RuO2 CO2RR, adsorbate and spectator variations",27.831346,,
nomad-4BR68d4gtTyq,dev_slab,slab,NOMAD surfaces/adsorbates,Ga20N22H2H2,72x108x420,12abe1465f872e571a45e2f9761ca1bdaaf2a499aebd2c321fb5e80dfaef546b,https://nomad-lab.eu/prod/v1/api/v1/entries/4BR68d4gtTyqj61pcgpHDM0xTgiT/raw/CHGCAR,59496847,3265920,46,,,,reTvTXQBTiSwmntKl7EmAQ,"GaN electrochemical surfaces, with AECCARs",31.826924,,
nomad-4CA6DwNaypkT,dev_slab,slab,NOMAD surfaces/adsorbates,Pd20,100x100x448,3862ff65368672aad504c11e626a2eba164bbcf580fa10e36c86b9e602922934,https://nomad-lab.eu/prod/v1/api/v1/entries/4CA6DwNaypkTbPgFrrrbpBElshpl/raw/CHGCAR.bz2,45590502,4480000,20,,,,2gWjvlhHTEqE85zHVCPFkw,clean fcc metal surfaces,24.096377,,
nomad-4TmN2lwz6DHx,dev_slab,slab,NOMAD surfaces/adsorbates,Ti20H1,108x100x448,73a394a98855c14f408c5a430cf64243723f415e567415f2c87ee6eb0793a3aa,https://nomad-lab.eu/prod/v1/api/v1/entries/4TmN2lwz6DHxR6TSPnfMh8PMH2zH/raw/CHGCAR.bz2,52396242,4838400,21,,,,9kY9WrfNTLm0zUauVB-cjQ,"Cl on Ti, several facets and adsorption sites",24.36603,,
nomad-4U-g_t9kIPQS,dev_slab,slab,NOMAD surfaces/adsorbates,Sc20H1,120x96x500,dfd7219b15a6f2c7299162d506d8b2b4d6c80b166df1287ffd6d8cefbc4080d2,https://nomad-lab.eu/prod/v1/api/v1/entries/4U-g_t9kIPQS4S-Q7QHt8k3XWvUE/raw/CHGCAR.bz2,61393462,5760000,21,,,,9kY9WrfNTLm0zUauVB-cjQ,"Cl on Ti, several facets and adsorption sites",27.523636,,
nomad-4hOaTvLmAUuc,dev_slab,slab,NOMAD surfaces/adsorbates,Cu20O1,96x96x448,a4eadef878798f4b47a87cbda25c5887d745641371dcdc4d3be1f29f1ae6ab85,https://nomad-lab.eu/prod/v1/api/v1/entries/4hOaTvLmAUuc5iPGxAiaNOFbM8V4/raw/CHGCAR.bz2,43026455,4128768,21,,,,2gWjvlhHTEqE85zHVCPFkw,clean fcc metal surfaces,24.51194,,
nomad-4khM-ZQ6rM_L,dev_slab,slab,NOMAD surfaces/adsorbates,Fe20Cl1,96x96x420,fdeba2a362d880ca40ce1c2ad08d6b14e8e634edccb2448e60bf7d83d484bfb4,https://nomad-lab.eu/prod/v1/api/v1/entries/4khM-ZQ6rM_L0hvUkbE774oejFR6/raw/CHGCAR.bz2,42251568,3870720,21,,,,9kY9WrfNTLm0zUauVB-cjQ,"Cl on Ti, several facets and adsorption sites",23.08476,,
nomad-5HCYH3PtBIoR,dev_slab,slab,NOMAD surfaces/adsorbates,Sc20Cl1,120x96x500,46d4a0e834910d2abd4255cbdd49683661127619b96faccd07c25c9ad07487a8,https://nomad-lab.eu/prod/v1/api/v1/entries/5HCYH3PtBIoRtqcfcbQ8dhdurjwD/raw/CHGCAR.bz2,61477108,5760000,21,,,,9kY9WrfNTLm0zUauVB-cjQ,"Cl on Ti, several facets and adsorption sites",27.523636,,
nomad-5_7vAQzUevH0,dev_slab,slab,NOMAD surfaces/adsorbates,Zn20Cl1,100x100x480,7bb1de721c28dc6732698068d12ff6dd9c8454e0c5770abececc22c6692d578f,https://nomad-lab.eu/prod/v1/api/v1/entries/5_7vAQzUevH0ZIVt6RGK4Rw0ZM4m/raw/CHGCAR.bz2,49843800,4800000,21,,,,2gWjvlhHTEqE85zHVCPFkw,clean fcc metal surfaces,26.19106,,
nomad-61GFUgm3lTUg,dev_slab,slab,NOMAD surfaces/adsorbates,Ru16C3O33,96x96x420,0e00627be93d52291fe134a1cb23eb8a4cf227341279f067d83a7d67152f18b2,https://nomad-lab.eu/prod/v1/api/v1/entries/61GFUgm3lTUgGH6G_Mei1KS-nqo3/raw/CHGCAR,70502312,3870720,52,,,,qM7AMKciQ7GRVR8rCNm0mw,"RuO2 CO2RR, adsorbate and spectator variations",27.831346,,
nomad-6o4AmsigmNP5,dev_slab,slab,NOMAD surfaces/adsorbates,H1C3O34Ru16,96x96x420,55aef1ea27bbc32f8264640854defe0bec77fdc4b87d85a4cd1e979ef8bbbb99,https://nomad-lab.eu/prod/v1/api/v1/entries/6o4AmsigmNP5f6GEgd4FFIZ_m9QL/raw/CHGCAR,70503181,3870720,54,,,,qM7AMKciQ7GRVR8rCNm0mw,"RuO2 CO2RR, adsorbate and spectator variations",27.831346,,
nomad-6x45-ylTvOvZ,dev_slab,slab,NOMAD surfaces/adsorbates,Ga16N16H2H2,80x48x448,4cb269757ee9ef2eb0b00febff53bdee8f1b671bc102fad7d02d0883c610a2fe,https://nomad-lab.eu/prod/v1/api/v1/entries/6x45-ylTvOvZbYaMUEh_eAdUJk_2/raw/CHGCAR,31354883,1720320,36,,,,reTvTXQBTiSwmntKl7EmAQ,"GaN electrochemical surfaces, with AECCARs",34.228328,,
nomad-7OdXN2bFHmUg,dev_slab,slab,NOMAD surfaces/adsorbates,Ru16C4O35H1,96x96x420,fc2e38eb3da905e438181a79e3745bc79586ea51f4f500bcde2d99bf27d77c19,https://nomad-lab.eu/prod/v1/api/v1/entries/7OdXN2bFHmUg5TN1LhKdOyYGkvKr/raw/CHGCAR,70504313,3870720,56,,,,qM7AMKciQ7GRVR8rCNm0mw,"RuO2 CO2RR, adsorbate and spectator variations",27.831346,,
nomad-8Hl4JATTj5Fp,dev_slab,slab,NOMAD surfaces/adsorbates,Cr20,96x96x420,8451edf87c453baacfb2922191d37b1377c58ed0b2cbd673f0d8b94a80c00218,https://nomad-lab.eu/prod/v1/api/v1/entries/8Hl4JATTj5FpE7ZwhC5I-CPm2wag/raw/CHGCAR.bz2,41088507,3870720,20,,,,2gWjvlhHTEqE85zHVCPFkw,clean fcc metal surfaces,23.210228,,
nomad-8ZPelCNdN_TR,dev_slab,slab,NOMAD surfaces/adsorbates,Mn20O1,96x96x448,230e5442d9169245b8863dec032adc2e58c22549effc8d08a1cbef42d6173904,https://nomad-lab.eu/prod/v1/api/v1/entries/8ZPelCNdN_TR9zEl1-InGqc4mVAc/raw/CHGCAR.bz2,45509175,4128768,21,,,,2gWjvlhHTEqE85zHVCPFkw,clean fcc metal surfaces,24.307983,,
nomad-8eTSyDPSGSwy,dev_slab,slab,NOMAD surfaces/adsorbates,H3C4O35Ru16,96x96x420,22799112618fef4a89ae1416bdb66e21809dd302002cb4eb6b6dadc8a0517b1c,https://nomad-lab.eu/prod/v1/api/v1/entries/8eTSyDPSGSwyJ5h4mq6skTudjmtr/raw/CHGCAR,70504897,3870720,58,,,,qM7AMKciQ7GRVR8rCNm0mw,"RuO2 CO2RR, adsorbate and spectator variations",27.831346,,
nomad-8tU1rEspJ26T,dev_slab,slab,NOMAD surfaces/adsorbates,Sc20,120x120x480,60c05431238682a9aed53ccf93070444b8da386de8bb6c79ae78b86707ad08a7,https://nomad-lab.eu/prod/v1/api/v1/entries/8tU1rEspJ26TR9QrAcUf5e3AWm6I/raw/CHGCAR.bz2,69050752,6912000,20,,,,2gWjvlhHTEqE85zHVCPFkw,clean fcc metal surfaces,25.581701,,
nomad-9jQMkfdCbgX_,dev_slab,slab,NOMAD surfaces/adsorbates,Co20,96x96x420,1fa70eb2bda39253dea08604e4a1bc2e325aee1818db444113fd80a92934563a,https://nomad-lab.eu/prod/v1/api/v1/entries/9jQMkfdCbgX_t4ObwHqcJpTCNQ6R/raw/CHGCAR.bz2,39253616,3870720,20,,,,2gWjvlhHTEqE85zHVCPFkw,clean fcc metal surfaces,23.085236,,
nomad-9xtsrVZD5SSK,dev_slab,slab,NOMAD surfaces/adsorbates,Ga11N11,48x48x640,cedbadd8e3b65ab2de9288438c994d65e8ec003314cb6dce8e7caa2c7d8fd5da,https://nomad-lab.eu/prod/v1/api/v1/entries/9xtsrVZD5SSK6qw8aebwrhu_zsal/raw/CHGCAR,26867225,1474560,22,,,,reTvTXQBTiSwmntKl7EmAQ,"GaN electrochemical surfaces, with AECCARs",46.25835,,
nomad-A5zDMCxBBUYc,dev_slab,slab,NOMAD surfaces/adsorbates,Fe20O1,96x96x448,c34d2b0cff6e256d2ce9dead1496fa46149e79a86fbc401ab150ce02008c5591,https://nomad-lab.eu/prod/v1/api/v1/entries/A5zDMCxBBUYcbRsTomTilZzwhXu1/raw/CHGCAR.bz2,44901549,4128768,21,,,,2gWjvlhHTEqE85zHVCPFkw,clean fcc metal surfaces,24.48008,,
nomad-AUrOZMeLzRg5,dev_slab,slab,NOMAD surfaces/adsorbates,V20O1,100x100x480,adc23c1a2ddd5e3d84ee0702344bda0b720f599d2f1ee990ed4aa4ecdb6d1e40,https://nomad-lab.eu/prod/v1/api/v1/entries/AUrOZMeLzRg55a1hTW_6Kqd0wFfv/raw/CHGCAR.bz2,51449504,4800000,21,,,,2gWjvlhHTEqE85zHVCPFkw,clean fcc metal surfaces,24.834325,,
nomad-BMoyqNd6y06X,dev_slab,slab,NOMAD surfaces/adsorbates,Ru16C4O34H3,96x96x420,269154ef38d0204a62c720cd11cb37a12cf2e8a60cc119caf9c4751be1bd1ecf,https://nomad-lab.eu/prod/v1/api/v1/entries/BMoyqNd6y06XZ0afe2bTwEUFLcGz/raw/CHGCAR,70504331,3870720,57,,,,qM7AMKciQ7GRVR8rCNm0mw,"RuO2 CO2RR, adsorbate and spectator variations",27.831346,,
nomad-BbyKgzzvPkrI,dev_slab,slab,NOMAD surfaces/adsorbates,O31Ru16,96x96x420,8ec645ea86c39fe2b154769fdc69d36b9463c5e7f5c7936ecba3b30cbbb9ac12,https://nomad-lab.eu/prod/v1/api/v1/entries/BbyKgzzvPkrIXDa89zEVCXUm1ybz/raw/CHGCAR,70499471,3870720,47,,,,qM7AMKciQ7GRVR8rCNm0mw,"RuO2 CO2RR, adsorbate and spectator variations",27.831346,,
nomad-BiuRBghVF7ns,dev_slab,slab,NOMAD surfaces/adsorbates,Pt20O1,108x108x448,c6d110c98bc4087ac31dd6900468aee85c31a03bb1900d6f48eeeeb1d14c1eff,https://nomad-lab.eu/prod/v1/api/v1/entries/BiuRBghVF7nspxX4NkM7oOW8KjtB/raw/CHGCAR.bz2,56380751,5225472,21,,,,2gWjvlhHTEqE85zHVCPFkw,clean fcc metal surfaces,24.156753,,
nomad-CHORxT-fP4dV,dev_slab,slab,NOMAD surfaces/adsorbates,Ga10N11H1,48x48x640,b7de81180213160389ca3727f876280addfcd9ca427dc2ac64d3ab51cbff6608,https://nomad-lab.eu/prod/v1/api/v1/entries/CHORxT-fP4dVl696SWM_5DvmVBcH/raw/CHGCAR,26865364,1474560,22,,,,reTvTXQBTiSwmntKl7EmAQ,"GaN electrochemical surfaces, with AECCARs",46.25835,,
nomad-E0rr8BI_hRlR,dev_slab,slab,NOMAD surfaces/adsorbates,Ru16C3O34H1,96x96x420,258bf2d36e4ea37b3ea7902482eb27c8de73fcdbbd3822e277b1a95a4b17dd16,https://nomad-lab.eu/prod/v1/api/v1/entries/E0rr8BI_hRlRX3acTPt0zMtbDmcm/raw/CHGCAR,70503181,3870720,54,,,,qM7AMKciQ7GRVR8rCNm0mw,"RuO2 CO2RR, adsorbate and spectator variations",27.831346,,
nomad-Ek0B30z0bVyP,dev_slab,slab,NOMAD surfaces/adsorbates,Ru16C4O34H3,96x96x420,df59e97c71276bc64fbac23d3c1903e4bf28dc541f50d194a9725d26de8e52fe,https://nomad-lab.eu/prod/v1/api/v1/entries/Ek0B30z0bVyPO_1RTKVsDPaIU5CT/raw/CHGCAR,70504331,3870720,57,,,,qM7AMKciQ7GRVR8rCNm0mw,"RuO2 CO2RR, adsorbate and spectator variations",27.831346,,
nomad-FPTBoTAPMQA8,dev_slab,slab,NOMAD surfaces/adsorbates,Ga15N15H2H1,108x48x400,3abb9c116ef20e5ea9a834f6103494801849e81f4cde71bbb03f272d78c03865,https://nomad-lab.eu/prod/v1/api/v1/entries/FPTBoTAPMQA8Ch6K4d4RtZwX0Jt9/raw/CHGCAR,37781559,2073600,33,,,,reTvTXQBTiSwmntKl7EmAQ,"GaN electrochemical surfaces, with AECCARs",30.214294,,
nomad-FVlJ8rpkyGT5,dev_slab,slab,NOMAD surfaces/adsorbates,Ga15N15,108x48x400,98fecdbc893b109d43e288b03ac1e3853fedd9f67a6f920c4326518c5f923a17,https://nomad-lab.eu/prod/v1/api/v1/entries/FVlJ8rpkyGT5Kn2s6ltxNmis9e6e/raw/CHGCAR,37780665,2073600,30,,,,reTvTXQBTiSwmntKl7EmAQ,"GaN electrochemical surfaces, with AECCARs",30.214294,,
nomad-M8BV9zowas8w,dev_slab,slab,NOMAD surfaces/adsorbates,H4C1O31Ru16,96x96x420,c14b56510ee67cedceb4b59c27d9d1c4c84c810578910f19bc1575ab03833559,https://nomad-lab.eu/prod/v1/api/v1/entries/M8BV9zowas8wUE0XaPRMfE_FYprJ/raw/CHGCAR,70501227,3870720,52,,,,qM7AMKciQ7GRVR8rCNm0mw,"RuO2 CO2RR, adsorbate and spectator variations",27.831346,,
nomad-MgLl-OZz9clr,dev_slab,slab,NOMAD surfaces/adsorbates,Ga2N2,48x48x72,e95f90d39c3e895030c249b30ea51c6a3f9edfd26708246ad205e2c24f99ded7,https://nomad-lab.eu/prod/v1/api/v1/entries/MgLl-OZz9clrtySV8xWXWi2Y92KU/raw/CHGCAR,3024845,165888,4,,,,reTvTXQBTiSwmntKl7EmAQ,"GaN electrochemical surfaces, with AECCARs",5.14904,,
