material_id,formula,npoints,natoms,stability_floor_A1_e,ladder,pilot_role,is_pilot_row,nominal_tolerance_relative,nominal_tolerance_absolute,frozen_realized_Linf,reproduced_realized_Linf,Linf_reproduction_ratio,reproduction_gate_pass,realized_Linf,realized_Linf_over_ptp,rmse_density,frozen_compressed_bytes,reproduced_compressed_bytes,compression_ratio_frozen,compression_ratio_reproduced,Bader_error_resolved_e,Bader_error_fixed_e,frac_voxels_reassigned,electron_count_abs_dev,V_orig_rms,V_orig_ptp,potential_rel_RMSE,potential_rel_Linf,potential_rel_Linf_over_Vptp
mp-1007755,HfAu,301056,4,0.0017092764859629,base,tight,True,1e-05,0.003639916937734,0.0005105895117196,0.0005105895117196724,1.0000000000001419,True,0.0005105895117196724,1.4027504485790152e-06,8.068409229107524e-05,309320,309320,7.786266649424544,7.786266649424544,0.0059344776072141,2.449748546240471e-07,0.0014249840561224,5.834098431023449e-07,106.96215110283924,633.4382812486608,6.948470694806132e-08,2.2691740555115548e-07,3.831718817590527e-08
mp-1007755,HfAu,301056,4,0.0017092764859629,base,,False,3e-05,0.010919750813202,0.001765119098632,0.0017651190986320842,1.0000000000000477,True,0.0017651190986320842,4.849338951484273e-06,0.0003083029985437127,245688,245688,9.802871935137247,9.802871935137247,0.0069899666385211,9.427983869159108e-07,0.0013452646683673,1.7122488316090312e-06,106.96215110283924,633.4382812486608,1.4344257282026965e-07,5.602494887260711e-07,9.46035189889041e-08
mp-1007755,HfAu,301056,4,0.0017092764859629,base,,False,0.0001,0.03639916937734,0.007374790148436,0.007374790148436006,1.0000000000000009,True,0.007374790148436006,2.0260874834762354e-05,0.001171637089997912,187352,187352,12.855203040266453,12.855203040266451,0.0087276553699489,2.8281311870159698e-06,0.0017372183248299,5.0079396629598705e-06,106.96215110283924,633.4382812486608,9.483467259787454e-07,2.7888587844544756e-06,4.709256505926257e-07
mp-1007755,HfAu,301056,4,0.0017092764859629,base,,False,0.0003,0.1091975081320199,0.0159303193828108,0.015930319382810865,1.0000000000000042,True,0.015930319382810865,4.376561238984797e-05,0.0022310184430550787,161120,161120,14.94816285998014,14.948162859980139,0.0105169060661403,4.802112430368766e-06,0.0016242825255102,8.174823676654341e-06,106.96215110283924,633.4382812486608,1.720018586973422e-06,5.236208029152944e-06,8.841841281144411e-07
mp-1007755,HfAu,301056,4,0.0017092764859629,base,middle,True,0.001,0.3639916937734,0.0457162637499983,0.045716263749998376,1.0000000000000018,True,0.045716263749998376,0.00012559699721735587,0.008080377919242656,115824,115824,20.794032324906755,20.794032324906755,0.0076823768746834,2.2728323260778893e-05,0.00439453125,4.886492784095253e-05,106.96215110283924,633.4382812486608,4.8548036123713245e-06,1.6777689075720575e-05,2.833074298155979e-06
mp-1007755,HfAu,301056,4,0.0017092764859629,base,,False,0.003,1.0919750813202,0.16768497999999,0.16768497999999,1.0,True,0.16768497999999,0.00046068353445554415,0.028049667665164316,80008,80008,30.1025897410259,30.1025897410259,0.0272861312621035,0.0001231382267548,0.0092042676445578,0.0002656020133002812,106.96215110283924,633.4382812486608,1.8562803445491476e-05,6.908292966109714e-05,1.1665317647792082e-05
mp-1007755,HfAu,301056,4,0.0017092764859629,base,,False,0.01,3.639916937734,0.3067297859999982,0.30672978599999823,1.0000000000000002,True,0.30672978599999823,0.0008426834767030434,0.052765237017470996,65792,65792,36.60700389105058,36.60700389105058,0.0400014774103283,0.0001312917007343,0.0140505420918367,1.3157285408738062e-05,106.96215110283924,633.4382812486608,5.0203216566135596e-05,0.00017460891793841596,2.9484396534443886e-05
mp-1007755,HfAu,301056,4,0.0017092764859629,base,,False,0.03,10.919750813202,1.1406005469999982,1.1406005469999982,1.0,True,1.1406005469999982,0.003133589492594492,0.17463167558613002,43968,43968,54.777292576419214,54.777292576419214,0.0374565474255828,0.0005761061621623,0.0284797512755102,0.0004518724764963622,106.96215110283924,633.4382812486608,0.00019632340897636174,0.000622191825652772,0.00010506307881998394
mp-1007755,HfAu,301056,4,0.0017092764859629,base,loose,True,0.1,36.39916937734,4.240902960000028,4.240902960000028,1.0,True,4.240902960000028,0.01165109817764184,0.5595488590750393,28712,28712,83.88297575926443,83.88297575926443,0.0044043441863728,0.0032455066279126,0.0524254623724489,0.00669655785064549,106.96215110283924,633.4382812486608,0.000592184839778152,0.0023091545802508707,0.00038992297820353614
mp-1219705,PrY,301056,2,3.822001167108624e-05,tight,tight,True,1e-07,3.899217585244e-05,7.234676708378629e-06,7.234676708378629e-06,1.0,True,7.234676708378629e-06,1.8554175421646564e-08,1.3101454365500169e-06,443520,443520,5.430303030303031,5.430303030303031,1.2693917028627766e-08,1.2693917028627766e-08,0.0,1.948849259747476e-08,89.89561464482634,625.3843086730338,1.3887732020181012e-09,4.695007600442976e-09,6.748819696156081e-10
mp-1219705,PrY,301056,2,3.822001167108624e-05,tight,,False,3e-07,0.0001169765275573,1.4849236620761984e-05,1.4849236620761985e-05,1.0000000000000002,True,1.4849236620761985e-05,3.808260579495917e-08,2.603541551882707e-06,407544,407544,5.909663741829103,5.909663741829103,2.213950800467046e-08,2.213950800467046e-08,0.0,3.768331069409214e-08,89.89561464482634,625.3843086730338,2.7518642409117614e-09,8.323398355767715e-09,1.196443531998933e-09
mp-1219705,PrY,301056,2,3.822001167108624e-05,tight,,False,1e-06,0.0003899217585243,5.858501071109856e-05,5.858501071109856e-05,1.0,True,5.858501071109856e-05,1.5024811883492905e-07,1.0140387055695913e-05,338184,338184,7.121708892200696,7.1217088922006955,1.92071565656704e-05,9.885413554400205e-08,3.321641156462585e-06,1.6763765486871307e-07,89.89561464482634,625.3843086730338,1.0885715924378693e-08,3.450513929610187e-08,4.959927299759221e-09
mp-1219705,PrY,301056,2,3.822001167108624e-05,tight,,False,3e-06,0.0011697652755732,0.0002336169704584,0.00023361697045842789,1.0000000000001195,True,0.00023361697045842789,5.991380715518827e-07,3.917191728162888e-05,273576,273576,8.803579261338713,8.803579261338713,5.734167768878251e-05,4.134039794934097e-07,1.6608205782312927e-05,7.182710426434369e-07,89.89561464482634,625.3843086730338,3.5447558992544604e-08,1.1535704244273306e-07,1.6581951433995036e-08
mp-1219705,PrY,301056,2,3.822001167108624e-05,base,,False,1e-05,0.003899217585244,0.0004627003725587,0.0004627003725587997,1.0000000000002154,True,0.0004627003725587997,1.1866492762799885e-06,7.603268627946782e-05,243336,243336,9.89762303974751,9.89762303974751,1.698896336854716e-05,8.013289232167153e-07,7.639774659863946e-05,1.2474658142025419e-06,89.89561464482634,625.3843086730338,8.990403505194758e-08,2.891830965752077e-07,4.1568507317816256e-08
mp-1219705,PrY,301056,2,3.822001167108624e-05,base,,False,3e-05,0.011697652755732,0.0017181651337896,0.0017181651337896398,1.000000000000023,True,0.0017181651337896398,4.406435640554598e-06,0.0002853883835476477,188352,188352,12.786952089704384,12.786952089704384,0.0001134942845393,3.512649687564817e-06,0.0003487723214285,4.932411474811715e-06,89.89561464482634,625.3843086730338,4.3290535560620095e-07,1.2375150590344792e-06,1.7788610190777236e-07
